Cell HMS LINCS ID	Cell Name	Small Molecule HMS LINCS ID	Small Molecule Name	Small Mol Concentration	Small Mol Conc Unit	LJP Library Plate	Timepoint	Timepoint Unit	Mean Total Cell Count Before Treatment	Mean Total Cell Count After Treatment	Mean Total Control Cell Count	Mean Relative Cell Count	Mean Relative Growth Rate After Treatment
50029	MCF7	10045-101-1	A443654	0.37	uM	LJP6	72	hr	1235	838	4156	0.2017	-0.1359
50029	MCF7	10063-102-1	OSI-027	0.37	uM	LJP6	72	hr	1235	2071	4156	0.4983	0.2861
50029	MCF7	10087-101-1	XMD11-85h	0.37	uM	LJP6	72	hr	1235	3599	4156	0.8661	0.8095
50029	MCF7	10017-101-1	HG-6-64-01	0.37	uM	LJP6	72	hr	1235	3989	4156	0.9599	0.9430
50029	MCF7	10039-101-1	WH-4-025	0.37	uM	LJP5	72	hr	1235	1967	4156	0.4734	0.2507
50029	MCF7	10082-101-1	WZ-4-145	0.37	uM	LJP6	72	hr	1235	2493	4156	0.5998	0.4306
50029	MCF7	10091-101-1	XMD16-144	0.37	uM	LJP5	72	hr	1235	1788	4156	0.4303	0.1893
50029	MCF7	10177-101-1	Brivanib	0.37	uM	LJP5	72	hr	1235	3561	4156	0.8569	0.7963
50029	MCF7	10147-101-1	Buparlisib	0.37	uM	LJP5	72	hr	1235	1528	4156	0.3678	0.1004
50029	MCF7	10055-101-1	BX-912	0.37	uM	LJP5	72	hr	1235	3339	4156	0.8035	0.7203
50029	MCF7	10120-102-1	Canertinib	0.37	uM	LJP6	72	hr	1235	3194	4156	0.7686	0.6707
50029	MCF7	10117-101-1	Celastrol	0.37	uM	LJP6	72	hr	1235	2047	4156	0.4927	0.2781
50029	MCF7	10025-101-1	CGP60474	0.37	uM	LJP5	72	hr	1235	777	4156	0.1870	-0.1568
50029	MCF7	10025-101-1	CGP60474	0.37	uM	LJP6	72	hr	1235	592	4156	0.1426	-0.2201
50029	MCF7	10180-101-1	CHIR-99021	0.37	uM	LJP6	72	hr	1235	3231	4156	0.7774	0.6833
50029	MCF7	10010-101-1	CP724714	0.37	uM	LJP5	72	hr	1235	3410	4156	0.8205	0.7445
50029	MCF7	10009-101-1	CP466722	0.37	uM	LJP5	72	hr	1235	4829	4156	1.1619	1.2304
50029	MCF7	10027-101-1	Crizotinib	0.37	uM	LJP5	72	hr	1235	2485	4156	0.5979	0.4278
50029	MCF7	10140-101-1	Momelotinib	0.37	uM	LJP5	72	hr	1235	3297	4156	0.7934	0.7061
50029	MCF7	10020-101-1	Dasatinib	0.37	uM	LJP5	72	hr	1235	906	4156	0.2182	-0.1125
50029	MCF7	10020-101-1	Dasatinib	0.37	uM	LJP6	72	hr	1235	972	4156	0.2339	-0.0902
50029	MCF7	10127-101-1	Dovitinib	0.37	uM	LJP5	72	hr	1235	3010	4156	0.7242	0.6076
50029	MCF7	10069-101-1	Enzastaurin	0.37	uM	LJP5	72	hr	1235	4352	4156	1.0472	1.0672
50029	MCF7	10097-101-1	Erlotinib	0.37	uM	LJP5	72	hr	1235	4342	4156	1.0447	1.0636
50029	MCF7	10157-101-1	Foretinib	0.37	uM	LJP5	72	hr	1235	1523	4156	0.3665	0.0986
50029	MCF7	10040-101-1	R406	0.37	uM	LJP6	72	hr	1235	3615	4156	0.8698	0.8147
50029	MCF7	10047-101-1	GDC-0941	0.37	uM	LJP6	72	hr	1235	1203	4156	0.2895	-0.0111
50029	MCF7	10098-101-1	Gefitinib	0.37	uM	LJP6	72	hr	1235	4531	4156	1.0902	1.1283
50029	MCF7	10108-101-1	Geldanamycin	0.37	uM	LJP5	72	hr	1235	1395	4156	0.3357	0.0548
50029	MCF7	10108-101-1	Geldanamycin	0.37	uM	LJP6	72	hr	1235	1321	4156	0.3178	0.0293
50029	MCF7	10172-101-1	GSK1059615	0.37	uM	LJP5	72	hr	1235	2598	4156	0.6253	0.4668
50029	MCF7	10172-101-1	GSK1059615	0.37	uM	LJP6	72	hr	1235	2508	4156	0.6036	0.4359
50029	MCF7	10134-101-1	GSK1904529A	0.37	uM	LJP6	72	hr	1235	1968	4156	0.4736	0.2509
50029	MCF7	10146-101-1	Omipalisib	0.37	uM	LJP6	72	hr	1235	1396	4156	0.3361	0.0552
50029	MCF7	10128-101-1	GSK 690693	0.37	uM	LJP5	72	hr	1235	2168	4156	0.5218	0.3195
50029	MCF7	10014-101-1	GW843682X	0.37	uM	LJP6	72	hr	1235	1517	4156	0.3651	0.0965
50029	MCF7	10015-101-1	HG-5-113-01	0.37	uM	LJP5	72	hr	1235	1706	4156	0.4105	0.1611
50029	MCF7	10016-101-1	HG-5-88-01	0.37	uM	LJP6	72	hr	1235	2225	4156	0.5355	0.3391
50029	MCF7	10023-103-1	Imatinib	0.37	uM	LJP6	72	hr	1235	4629	4156	1.1139	1.1621
50029	MCF7	10100-101-1	JNK-9L	0.37	uM	LJP6	72	hr	1235	1370	4156	0.3296	0.0461
50029	MCF7	10019-101-1	JW-7-24-1	0.37	uM	LJP6	72	hr	1235	1837	4156	0.4420	0.2060
50029	MCF7	10051-104-1	Lapatinib	0.37	uM	LJP6	72	hr	1235	3706	4156	0.8917	0.8459
50029	MCF7	10115-102-1	LDN-193189	0.37	uM	LJP5	72	hr	1235	4630	4156	1.1142	1.1625
50029	MCF7	10182-101-1	Linifanib	0.37	uM	LJP6	72	hr	1235	4546	4156	1.0938	1.1335
50029	MCF7	10135-101-1	Linsitinib	0.37	uM	LJP5	72	hr	1235	2401	4156	0.5778	0.3992
50029	MCF7	10479-102-1	Mitoxantrone	0.37	uM	LJP5	72	hr	1235	1487	4156	0.3579	0.0864
50029	MCF7	10479-102-1	Mitoxantrone	0.37	uM	LJP6	72	hr	1235	1296	4156	0.3119	0.0209
50029	MCF7	10057-102-1	MK2206	0.37	uM	LJP6	72	hr	1235	1620	4156	0.3898	0.1317
50029	MCF7	10018-101-1	Neratinib	0.37	uM	LJP5	72	hr	1235	2689	4156	0.6470	0.4977
50029	MCF7	10099-101-1	Nilotinib	0.37	uM	LJP5	72	hr	1235	4256	4156	1.0242	1.0344
50029	MCF7	10151-101-1	Nintedanib	0.37	uM	LJP6	72	hr	1235	2792	4156	0.6719	0.5331
50029	MCF7	10061-101-1	NU7441	0.37	uM	LJP5	72	hr	1235	4230	4156	1.0178	1.0254
50029	MCF7	10232-101-1	BEZ235	0.37	uM	LJP5	72	hr	1235	1679	4156	0.4040	0.1519
50029	MCF7	10024-101-1	NVP-TAE684	0.37	uM	LJP6	72	hr	1235	1196	4156	0.2878	-0.0135
50029	MCF7	10071-101-1	Palbociclib	0.37	uM	LJP6	72	hr	1235	2124	4156	0.5111	0.3042
50029	MCF7	10101-101-1	PD0325901	0.37	uM	LJP5	72	hr	1235	2560	4156	0.6160	0.4535
50029	MCF7	10101-101-1	PD0325901	0.37	uM	LJP6	72	hr	1235	2320	4156	0.5584	0.3716
50029	MCF7	10026-101-1	PD173074	0.37	uM	LJP6	72	hr	1235	4506	4156	1.0842	1.1198
50029	MCF7	10048-101-1	PD184352	0.37	uM	LJP5	72	hr	1235	3401	4156	0.8184	0.7416
50029	MCF7	10159-101-1	Pelitinib	0.37	uM	LJP5	72	hr	1235	4330	4156	1.0420	1.0597
50029	MCF7	10116-101-1	PF431396	0.37	uM	LJP5	72	hr	1235	1632	4156	0.3927	0.1358
50029	MCF7	10112-101-1	PF477736	0.37	uM	LJP5	72	hr	1235	2037	4156	0.4901	0.2745
50029	MCF7	10072-101-1	PF562271	0.37	uM	LJP6	72	hr	1235	2418	4156	0.5819	0.4050
50029	MCF7	10125-101-1	PHA-665752	0.37	uM	LJP5	72	hr	1235	4574	4156	1.1006	1.1432
50029	MCF7	10073-101-1	PHA-793887	0.37	uM	LJP6	72	hr	1235	1216	4156	0.2927	-0.0064
50029	MCF7	10126-101-1	PI103	0.37	uM	LJP6	72	hr	1235	1540	4156	0.3706	0.1044
50029	MCF7	10049-101-1	PLX-4720	0.37	uM	LJP5	72	hr	1235	4133	4156	0.9946	0.9923
50029	MCF7	10075-101-1	QL-X-138	0.37	uM	LJP6	72	hr	1235	1715	4156	0.4128	0.1644
50029	MCF7	10077-101-1	QL-XII-47	0.37	uM	LJP6	72	hr	1235	1131	4156	0.2722	-0.0356
50029	MCF7	10480-101-1	Radicicol	0.37	uM	LJP5	72	hr	1235	1603	4156	0.3857	0.1259
50029	MCF7	10480-101-1	Radicicol	0.37	uM	LJP6	72	hr	1235	1601	4156	0.3854	0.1254
50029	MCF7	10001-101-1	Seliciclib	0.37	uM	LJP5	72	hr	1235	3789	4156	0.9117	0.8743
50029	MCF7	10138-105-1	Ruxolitinib	0.37	uM	LJP5	72	hr	1235	3973	4156	0.9561	0.9375
50029	MCF7	10148-101-1	XL147	0.37	uM	LJP5	72	hr	1235	4542	4156	1.0929	1.1322
50029	MCF7	10032-101-1	Saracatinib	0.37	uM	LJP6	72	hr	1235	2013	4156	0.4845	0.2665
50029	MCF7	10056-101-1	Selumetinib	0.37	uM	LJP6	72	hr	1235	2879	4156	0.6927	0.5627
50029	MCF7	10052-101-1	Sirolimus	0.37	uM	LJP6	72	hr	1235	2499	4156	0.6013	0.4326
50029	MCF7	10008-101-1	Sorafenib	0.37	uM	LJP6	72	hr	1235	3908	4156	0.9403	0.9150
50029	MCF7	10119-101-1	SU11274	0.37	uM	LJP5	72	hr	1235	4597	4156	1.1061	1.1509
50029	MCF7	10141-101-1	TG 101348	0.37	uM	LJP5	72	hr	1235	3512	4156	0.8452	0.7797
50029	MCF7	10171-101-1	TGX221	0.37	uM	LJP5	72	hr	1235	4070	4156	0.9794	0.9707
50029	MCF7	10079-101-1	Torin1	0.37	uM	LJP6	72	hr	1235	1398	4156	0.3364	0.0557
50029	MCF7	10080-101-1	Torin2	0.37	uM	LJP5	72	hr	1235	1086	4156	0.2615	-0.0509
50029	MCF7	10021-101-1	Tozasertib	0.37	uM	LJP5	72	hr	1235	1483	4156	0.3569	0.0849
50029	MCF7	10142-101-1	Trametinib	0.37	uM	LJP5	72	hr	1235	2126	4156	0.5116	0.3050
50029	MCF7	10111-101-1	TWS119	0.37	uM	LJP5	72	hr	1235	4026	4156	0.9687	0.9554
50029	MCF7	10068-101-1	Vemurafenib	0.37	uM	LJP5	72	hr	1235	4319	4156	1.0392	1.0557
50029	MCF7	10481-101-1	Withaferin A	0.37	uM	LJP5	72	hr	1235	1871	4156	0.4503	0.2179
50029	MCF7	10481-101-1	Withaferin A	0.37	uM	LJP6	72	hr	1235	1735	4156	0.4175	0.1712
50029	MCF7	10064-101-1	WYE-125132	0.37	uM	LJP6	72	hr	1235	1641	4156	0.3950	0.1391
50029	MCF7	10084-101-1	WZ3105	0.37	uM	LJP5	72	hr	1235	883	4156	0.2126	-0.1204
50029	MCF7	10086-101-1	XMD11-50	0.37	uM	LJP6	72	hr	1235	2730	4156	0.6569	0.5118
50029	MCF7	10149-102-1	Y39983	0.37	uM	LJP6	72	hr	1235	4011	4156	0.9652	0.9504
50029	MCF7	10109-101-1	YM 201636	0.37	uM	LJP5	72	hr	1235	3881	4156	0.9339	0.9059
50029	MCF7	10053-101-1	ZSTK474	0.37	uM	LJP6	72	hr	1235	1566	4156	0.3768	0.1132
50029	MCF7	10133-101-1	Afatinib	1.11	uM	LJP6	72	hr	1235	3186	4156	0.7667	0.6681
50029	MCF7	10035-101-1	Sigma A6730	1.11	uM	LJP5	72	hr	1235	2317	4156	0.5576	0.3704
50029	MCF7	10011-101-1	Alvocidib	1.11	uM	LJP6	72	hr	1235	573	4156	0.1379	-0.2268
50029	MCF7	10004-101-1	AT-7519	1.11	uM	LJP6	72	hr	1235	861	4156	0.2072	-0.1281
50029	MCF7	10158-101-1	AZD 5438	1.11	uM	LJP6	72	hr	1235	1192	4156	0.2868	-0.0149
50029	MCF7	10059-101-1	AZD-6482	1.11	uM	LJP5	72	hr	1235	4006	4156	0.9640	0.9487
50029	MCF7	10006-101-1	AZD7762	1.11	uM	LJP6	72	hr	1235	1310	4156	0.3153	0.0257
50029	MCF7	10007-101-1	AZD8055	1.11	uM	LJP6	72	hr	1235	1291	4156	0.3108	0.0193
50029	MCF7	10164-101-1	AZD8330	1.11	uM	LJP5	72	hr	1235	2392	4156	0.5755	0.3960
50029	MCF7	10067-101-1	Barasertib	1.11	uM	LJP5	72	hr	1235	1547	4156	0.3724	0.1069
50029	MCF7	10041-101-1	BI-2536	1.11	uM	LJP6	72	hr	1235	1512	4156	0.3639	0.0948
50029	MCF7	10028-102-1	BMS345541	1.11	uM	LJP6	72	hr	1235	2068	4156	0.4976	0.2851
50029	MCF7	10132-101-1	SNS-032	1.11	uM	LJP6	72	hr	1235	565	4156	0.1361	-0.2293
50029	MCF7	10234-101-1	GDC-0980	1.11	uM	LJP5	72	hr	1235	1252	4156	0.3014	0.0059
50029	MCF7	10122-101-1	NVP-AEW541	1.11	uM	LJP5	72	hr	1235	2156	4156	0.5188	0.3153
50029	MCF7	10046-101-1	SB590885	1.11	uM	LJP5	72	hr	1235	4899	4156	1.1787	1.2543
50029	MCF7	10190-101-1	PIK-93	1.11	uM	LJP5	72	hr	1235	4643	4156	1.1173	1.1669
50029	MCF7	10031-101-1	KIN001-043	1.11	uM	LJP6	72	hr	1235	3697	4156	0.8895	0.8428
50029	MCF7	10233-101-1	Alpelisib	1.11	uM	LJP5	72	hr	1235	2254	4156	0.5424	0.3489
50029	MCF7	10161-101-1	Luminespib	1.11	uM	LJP5	72	hr	1235	1481	4156	0.3564	0.0842
50029	MCF7	10045-101-1	A443654	1.11	uM	LJP6	72	hr	1235	790	4156	0.1901	-0.1525
50029	MCF7	10063-102-1	OSI-027	1.11	uM	LJP6	72	hr	1235	1974	4156	0.4750	0.2529
50029	MCF7	10087-101-1	XMD11-85h	1.11	uM	LJP6	72	hr	1235	3439	4156	0.8275	0.7545
50029	MCF7	10017-101-1	HG-6-64-01	1.11	uM	LJP6	72	hr	1235	3432	4156	0.8259	0.7523
50029	MCF7	10039-101-1	WH-4-025	1.11	uM	LJP5	72	hr	1235	1226	4156	0.2950	-0.0032
50029	MCF7	10082-101-1	WZ-4-145	1.11	uM	LJP6	72	hr	1235	2094	4156	0.5039	0.2941
50029	MCF7	10091-101-1	XMD16-144	1.11	uM	LJP5	72	hr	1235	1787	4156	0.4300	0.1889
50029	MCF7	10177-101-1	Brivanib	1.11	uM	LJP5	72	hr	1235	3667	4156	0.8823	0.8325
50029	MCF7	10147-101-1	Buparlisib	1.11	uM	LJP5	72	hr	1235	935	4156	0.2251	-0.1026
50029	MCF7	10055-101-1	BX-912	1.11	uM	LJP5	72	hr	1235	2350	4156	0.5655	0.3817
50029	MCF7	10120-102-1	Canertinib	1.11	uM	LJP6	72	hr	1235	2787	4156	0.6707	0.5314
50029	MCF7	10117-101-1	Celastrol	1.11	uM	LJP6	72	hr	1235	1313	4156	0.3160	0.0267
50029	MCF7	10025-101-1	CGP60474	1.11	uM	LJP5	72	hr	1235	861	4156	0.2073	-0.1280
50029	MCF7	10025-101-1	CGP60474	1.11	uM	LJP6	72	hr	1235	551	4156	0.1326	-0.2343
50029	MCF7	10180-101-1	CHIR-99021	1.11	uM	LJP6	72	hr	1235	2455	4156	0.5908	0.4177
50029	MCF7	10010-101-1	CP724714	1.11	uM	LJP5	72	hr	1235	3304	4156	0.7950	0.7082
50029	MCF7	10009-101-1	CP466722	1.11	uM	LJP5	72	hr	1235	4687	4156	1.1277	1.1817
50029	MCF7	10027-101-1	Crizotinib	1.11	uM	LJP5	72	hr	1235	1641	4156	0.3949	0.1390
50029	MCF7	10140-101-1	Momelotinib	1.11	uM	LJP5	72	hr	1235	2804	4156	0.6747	0.5372
50029	MCF7	10020-101-1	Dasatinib	1.11	uM	LJP5	72	hr	1235	999	4156	0.2405	-0.0808
50029	MCF7	10020-101-1	Dasatinib	1.11	uM	LJP6	72	hr	1235	1065	4156	0.2564	-0.0581
50029	MCF7	10127-101-1	Dovitinib	1.11	uM	LJP5	72	hr	1235	2849	4156	0.6856	0.5526
50029	MCF7	10069-101-1	Enzastaurin	1.11	uM	LJP5	72	hr	1235	3931	4156	0.9459	0.9230
50029	MCF7	10097-101-1	Erlotinib	1.11	uM	LJP5	72	hr	1235	4396	4156	1.0577	1.0821
50029	MCF7	10157-101-1	Foretinib	1.11	uM	LJP5	72	hr	1235	1412	4156	0.3398	0.0606
50029	MCF7	10040-101-1	R406	1.11	uM	LJP6	72	hr	1235	3733	4156	0.8983	0.8552
50029	MCF7	10047-101-1	GDC-0941	1.11	uM	LJP6	72	hr	1235	1211	4156	0.2915	-0.0081
50029	MCF7	10098-101-1	Gefitinib	1.11	uM	LJP6	72	hr	1235	4574	4156	1.1007	1.1433
50029	MCF7	10108-101-1	Geldanamycin	1.11	uM	LJP5	72	hr	1235	1371	4156	0.3299	0.0464
50029	MCF7	10108-101-1	Geldanamycin	1.11	uM	LJP6	72	hr	1235	1452	4156	0.3494	0.0742
50029	MCF7	10172-101-1	GSK1059615	1.11	uM	LJP5	72	hr	1235	1668	4156	0.4014	0.1482
50029	MCF7	10172-101-1	GSK1059615	1.11	uM	LJP6	72	hr	1235	1706	4156	0.4106	0.1614
50029	MCF7	10134-101-1	GSK1904529A	1.11	uM	LJP6	72	hr	1235	1904	4156	0.4581	0.2289
50029	MCF7	10146-101-1	Omipalisib	1.11	uM	LJP6	72	hr	1235	1194	4156	0.2874	-0.0139
50029	MCF7	10128-101-1	GSK 690693	1.11	uM	LJP5	72	hr	1235	2108	4156	0.5074	0.2990
50029	MCF7	10014-101-1	GW843682X	1.11	uM	LJP6	72	hr	1235	1433	4156	0.3448	0.0677
50029	MCF7	10015-101-1	HG-5-113-01	1.11	uM	LJP5	72	hr	1235	1446	4156	0.3479	0.0721
50029	MCF7	10016-101-1	HG-5-88-01	1.11	uM	LJP6	72	hr	1235	1895	4156	0.4561	0.2261
50029	MCF7	10023-103-1	Imatinib	1.11	uM	LJP6	72	hr	1235	4431	4156	1.0661	1.0941
50029	MCF7	10100-101-1	JNK-9L	1.11	uM	LJP6	72	hr	1235	982	4156	0.2364	-0.0865
50029	MCF7	10019-101-1	JW-7-24-1	1.11	uM	LJP6	72	hr	1235	1666	4156	0.4009	0.1474
50029	MCF7	10051-104-1	Lapatinib	1.11	uM	LJP6	72	hr	1235	3799	4156	0.9142	0.8779
50029	MCF7	10115-102-1	LDN-193189	1.11	uM	LJP5	72	hr	1235	3862	4156	0.9293	0.8994
50029	MCF7	10182-101-1	Linifanib	1.11	uM	LJP6	72	hr	1235	4163	4156	1.0018	1.0026
50029	MCF7	10135-101-1	Linsitinib	1.11	uM	LJP5	72	hr	1235	2251	4156	0.5417	0.3478
50029	MCF7	10479-102-1	Mitoxantrone	1.11	uM	LJP5	72	hr	1235	1061	4156	0.2554	-0.0596
50029	MCF7	10479-102-1	Mitoxantrone	1.11	uM	LJP6	72	hr	1235	988	4156	0.2377	-0.0847
50029	MCF7	10057-102-1	MK2206	1.11	uM	LJP6	72	hr	1235	1659	4156	0.3992	0.1450
50029	MCF7	10018-101-1	Neratinib	1.11	uM	LJP5	72	hr	1235	2436	4156	0.5862	0.4112
50029	MCF7	10099-101-1	Nilotinib	1.11	uM	LJP5	72	hr	1235	4146	4156	0.9977	0.9968
50029	MCF7	10151-101-1	Nintedanib	1.11	uM	LJP6	72	hr	1235	2119	4156	0.5100	0.3028
50029	MCF7	10061-101-1	NU7441	1.11	uM	LJP5	72	hr	1235	3783	4156	0.9103	0.8724
50029	MCF7	10232-101-1	BEZ235	1.11	uM	LJP5	72	hr	1235	1371	4156	0.3300	0.0467
50029	MCF7	10024-101-1	NVP-TAE684	1.11	uM	LJP6	72	hr	1235	1065	4156	0.2564	-0.0581
50029	MCF7	10071-101-1	Palbociclib	1.11	uM	LJP6	72	hr	1235	1794	4156	0.4317	0.1913
50029	MCF7	10101-101-1	PD0325901	1.11	uM	LJP5	72	hr	1235	2435	4156	0.5860	0.4108
50029	MCF7	10101-101-1	PD0325901	1.11	uM	LJP6	72	hr	1235	2251	4156	0.5417	0.3478
50029	MCF7	10026-101-1	PD173074	1.11	uM	LJP6	72	hr	1235	4692	4156	1.1291	1.1837
50029	MCF7	10048-101-1	PD184352	1.11	uM	LJP5	72	hr	1235	3287	4156	0.7910	0.7027
50029	MCF7	10159-101-1	Pelitinib	1.11	uM	LJP5	72	hr	1235	3706	4156	0.8919	0.8461
50029	MCF7	10116-101-1	PF431396	1.11	uM	LJP5	72	hr	1235	1436	4156	0.3457	0.0689
50029	MCF7	10112-101-1	PF477736	1.11	uM	LJP5	72	hr	1235	1768	4156	0.4256	0.1826
50029	MCF7	10072-101-1	PF562271	1.11	uM	LJP6	72	hr	1235	1591	4156	0.3828	0.1218
50029	MCF7	10125-101-1	PHA-665752	1.11	uM	LJP5	72	hr	1235	4218	4156	1.0150	1.0214
50029	MCF7	10073-101-1	PHA-793887	1.11	uM	LJP6	72	hr	1235	1207	4156	0.2905	-0.0096
50029	MCF7	10126-101-1	PI103	1.11	uM	LJP6	72	hr	1235	1223	4156	0.2943	-0.0042
50029	MCF7	10049-101-1	PLX-4720	1.11	uM	LJP5	72	hr	1235	4186	4156	1.0073	1.0104
50029	MCF7	10075-101-1	QL-X-138	1.11	uM	LJP6	72	hr	1235	1553	4156	0.3737	0.1087
50029	MCF7	10077-101-1	QL-XII-47	1.11	uM	LJP6	72	hr	1235	951	4156	0.2290	-0.0971
50029	MCF7	10480-101-1	Radicicol	1.11	uM	LJP5	72	hr	1235	1587	4156	0.3818	0.1204
50029	MCF7	10480-101-1	Radicicol	1.11	uM	LJP6	72	hr	1235	1626	4156	0.3912	0.1337
50029	MCF7	10001-101-1	Seliciclib	1.11	uM	LJP5	72	hr	1235	3527	4156	0.8486	0.7846
50029	MCF7	10138-105-1	Ruxolitinib	1.11	uM	LJP5	72	hr	1235	4302	4156	1.0352	1.0502
50029	MCF7	10148-101-1	XL147	1.11	uM	LJP5	72	hr	1235	4461	4156	1.0734	1.1045
50029	MCF7	10032-101-1	Saracatinib	1.11	uM	LJP6	72	hr	1235	1688	4156	0.4061	0.1550
50029	MCF7	10056-101-1	Selumetinib	1.11	uM	LJP6	72	hr	1235	2833	4156	0.6817	0.5471
50029	MCF7	10052-101-1	Sirolimus	1.11	uM	LJP6	72	hr	1235	2650	4156	0.6377	0.4844
50029	MCF7	10008-101-1	Sorafenib	1.11	uM	LJP6	72	hr	1235	3680	4156	0.8854	0.8370
50029	MCF7	10119-101-1	SU11274	1.11	uM	LJP5	72	hr	1235	3896	4156	0.9376	0.9112
50029	MCF7	10141-101-1	TG 101348	1.11	uM	LJP5	72	hr	1235	2443	4156	0.5878	0.4135
50029	MCF7	10171-101-1	TGX221	1.11	uM	LJP5	72	hr	1235	4179	4156	1.0057	1.0080
50029	MCF7	10079-101-1	Torin1	1.11	uM	LJP6	72	hr	1235	1185	4156	0.2852	-0.0171
50029	MCF7	10080-101-1	Torin2	1.11	uM	LJP5	72	hr	1235	1143	4156	0.2752	-0.0314
50029	MCF7	10021-101-1	Tozasertib	1.11	uM	LJP5	72	hr	1235	1368	4156	0.3292	0.0454
50029	MCF7	10142-101-1	Trametinib	1.11	uM	LJP5	72	hr	1235	2286	4156	0.5501	0.3598
50029	MCF7	10111-101-1	TWS119	1.11	uM	LJP5	72	hr	1235	3874	4156	0.9321	0.9034
50029	MCF7	10068-101-1	Vemurafenib	1.11	uM	LJP5	72	hr	1235	4134	4156	0.9948	0.9925
50029	MCF7	10481-101-1	Withaferin A	1.11	uM	LJP5	72	hr	1235	1563	4156	0.3761	0.1122
50029	MCF7	10481-101-1	Withaferin A	1.11	uM	LJP6	72	hr	1235	1337	4156	0.3219	0.0350
50029	MCF7	10064-101-1	WYE-125132	1.11	uM	LJP6	72	hr	1235	1781	4156	0.4285	0.1868
50029	MCF7	10084-101-1	WZ3105	1.11	uM	LJP5	72	hr	1235	904	4156	0.2176	-0.1133
50029	MCF7	10086-101-1	XMD11-50	1.11	uM	LJP6	72	hr	1235	2030	4156	0.4884	0.2721
50029	MCF7	10149-102-1	Y39983	1.11	uM	LJP6	72	hr	1235	3338	4156	0.8033	0.7201
50029	MCF7	10109-101-1	YM 201636	1.11	uM	LJP5	72	hr	1235	2946	4156	0.7089	0.5858
50029	MCF7	10053-101-1	ZSTK474	1.11	uM	LJP6	72	hr	1235	1337	4156	0.3219	0.0350
50029	MCF7	10133-101-1	Afatinib	3.33	uM	LJP6	72	hr	1235	2283	4156	0.5495	0.3589
50029	MCF7	10035-101-1	Sigma A6730	3.33	uM	LJP5	72	hr	1235	2373	4156	0.5710	0.3895
50029	MCF7	10011-101-1	Alvocidib	3.33	uM	LJP6	72	hr	1235	542	4156	0.1305	-0.2373
50029	MCF7	10004-101-1	AT-7519	3.33	uM	LJP6	72	hr	1235	893	4156	0.2149	-0.1171
50029	MCF7	10158-101-1	AZD 5438	3.33	uM	LJP6	72	hr	1235	779	4156	0.1874	-0.1563
50029	MCF7	10059-101-1	AZD-6482	3.33	uM	LJP5	72	hr	1235	2813	4156	0.6770	0.5404
50029	MCF7	10006-101-1	AZD7762	3.33	uM	LJP6	72	hr	1235	1057	4156	0.2543	-0.0611
50029	MCF7	10007-101-1	AZD8055	3.33	uM	LJP6	72	hr	1235	1242	4156	0.2988	0.0023
50029	MCF7	10164-101-1	AZD8330	3.33	uM	LJP5	72	hr	1235	2321	4156	0.5586	0.3719
50029	MCF7	10067-101-1	Barasertib	3.33	uM	LJP5	72	hr	1235	1601	4156	0.3854	0.1254
50029	MCF7	10041-101-1	BI-2536	3.33	uM	LJP6	72	hr	1235	1395	4156	0.3357	0.0548
50029	MCF7	10028-102-1	BMS345541	3.33	uM	LJP6	72	hr	1235	975	4156	0.2347	-0.0890
50029	MCF7	10132-101-1	SNS-032	3.33	uM	LJP6	72	hr	1235	579	4156	0.1393	-0.2247
50029	MCF7	10234-101-1	GDC-0980	3.33	uM	LJP5	72	hr	1235	1167	4156	0.2809	-0.0233
50029	MCF7	10122-101-1	NVP-AEW541	3.33	uM	LJP5	72	hr	1235	2212	4156	0.5323	0.3345
50029	MCF7	10046-101-1	SB590885	3.33	uM	LJP5	72	hr	1235	4700	4156	1.1310	1.1864
50029	MCF7	10190-101-1	PIK-93	3.33	uM	LJP5	72	hr	1235	2438	4156	0.5868	0.4120
50029	MCF7	10031-101-1	KIN001-043	3.33	uM	LJP6	72	hr	1235	3437	4156	0.8271	0.7540
50029	MCF7	10233-101-1	Alpelisib	3.33	uM	LJP5	72	hr	1235	1698	4156	0.4087	0.1586
50029	MCF7	10161-101-1	Luminespib	3.33	uM	LJP5	72	hr	1235	1388	4156	0.3341	0.0525
50029	MCF7	10045-101-1	A443654	3.33	uM	LJP6	72	hr	1235	584	4156	0.1405	-0.2230
50029	MCF7	10063-102-1	OSI-027	3.33	uM	LJP6	72	hr	1235	1789	4156	0.4304	0.1895
50029	MCF7	10087-101-1	XMD11-85h	3.33	uM	LJP6	72	hr	1235	3133	4156	0.7539	0.6498
50029	MCF7	10017-101-1	HG-6-64-01	3.33	uM	LJP6	72	hr	1235	2586	4156	0.6222	0.4624
50029	MCF7	10039-101-1	WH-4-025	3.33	uM	LJP5	72	hr	1235	1388	4156	0.3341	0.0525
50029	MCF7	10082-101-1	WZ-4-145	3.33	uM	LJP6	72	hr	1235	1848	4156	0.4446	0.2097
50029	MCF7	10091-101-1	XMD16-144	3.33	uM	LJP5	72	hr	1235	1764	4156	0.4246	0.1812
50029	MCF7	10177-101-1	Brivanib	3.33	uM	LJP5	72	hr	1235	3966	4156	0.9542	0.9349
50029	MCF7	10147-101-1	Buparlisib	3.33	uM	LJP5	72	hr	1235	854	4156	0.2056	-0.1304
