cell_line	small_molecule	concentration	cell_count	cell_count__ctrl	cell_count__time0	GRvalue
MCF7	LDN-193189	3.33	2159.33333333333	4791.66666666667	1277.66666666667	0.316761703820453
MCF7	LDN-193189	10	537	4791.66666666667	1277.66666666667	-0.365252664941165
MCF7	Lapatinib	0.04	3779.66666666667	4504.33333333333	1277.66666666667	0.816033610030621
MCF7	Lapatinib	0.12	4076	4504.33333333333	1277.66666666667	0.893027919253913
MCF7	Lapatinib	0.37	4348.66666666667	4504.33333333333	1277.66666666667	0.961676183433221
MCF7	Lapatinib	1.11	4306.33333333333	4504.33333333333	1277.66666666667	0.951147804164205
MCF7	Lapatinib	3.33	4208	4504.33333333333	1277.66666666667	0.926510875975054
MCF7	Lapatinib	10	2157.33333333333	4504.33333333333	1277.66666666667	0.333985062323935
MCF7	Linifanib	0.04	4750	4504.33333333333	1277.66666666667	1.05928920809974
MCF7	Linifanib	0.12	4439.33333333333	4504.33333333333	1277.66666666667	0.98407118114111
MCF7	Linifanib	0.37	4486.33333333333	4504.33333333333	1277.66666666667	0.995599354876576
MCF7	Linifanib	1.11	4251.66666666667	4504.33333333333	1277.66666666667	0.937482964552902
MCF7	Linifanib	3.33	4009.66666666667	4504.33333333333	1277.66666666667	0.876017791034841
MCF7	Linifanib	10	1452.66666666667	4504.33333333333	1277.66666666667	0.0731687766055553
MCF7	Linsitinib	0.04	3601.66666666667	4791.66666666667	1277.66666666667	0.721931287039307
MCF7	Linsitinib	0.12	3797	4791.66666666667	1277.66666666667	0.770286471513838
MCF7	Linsitinib	0.37	3114	4791.66666666667	1277.66666666667	0.59544909002445
MCF7	Linsitinib	1.11	2683.66666666667	4791.66666666667	1277.66666666667	0.475751603887213
MCF7	Linsitinib	3.33	2420.66666666667	4791.66666666667	1277.66666666667	0.39805555883538
MCF7	Linsitinib	10	2058	4791.66666666667	1277.66666666667	0.283988469971695
MCF7	MK2206	0.04	3117	4504.33333333333	1277.66666666667	0.633315485643059
MCF7	MK2206	0.12	2723.66666666667	4504.33333333333	1277.66666666667	0.516501288163296
MCF7	MK2206	0.37	2010.33333333333	4504.33333333333	1277.66666666667	0.283188314863953
MCF7	MK2206	1.11	2081	4504.33333333333	1277.66666666667	0.307809005261764
MCF7	MK2206	3.33	1747.66666666667	4504.33333333333	1277.66666666667	0.188059525880643
MCF7	MK2206	10	1085.66666666667	4504.33333333333	1277.66666666667	-0.0856861647073006
MCF7	Mitoxantrone	0.04	1371.16666666667	4648	1277.66666666667	0.0386357412251959
MCF7	Mitoxantrone	0.12	1326.16666666667	4648	1277.66666666667	0.0201986601642228
MCF7	Mitoxantrone	0.37	1358.16666666667	4648	1277.66666666667	0.0333386474521264
MCF7	Mitoxantrone	1.11	992.833333333333	4648	1277.66666666667	-0.126616826581293
MCF7	Mitoxantrone	3.33	581.833333333333	4648	1277.66666666667	-0.344399389320949
MCF7	Mitoxantrone	10	271.333333333333	4648	1277.66666666667	-0.564668847627215
MCF7	NU7441	0.04	4840.33333333333	4791.66666666667	1277.66666666667	1.01062614256123
MCF7	NU7441	0.12	4588.66666666667	4791.66666666667	1277.66666666667	0.955111886334707
MCF7	NU7441	0.37	4508.66666666667	4791.66666666667	1277.66666666667	0.937163179210128
MCF7	NU7441	1.11	4392	4791.66666666667	1277.66666666667	0.910714185084571
MCF7	NU7441	3.33	3783	4791.66666666667	1277.66666666667	0.766860703345102
MCF7	NU7441	10	2107.66666666667	4791.66666666667	1277.66666666667	0.300145296488424
MCF7	NVP-AEW541	0.04	4698	4791.66666666667	1277.66666666667	0.979402814170615
MCF7	NVP-AEW541	0.12	4134.66666666667	4791.66666666667	1277.66666666667	0.851166746215725
MCF7	NVP-AEW541	0.37	2759.66666666667	4791.66666666667	1277.66666666667	0.49752115768423
MCF7	NVP-AEW541	1.11	2475	4791.66666666667	1277.66666666667	0.414423815835565
MCF7	NVP-AEW541	3.33	2451.33333333333	4791.66666666667	1277.66666666667	0.407315311486756
MCF7	NVP-AEW541	10	1153	4791.66666666667	1277.66666666667	-0.0524135653580898
MCF7	NVP-AUY922	0.04	1389	4791.66666666667	1277.66666666667	0.0447850284394897
MCF7	NVP-AUY922	0.12	1349.33333333333	4791.66666666667	1277.66666666667	0.0290315158170265
MCF7	NVP-AUY922	0.37	1358.66666666667	4791.66666666667	1277.66666666667	0.0327578285916319
MCF7	NVP-AUY922	1.11	1342	4791.66666666667	1277.66666666667	0.0260950905797717
MCF7	NVP-AUY922	3.33	1384	4791.66666666667	1277.66666666667	0.0428111853401616
MCF7	NVP-AUY922	10	1254	4791.66666666667	1277.66666666667	-0.00975644544339749
MCF7	NVP-TAE684	0.04	2976	4504.33333333333	1277.66666666667	0.592247730292052
MCF7	NVP-TAE684	0.12	1656.33333333333	4504.33333333333	1277.66666666667	0.153491899871677
MCF7	NVP-TAE684	0.37	1291.66666666667	4504.33333333333	1277.66666666667	0.00601309055757082
MCF7	NVP-TAE684	1.11	1047	4504.33333333333	1277.66666666667	-0.103746055955512
MCF7	NVP-TAE684	3.33	993	4504.33333333333	1277.66666666667	-0.129477803062103
MCF7	NVP-TAE684	10	880.666666666667	4504.33333333333	1277.66666666667	-0.185111610798504
MCF7	Neratinib	0.04	3544.66666666667	4791.66666666667	1277.66666666667	0.707587063463896
MCF7	Neratinib	0.12	3376.66666666667	4791.66666666667	1277.66666666667	0.664658514139885
MCF7	Neratinib	0.37	3098	4791.66666666667	1277.66666666667	0.591145195138727
MCF7	Neratinib	1.11	2630.66666666667	4791.66666666667	1277.66666666667	0.460396205664576
MCF7	Neratinib	3.33	2212.33333333333	4791.66666666667	1277.66666666667	0.333611589349409
MCF7	Neratinib	10	1529	4791.66666666667	1277.66666666667	0.0987434791630171
MCF7	Nilotinib	0.04	4928.33333333333	4791.66666666667	1277.66666666667	1.02971233507132
MCF7	Nilotinib	0.12	4992.66666666667	4791.66666666667	1277.66666666667	1.04356312204274
MCF7	Nilotinib	0.37	4656.66666666667	4791.66666666667	1277.66666666667	0.970251595968951
MCF7	Nilotinib	1.11	4613.66666666667	4791.66666666667	1277.66666666667	0.960690280736135
MCF7	Nilotinib	3.33	4587	4791.66666666667	1277.66666666667	0.954739480030688
MCF7	Nilotinib	10	1403	4791.66666666667	1277.66666666667	0.0502938828803585
MCF7	Nintedanib	0.04	4491.66666666667	4504.33333333333	1277.66666666667	0.996904076500827
MCF7	Nintedanib	0.12	4062.33333333333	4504.33333333333	1277.66666666667	0.889533565984915
MCF7	Nintedanib	0.37	3560	4504.33333333333	1277.66666666667	0.757190990807687
MCF7	Nintedanib	1.11	2869	4504.33333333333	1277.66666666667	0.560495437450955
MCF7	Nintedanib	3.33	2178	4504.33333333333	1277.66666666667	0.341000019079011
MCF7	Nintedanib	10	1454.66666666667	4504.33333333333	1277.66666666667	0.0739813283409587
MCF7	OSI-027	0.04	4147.66666666667	4504.33333333333	1277.66666666667	0.911266325034676
MCF7	OSI-027	0.12	3131.33333333333	4504.33333333333	1277.66666666667	0.637442969797489
MCF7	OSI-027	0.37	2292.33333333333	4504.33333333333	1277.66666666667	0.379279491313293
MCF7	OSI-027	1.11	1920.33333333333	4504.33333333333	1277.66666666667	0.251260720764235
MCF7	OSI-027	3.33	1796.33333333333	4504.33333333333	1277.66666666667	0.206146748787921
MCF7	OSI-027	10	1590.66666666667	4504.33333333333	1277.66666666667	0.128105773078688
MCF7	PD0325901	0.04	3106	4648	1277.66666666667	0.61088946515704
MCF7	PD0325901	0.12	2858.16666666667	4648	1277.66666666667	0.540571845531798
MCF7	PD0325901	0.37	2751.16666666667	4648	1277.66666666667	0.509342573939773
MCF7	PD0325901	1.11	2545	4648	1277.66666666667	0.447539338442638
MCF7	PD0325901	3.33	1966.83333333333	4648	1277.66666666667	0.260544796829001
MCF7	PD0325901	10	1368.83333333333	4648	1277.66666666667	0.0376866995975453
MCF7	PD173074	0.04	4942.33333333333	4504.33333333333	1277.66666666667	1.10474970258094
MCF7	PD173074	0.12	4810.33333333333	4504.33333333333	1277.66666666667	1.07363747368563
MCF7	PD173074	0.37	4658.33333333333	4504.33333333333	1277.66666666667	1.03733147608574
MCF7	PD173074	1.11	4905.33333333333	4504.33333333333	1277.66666666667	1.09606695976824
MCF7	PD173074	3.33	4933.33333333333	4504.33333333333	1277.66666666667	1.10264038316845
MCF7	PD173074	10	2852.66666666667	4504.33333333333	1277.66666666667	0.555601960821889
MCF7	PD184352	0.04	4522	4791.66666666667	1277.66666666667	0.940165087192071
MCF7	PD184352	0.12	4014	4791.66666666667	1277.66666666667	0.822637816393906
MCF7	PD184352	0.37	3604.66666666667	4791.66666666667	1277.66666666667	0.722683244385712
MCF7	PD184352	1.11	3292.66666666667	4791.66666666667	1277.66666666667	0.642813349489018
MCF7	PD184352	3.33	3031	4791.66666666667	1277.66666666667	0.573006722992679
MCF7	PD184352	10	2268.33333333333	4791.66666666667	1277.66666666667	0.351207937065474
MCF7	PF431396	0.04	3726	4791.66666666667	1277.66666666667	0.752850273715868
MCF7	PF431396	0.12	2722	4791.66666666667	1277.66666666667	0.486767998535895
MCF7	PF431396	0.37	1797	4791.66666666667	1277.66666666667	0.195849687751182
MCF7	PF431396	1.11	1438	4791.66666666667	1277.66666666667	0.0639527297430149
MCF7	PF431396	3.33	1229.66666666667	4791.66666666667	1277.66666666667	-0.0198794749917012
MCF7	PF431396	10	685	4791.66666666667	1277.66666666667	-0.278832191576997
MCF7	PF477736	0.04	3061.33333333333	4791.66666666667	1277.66666666667	0.581242046722029
MCF7	PF477736	0.12	2476.66666666667	4791.66666666667	1277.66666666667	0.414923193629712
MCF7	PF477736	0.37	2236	4791.66666666667	1277.66666666667	0.341073689614179
MCF7	PF477736	1.11	1924.66666666667	4791.66666666667	1277.66666666667	0.239672613657608
MCF7	PF477736	3.33	1749.66666666667	4791.66666666667	1277.66666666667	0.179227476889456
MCF7	PF477736	10	1407	4791.66666666667	1277.66666666667	0.0518630336214854
MCF7	PF562271	0.04	3930.66666666667	4504.33333333333	1277.66666666667	0.855593445815055
MCF7	PF562271	0.12	3583.66666666667	4504.33333333333	1277.66666666667	0.763607689002258
MCF7	PF562271	0.37	2799	4504.33333333333	1277.66666666667	0.53943396162108
MCF7	PF562271	1.11	1956.33333333333	4504.33333333333	1277.66666666667	0.264110873776537
MCF7	PF562271	3.33	1114.66666666667	4504.33333333333	1277.66666666667	-0.0723304799694582
MCF7	PF562271	10	652.666666666667	4504.33333333333	1277.66666666667	-0.308937843219287
MCF7	PHA-665752	0.04	5083.66666666667	4791.66666666667	1277.66666666667	1.06301102357004
MCF7	PHA-665752	0.12	5088	4791.66666666667	1277.66666666667	1.06393296689232
MCF7	PHA-665752	0.37	5042.66666666667	4791.66666666667	1277.66666666667	1.05426945311449
MCF7	PHA-665752	1.11	4888	4791.66666666667	1277.66666666667	1.02098479174835
MCF7	PHA-665752	3.33	4467	4791.66666666667	1277.66666666667	0.927754898893388
MCF7	PHA-665752	10	3506	4791.66666666667	1277.66666666667	0.697793943630383
MCF7	PHA-793887	0.04	1833	4504.33333333333	1277.66666666667	0.219628891126196
MCF7	PHA-793887	0.12	1666.66666666667	4504.33333333333	1277.66666666667	0.157445134458695
MCF7	PHA-793887	0.37	1379.33333333333	4504.33333333333	1277.66666666667	0.0430190417891039
MCF7	PHA-793887	1.11	1264.33333333333	4504.33333333333	1277.66666666667	-0.00575437308694238
MCF7	PHA-793887	3.33	1081.66666666667	4504.33333333333	1277.66666666667	-0.0875408601408985
MCF7	PHA-793887	10	621.333333333333	4504.33333333333	1277.66666666667	-0.32739060734613
MCF7	PI103	0.04	3425.33333333333	4504.33333333333	1277.66666666667	0.720307598017285
MCF7	PI103	0.12	2339.33333333333	4504.33333333333	1277.66666666667	0.39476544116692
MCF7	PI103	0.37	1455	4504.33333333333	1277.66666666667	0.0741167047547238
MCF7	PI103	1.11	1178.33333333333	4504.33333333333	1277.66666666667	-0.0435466533929876
MCF7	PI103	3.33	1115	4504.33333333333	1277.66666666667	-0.0721778811380582
MCF7	PI103	10	962.333333333333	4504.33333333333	1277.66666666667	-0.144371506756882
MCF7	PIK-93	0.04	5151	4791.66666666667	1277.66666666667	1.07729466744585
MCF7	PIK-93	0.12	4932.33333333333	4791.66666666667	1277.66666666667	1.03057602182619
MCF7	PIK-93	0.37	4832	4791.66666666667	1277.66666666667	1.00881021556675
MCF7	PIK-93	1.11	4378.66666666667	4791.66666666667	1277.66666666667	0.907670275987539
MCF7	PIK-93	3.33	2621.66666666667	4791.66666666667	1277.66666666667	0.45777412030645
MCF7	PIK-93	10	1485.33333333333	4791.66666666667	1277.66666666667	0.0821756349450529
MCF7	PLX-4720	0.04	4984	4791.66666666667	1277.66666666667	1.0417021809456
MCF7	PLX-4720	0.12	4564.33333333333	4791.66666666667	1277.66666666667	0.9496683499198
MCF7	PLX-4720	0.37	4904	4791.66666666667	1277.66666666667	1.02445104129837
MCF7	PLX-4720	1.11	4769	4791.66666666667	1277.66666666667	0.995033320587156
MCF7	PLX-4720	3.33	4191.66666666667	4791.66666666667	1277.66666666667	0.864505308115829
MCF7	PLX-4720	10	2768	4791.66666666667	1277.66666666667	0.499890725936126
MCF7	Palbociclib	0.04	3393	4504.33333333333	1277.66666666667	0.711355340942606
MCF7	Palbociclib	0.12	2916	4504.33333333333	1277.66666666667	0.574507190276491
MCF7	Palbociclib	0.37	2592.66666666667	4504.33333333333	1277.66666666667	0.475931917660855
MCF7	Palbociclib	1.11	2280.33333333333	4504.33333333333	1277.66666666667	0.37530280303684
MCF7	Palbociclib	3.33	2138.66666666667	4504.33333333333	1277.66666666667	0.327622941694183
MCF7	Palbociclib	10	2047.66666666667	4504.33333333333	1277.66666666667	0.29624312799282
MCF7	Pelitinib	0.04	5023.66666666667	4791.66666666667	1277.66666666667	1.05020702125575
MCF7	Pelitinib	0.12	4902.66666666667	4791.66666666667	1277.66666666667	1.02416239280973
MCF7	Pelitinib	0.37	4473.33333333333	4791.66666666667	1277.66666666667	0.929187639293812
MCF7	Pelitinib	1.11	3832.66666666667	4791.66666666667	1277.66666666667	0.77898697455758
MCF7	Pelitinib	3.33	2283.66666666667	4791.66666666667	1277.66666666667	0.35598984434667
MCF7	Pelitinib	10	904.333333333333	4791.66666666667	1277.66666666667	-0.165749642111758
MCF7	QL-X-138	0.04	2715.33333333333	4504.33333333333	1277.66666666667	0.513947056891856
MCF7	QL-X-138	0.12	2458.66666666667	4504.33333333333	1277.66666666667	0.433467364429398
MCF7	QL-X-138	0.37	2127.33333333333	4504.33333333333	1277.66666666667	0.323748033466448
MCF7	QL-X-138	1.11	1838.33333333333	4504.33333333333	1277.66666666667	0.2215797840253
MCF7	QL-X-138	3.33	1657	4504.33333333333	1277.66666666667	0.153747281489241
MCF7	QL-X-138	10	1061.33333333333	4504.33333333333	1277.66666666667	-0.0970169967047245
MCF7	QL-XII-47	0.04	2999.33333333333	4504.33333333333	1277.66666666667	0.599103309693436
MCF7	QL-XII-47	0.12	2369.33333333333	4504.33333333333	1277.66666666667	0.404576973285309
MCF7	QL-XII-47	0.37	1392	4504.33333333333	1277.66666666667	0.0482773334329074
MCF7	QL-XII-47	1.11	1078.66666666667	4504.33333333333	1277.66666666667	-0.0889339074303798
MCF7	QL-XII-47	3.33	1040.66666666667	4504.33333333333	1277.66666666667	-0.106732555217349
MCF7	QL-XII-47	10	900.333333333333	4504.33333333333	1277.66666666667	-0.175150518251878
MCF7	R406	0.04	4289.33333333333	4504.33333333333	1277.66666666667	0.946906776880565
MCF7	R406	0.12	4559.66666666667	4504.33333333333	1277.66666666667	1.01347860826028
MCF7	R406	0.37	4261	4504.33333333333	1277.66666666667	0.939821557208953
MCF7	R406	1.11	3921.66666666667	4504.33333333333	1277.66666666667	0.853254951081979
MCF7	R406	3.33	3511.33333333333	4504.33333333333	1277.66666666667	0.743935485965498
MCF7	R406	10	1996.66666666667	4504.33333333333	1277.66666666667	0.278382089503825
MCF7	Radicicol	0.04	3012.66666666667	4648	1277.66666666667	0.584724363683053
MCF7	Radicicol	0.12	1982	4648	1277.66666666667	0.265752803537119
MCF7	Radicicol	0.37	1578.33333333333	4648	1277.66666666667	0.120115083012066
MCF7	Radicicol	1.11	1583	4648	1277.66666666667	0.121891470722391
MCF7	Radicicol	3.33	1560	4648	1277.66666666667	0.11311274484909
MCF7	Radicicol	10	1071.33333333333	4648	1277.66666666667	-0.0902058157923987
MCF7	Rapamycin	0.04	2688	4504.33333333333	1277.66666666667	0.505544322905742
MCF7	Rapamycin	0.12	2687.33333333333	4504.33333333333	1277.66666666667	0.505338899155652
MCF7	Rapamycin	0.37	2638.33333333333	4504.33333333333	1277.66666666667	0.49017692805898
MCF7	Rapamycin	1.11	2648.66666666667	4504.33333333333	1277.66666666667	0.493384821583455
MCF7	Rapamycin	3.33	2667	4504.33333333333	1277.66666666667	0.499062421665524
MCF7	Rapamycin	10	2540.66666666667	4504.33333333333	1277.66666666667	0.459573154220786
MCF7	Ruxolitinib	0.04	4659	4791.66666666667	1277.66666666667	0.970769223338928
MCF7	Ruxolitinib	0.12	4535.33333333333	4791.66666666667	1277.66666666667	0.943162788271311
MCF7	Ruxolitinib	0.37	4624.33333333333	4791.66666666667	1277.66666666667	0.963066018946514
MCF7	Ruxolitinib	1.11	5043.66666666667	4791.66666666667	1277.66666666667	1.05448306347779
MCF7	Ruxolitinib	3.33	5027	4791.66666666667	1277.66666666667	1.05092025648435
MCF7	Ruxolitinib	10	3873.66666666667	4791.66666666667	1277.66666666667	0.788941046446738
MCF7	SB590885	0.04	4457.33333333333	4791.66666666667	1277.66666666667	0.925566220568547
MCF7	SB590885	0.12	4634.33333333333	4791.66666666667	1277.66666666667	0.96529090751834
MCF7	SB590885	0.37	4831.33333333333	4791.66666666667	1277.66666666667	1.00866487708307
MCF7	SB590885	1.11	5132.33333333333	4791.66666666667	1277.66666666667	1.07334378815491
MCF7	SB590885	3.33	5089.33333333333	4791.66666666667	1277.66666666667	1.06421656662091
MCF7	SB590885	10	2506.33333333333	4791.66666666667	1277.66666666667	0.42378552670291
MCF7	SU11274	0.04	5261.33333333333	4791.66666666667	1277.66666666667	1.10050942669366
MCF7	SU11274	0.12	4990.33333333333	4791.66666666667	1277.66666666667	1.04306225068405
MCF7	SU11274	0.37	4846.66666666667	4791.66666666667	1277.66666666667	1.01200525279543
MCF7	SU11274	1.11	4147.33333333333	4791.66666666667	1277.66666666667	0.854138391658648
MCF7	SU11274	3.33	3602	4791.66666666667	1277.66666666667	0.72201485256294
MCF7	SU11274	10	1531	4791.66666666667	1277.66666666667	0.0994968858030358
MCF7	Saracatinib	0.04	3914	4504.33333333333	1277.66666666667	0.851260994976153
MCF7	Saracatinib	0.12	3181	4504.33333333333	1277.66666666667	0.651679849979874
MCF7	Saracatinib	0.37	2418.33333333333	4504.33333333333	1277.66666666667	0.42048307785191
MCF7	Saracatinib	1.11	2104.66666666667	4504.33333333333	1277.66666666667	0.315970249515095
MCF7	Saracatinib	3.33	1835	4504.33333333333	1277.66666666667	0.220360774843909
MCF7	Saracatinib	10	1931.66666666667	4504.33333333333	1277.66666666667	0.255317739009763
MCF7	Selumetinib	0.04	3992	4504.33333333333	1277.66666666667	0.871466151804812
MCF7	Selumetinib	0.12	3363.33333333333	4504.33333333333	1277.66666666667	0.703107592002037
MCF7	Selumetinib	0.37	2891	4504.33333333333	1277.66666666667	0.567066884949545
MCF7	Selumetinib	1.11	2784.66666666667	4504.33333333333	1277.66666666667	0.535092259903625
MCF7	Selumetinib	3.33	2889	4504.33333333333	1277.66666666667	0.566470412433237
MCF7	Selumetinib	10	2731.33333333333	4504.33333333333	1277.66666666667	0.51884807752451
MCF7	Sigma A6730	0.04	3703.66666666667	4791.66666666667	1277.66666666667	0.747333037126064
MCF7	Sigma A6730	0.12	3698.66666666667	4791.66666666667	1277.66666666667	0.746095668927394
MCF7	Sigma A6730	0.37	3588.66666666667	4791.66666666667	1277.66666666667	0.718669357401262
MCF7	Sigma A6730	1.11	2705.66666666667	4791.66666666667	1277.66666666667	0.48208313785171
MCF7	Sigma A6730	3.33	2609.66666666667	4791.66666666667	1277.66666666667	0.454271337525956
MCF7	Sigma A6730	10	1320	4791.66666666667	1277.66666666667	0.0172397150602299
MCF7	Sorafenib	0.04	4290.33333333333	4504.33333333333	1277.66666666667	0.947156458162637
MCF7	Sorafenib	0.12	4144.66666666667	4504.33333333333	1277.66666666667	0.910505713871666
MCF7	Sorafenib	0.37	4226.33333333333	4504.33333333333	1277.66666666667	0.93112368670151
MCF7	Sorafenib	1.11	4097.66666666667	4504.33333333333	1277.66666666667	0.898556963578522
MCF7	Sorafenib	3.33	3893.33333333333	4504.33333333333	1277.66666666667	0.845877212483589
MCF7	Sorafenib	10	1891.33333333333	4504.33333333333	1277.66666666667	0.240830194776898
MCF7	TG 101348	0.04	4894	4791.66666666667	1277.66666666667	1.02228526682154
MCF7	TG 101348	0.12	4668.66666666667	4791.66666666667	1277.66666666667	0.972912367238877
MCF7	TG 101348	0.37	4056.66666666667	4791.66666666667	1277.66666666667	0.832771419574067
MCF7	TG 101348	1.11	3103	4791.66666666667	1277.66666666667	0.592491295579018
MCF7	TG 101348	3.33	1579.66666666667	4791.66666666667	1277.66666666667	0.11768766546933
MCF7	TG 101348	10	712.333333333333	4791.66666666667	1277.66666666667	-0.263882821721206
MCF7	TGX221	0.04	3984	4791.66666666667	1277.66666666667	0.81548192119966
MCF7	TGX221	0.12	4133	4791.66666666667	1277.66666666667	0.850775418078204
MCF7	TGX221	0.37	4623	4791.66666666667	1277.66666666667	0.962769194310837
MCF7	TGX221	1.11	4732	4791.66666666667	1277.66666666667	0.986901761458795
MCF7	TGX221	3.33	3825	4791.66666666667	1277.66666666667	0.777120033096022
MCF7	TGX221	10	4047.33333333333	4791.66666666667	1277.66666666667	0.830559042079779
MCF7	TWS119	0.04	5061.33333333333	4791.66666666667	1277.66666666667	1.05825353065414
MCF7	TWS119	0.12	4762.33333333333	4791.66666666667	1277.66666666667	0.993570396889554
MCF7	TWS119	0.37	4723.66666666667	4791.66666666667	1277.66666666667	0.985066161390451
MCF7	TWS119	1.11	4696	4791.66666666667	1277.66666666667	0.978960897085553
MCF7	TWS119	3.33	3236	4791.66666666667	1277.66666666667	0.627926502234331
MCF7	TWS119	10	912.333333333333	4791.66666666667	1277.66666666667	-0.161887814727249
MCF7	Torin1	0.04	1692.66666666667	4504.33333333333	1277.66666666667	0.16734349271532
MCF7	Torin1	0.12	1574.66666666667	4504.33333333333	1277.66666666667	0.121849288840234
MCF7	Torin1	0.37	1488.33333333333	4504.33333333333	1277.66666666667	0.0875846499260331
MCF7	Torin1	1.11	1323.33333333333	4504.33333333333	1277.66666666667	0.019506925750588
MCF7	Torin1	3.33	1238	4504.33333333333	1277.66666666667	-0.0172000619115062
MCF7	Torin1	10	1131.66666666667	4504.33333333333	1277.66666666667	-0.064573922021676
MCF7	Torin2	0.04	1279.33333333333	4791.66666666667	1277.66666666667	0.000683820596308005
MCF7	Torin2	0.12	1271.66666666667	4791.66666666667	1277.66666666667	-0.0024652740053287
MCF7	Torin2	0.37	1180.33333333333	4791.66666666667	1277.66666666667	-0.0406996854311237
MCF7	Torin2	1.11	1175.33333333333	4791.66666666667	1277.66666666667	-0.042832748838219
MCF7	Torin2	3.33	1178.33333333333	4791.66666666667	1277.66666666667	-0.0415523940903493
MCF7	Torin2	10	1026.66666666667	4791.66666666667	1277.66666666667	-0.108358667214801
MCF7	Tozasertib	0.04	1451	4791.66666666667	1277.66666666667	0.0689856714484973
MCF7	Tozasertib	0.12	1436.33333333333	4791.66666666667	1277.66666666667	0.0633059184370135
MCF7	Tozasertib	0.37	1448.66666666667	4791.66666666667	1277.66666666667	0.0680839070397092
MCF7	Tozasertib	1.11	1478.33333333333	4791.66666666667	1277.66666666667	0.0794982852190393
MCF7	Tozasertib	3.33	1463	4791.66666666667	1277.66666666667	0.0736124621270968
MCF7	Tozasertib	10	1378.33333333333	4791.66666666667	1277.66666666667	0.040570058558995
MCF7	Trametinib	0.04	2311.33333333333	4791.66666666667	1277.66666666667	0.364579595719772
MCF7	Trametinib	0.12	2321.33333333333	4791.66666666667	1277.66666666667	0.367672281664553
MCF7	Trametinib	0.37	2299.66666666667	4791.66666666667	1277.66666666667	0.360963407482865
MCF7	Trametinib	1.11	2368.33333333333	4791.66666666667	1277.66666666667	0.382123769466516
MCF7	Trametinib	3.33	2514.33333333333	4791.66666666667	1277.66666666667	0.426166815746588
MCF7	Trametinib	10	2511	4791.66666666667	1277.66666666667	0.425175050559952
MCF7	Vemurafenib	0.04	4702.33333333333	4791.66666666667	1277.66666666667	0.980359994333494
MCF7	Vemurafenib	0.12	4850	4791.66666666667	1277.66666666667	1.01273075601095
MCF7	Vemurafenib	0.37	4939.33333333333	4791.66666666667	1277.66666666667	1.03208667242741
MCF7	Vemurafenib	1.11	4867	4791.66666666667	1277.66666666667	1.01642713912794
MCF7	Vemurafenib	3.33	4781.66666666667	4791.66666666667	1277.66666666667	0.997810198462459
MCF7	Vemurafenib	10	4233.33333333333	4791.66666666667	1277.66666666667	0.874201215151464
MCF7	WH-4-025	0.04	4509	4791.66666666667	1277.66666666667	0.937238278328426
MCF7	WH-4-025	0.12	3398	4791.66666666667	1277.66666666667	0.670165200747024
MCF7	WH-4-025	0.37	2737	4791.66666666667	1277.66666666667	0.49105865774551
MCF7	WH-4-025	1.11	1666.66666666667	4791.66666666667	1277.66666666667	0.149554959892087
MCF7	WH-4-025	3.33	1683.66666666667	4791.66666666667	1277.66666666667	0.155688710228406
MCF7	WH-4-025	10	1074	4791.66666666667	1277.66666666667	-0.0870335353596536
MCF7	WYE-125132	0.04	1685	4504.33333333333	1277.66666666667	0.164431901312069
MCF7	WYE-125132	0.12	1636	4504.33333333333	1277.66666666667	0.145680415768846
MCF7	WYE-125132	0.37	1604.33333333333	4504.33333333333	1277.66666666667	0.133427467854288
MCF7	WYE-125132	1.11	1655.66666666667	4504.33333333333	1277.66666666667	0.153236472006259
MCF7	WYE-125132	3.33	1512	4504.33333333333	1277.66666666667	0.0970646644189628
MCF7	WYE-125132	10	1308	4504.33333333333	1277.66666666667	0.0129914258934438
MCF7	WZ-4-145	0.04	3258	4504.33333333333	1277.66666666667	0.67355557907933
MCF7	WZ-4-145	0.12	3207	4504.33333333333	1277.66666666667	0.65909283078627
MCF7	WZ-4-145	0.37	2821.66666666667	4504.33333333333	1277.66666666667	0.546279545100451
MCF7	WZ-4-145	1.11	2264.66666666667	4504.33333333333	1277.66666666667	0.370096818372191
MCF7	WZ-4-145	3.33	1955.66666666667	4504.33333333333	1277.66666666667	0.263873879559994
MCF7	WZ-4-145	10	748.666666666667	4504.33333333333	1277.66666666667	-0.254749383838982
MCF7	WZ3105	0.04	622.333333333333	4791.66666666667	1277.66666666667	-0.314216948125125
MCF7	WZ3105	0.12	644.666666666667	4791.66666666667	1277.66666666667	-0.30142003599711
MCF7	WZ3105	0.37	683.666666666667	4791.66666666667	1277.66666666667	-0.279568621328946
MCF7	WZ3105	1.11	730.666666666667	4791.66666666667	1277.66666666667	-0.254008260234264
MCF7	WZ3105	3.33	700.333333333333	4791.66666666667	1277.66666666667	-0.270411743590243
MCF7	WZ3105	10	655	4791.66666666667	1277.66666666667	-0.295570500980354
MCF7	Withaferin A	0.04	4715.5	4648	1277.66666666667	1.01553741471577
MCF7	Withaferin A	0.12	4278	4648	1277.66666666667	0.912906513673433
MCF7	Withaferin A	0.37	2081.16666666667	4648	1277.66666666667	0.299360065199931
MCF7	Withaferin A	1.11	1504.5	4648	1277.66666666667	0.0916789584874889
MCF7	Withaferin A	3.33	877.333333333333	4648	1277.66666666667	-0.182711141377354
MCF7	Withaferin A	10	987.333333333333	4648	1277.66666666667	-0.129217068460421
