Cell HMS LINCS ID	Cell Name	Small Molecule HMS LINCS ID	Small Molecule Name	Small Mol Concentration	Small Mol Conc Unit	LJP Library Plate	Timepoint	Timepoint Unit	Mean Total Cell Count Before Treatment	Mean Total Cell Count After Treatment	Mean Total Control Cell Count	Mean Relative Cell Count	Mean Relative Growth Rate After Treatment
50583	MCF 10A	10177-101-1	Brivanib	10.0	uM	LJP5	72	hr	962	2440	10605	0.2301	0.1533
50583	MCF 10A	10147-101-1	Buparlisib	10.0	uM	LJP5	72	hr	962	586	10605	0.0553	-0.0390
50583	MCF 10A	10055-101-1	BX-912	10.0	uM	LJP5	72	hr	962	1162	10605	0.1096	0.0207
50583	MCF 10A	10120-102-1	Canertinib	10.0	uM	LJP6	72	hr	962	208	10605	0.0196	-0.0782
50583	MCF 10A	10117-101-1	Celastrol	10.0	uM	LJP6	72	hr	962	676	10605	0.0638	-0.0296
50583	MCF 10A	10025-101-1	CGP60474	10.0	uM	LJP5	72	hr	962	326	10605	0.0307	-0.0660
50583	MCF 10A	10025-101-1	CGP60474	10.0	uM	LJP6	72	hr	962	279	10605	0.0263	-0.0708
50583	MCF 10A	10180-101-1	CHIR-99021	10.0	uM	LJP6	72	hr	962	8827	10605	0.8323	0.8156
50583	MCF 10A	10010-101-1	CP724714	10.0	uM	LJP5	72	hr	962	9395	10605	0.8860	0.8746
50583	MCF 10A	10009-101-1	CP466722	10.0	uM	LJP5	72	hr	962	6114	10605	0.5765	0.5343
50583	MCF 10A	10027-101-1	Crizotinib	10.0	uM	LJP5	72	hr	962	1392	10605	0.1313	0.0446
50583	MCF 10A	10140-101-1	Momelotinib	10.0	uM	LJP5	72	hr	962	1247	10605	0.1177	0.0296
50583	MCF 10A	10020-101-1	Dasatinib	10.0	uM	LJP5	72	hr	962	782	10605	0.0737	-0.0187
50583	MCF 10A	10020-101-1	Dasatinib	10.0	uM	LJP6	72	hr	962	514	10605	0.0485	-0.0464
50583	MCF 10A	10127-101-1	Dovitinib	10.0	uM	LJP5	72	hr	962	921	10605	0.0869	-0.0042
50583	MCF 10A	10069-101-1	Enzastaurin	10.0	uM	LJP5	72	hr	962	11123	10605	1.0489	1.0537
50583	MCF 10A	10097-101-1	Erlotinib	10.0	uM	LJP5	72	hr	962	1501	10605	0.1416	0.0559
50583	MCF 10A	10157-101-1	Foretinib	10.0	uM	LJP5	72	hr	962	930	10605	0.0878	-0.0033
50583	MCF 10A	10040-101-1	R406	10.0	uM	LJP6	72	hr	962	5513	10605	0.5199	0.4720
50583	MCF 10A	10047-101-1	GDC-0941	10.0	uM	LJP6	72	hr	962	1286	10605	0.1213	0.0336
50583	MCF 10A	10098-101-1	Gefitinib	10.0	uM	LJP6	72	hr	962	1262	10605	0.1191	0.0312
50583	MCF 10A	10108-101-1	Geldanamycin	10.0	uM	LJP5	72	hr	962	672	10605	0.0634	-0.0301
50583	MCF 10A	10108-101-1	Geldanamycin	10.0	uM	LJP6	72	hr	962	393	10605	0.0371	-0.0590
50583	MCF 10A	10172-101-1	GSK1059615	10.0	uM	LJP5	72	hr	962	480	10605	0.0453	-0.0500
50583	MCF 10A	10172-101-1	GSK1059615	10.0	uM	LJP6	72	hr	962	491	10605	0.0464	-0.0488
50583	MCF 10A	10134-101-1	GSK1904529A	10.0	uM	LJP6	72	hr	962	7685	10605	0.7247	0.6972
50583	MCF 10A	10146-101-1	Omipalisib	10.0	uM	LJP6	72	hr	962	720	10605	0.0680	-0.0250
50583	MCF 10A	10128-101-1	GSK 690693	10.0	uM	LJP5	72	hr	962	8706	10605	0.8209	0.8031
50583	MCF 10A	10014-101-1	GW843682X	10.0	uM	LJP6	72	hr	962	661	10605	0.0624	-0.0312
50583	MCF 10A	10015-101-1	HG-5-113-01	10.0	uM	LJP5	72	hr	962	836	10605	0.0788	-0.0131
50583	MCF 10A	10016-101-1	HG-5-88-01	10.0	uM	LJP6	72	hr	962	3772	10605	0.3557	0.2915
50583	MCF 10A	10023-103-1	Imatinib	10.0	uM	LJP6	72	hr	962	10038	10605	0.9465	0.9412
50583	MCF 10A	10100-101-1	JNK-9L	10.0	uM	LJP6	72	hr	962	722	10605	0.0681	-0.0249
50583	MCF 10A	10019-101-1	JW-7-24-1	10.0	uM	LJP6	72	hr	962	1460	10605	0.1377	0.0516
50583	MCF 10A	10051-104-1	Lapatinib	10.0	uM	LJP6	72	hr	962	2659	10605	0.2508	0.1760
50583	MCF 10A	10115-102-1	LDN-193189	10.0	uM	LJP5	72	hr	962	136	10605	0.0128	-0.0857
50583	MCF 10A	10182-101-1	Linifanib	10.0	uM	LJP6	72	hr	962	7918	10605	0.7467	0.7214
50583	MCF 10A	10135-101-1	Linsitinib	10.0	uM	LJP5	72	hr	962	8613	10605	0.8122	0.7934
50583	MCF 10A	10479-102-1	Mitoxantrone	10.0	uM	LJP5	72	hr	962	509	10605	0.0480	-0.0470
50583	MCF 10A	10479-102-1	Mitoxantrone	10.0	uM	LJP6	72	hr	962	552	10605	0.0521	-0.0425
50583	MCF 10A	10057-102-1	MK2206	10.0	uM	LJP6	72	hr	962	2924	10605	0.2758	0.2035
50583	MCF 10A	10018-101-1	Neratinib	10.0	uM	LJP5	72	hr	962	1606	10605	0.1515	0.0668
50583	MCF 10A	10099-101-1	Nilotinib	10.0	uM	LJP5	72	hr	962	2718	10605	0.2564	0.1822
50583	MCF 10A	10151-101-1	Nintedanib	10.0	uM	LJP6	72	hr	962	10394	10605	0.9802	0.9782
50583	MCF 10A	10061-101-1	NU7441	10.0	uM	LJP5	72	hr	962	1833	10605	0.1729	0.0904
50583	MCF 10A	10232-101-1	BEZ235	10.0	uM	LJP5	72	hr	962	1653	10605	0.1559	0.0717
50583	MCF 10A	10024-101-1	NVP-TAE684	10.0	uM	LJP6	72	hr	962	1023	10605	0.0965	0.0063
50583	MCF 10A	10071-101-1	Palbociclib	10.0	uM	LJP6	72	hr	962	2737	10605	0.2581	0.1841
50583	MCF 10A	10101-101-1	PD0325901	10.0	uM	LJP5	72	hr	962	1600	10605	0.1509	0.0662
50583	MCF 10A	10101-101-1	PD0325901	10.0	uM	LJP6	72	hr	962	1137	10605	0.1072	0.0181
50583	MCF 10A	10026-101-1	PD173074	10.0	uM	LJP6	72	hr	962	7264	10605	0.6850	0.6536
50583	MCF 10A	10048-101-1	PD184352	10.0	uM	LJP5	72	hr	962	1578	10605	0.1488	0.0639
50583	MCF 10A	10159-101-1	Pelitinib	10.0	uM	LJP5	72	hr	962	752	10605	0.0709	-0.0218
50583	MCF 10A	10116-101-1	PF431396	10.0	uM	LJP5	72	hr	962	413	10605	0.0389	-0.0570
50583	MCF 10A	10112-101-1	PF477736	10.0	uM	LJP5	72	hr	962	821	10605	0.0774	-0.0146
50583	MCF 10A	10072-101-1	PF562271	10.0	uM	LJP6	72	hr	962	369	10605	0.0348	-0.0615
50583	MCF 10A	10125-101-1	PHA-665752	10.0	uM	LJP5	72	hr	962	5979	10605	0.5639	0.5203
50583	MCF 10A	10073-101-1	PHA-793887	10.0	uM	LJP6	72	hr	962	359	10605	0.0339	-0.0625
50583	MCF 10A	10126-101-1	PI103	10.0	uM	LJP6	72	hr	962	1120	10605	0.1057	0.0164
50583	MCF 10A	10049-101-1	PLX-4720	10.0	uM	LJP5	72	hr	962	8942	10605	0.8432	0.8276
50583	MCF 10A	10075-101-1	QL-X-138	10.0	uM	LJP6	72	hr	962	587	10605	0.0554	-0.0389
50583	MCF 10A	10077-101-1	QL-XII-47	10.0	uM	LJP6	72	hr	962	522	10605	0.0492	-0.0456
50583	MCF 10A	10480-101-1	Radicicol	10.0	uM	LJP5	72	hr	962	495	10605	0.0467	-0.0484
50583	MCF 10A	10480-101-1	Radicicol	10.0	uM	LJP6	72	hr	962	381	10605	0.0360	-0.0602
50583	MCF 10A	10001-101-1	Seliciclib	10.0	uM	LJP5	72	hr	962	4858	10605	0.4581	0.4040
50583	MCF 10A	10138-105-1	Ruxolitinib	10.0	uM	LJP5	72	hr	962	7375	10605	0.6954	0.6650
50583	MCF 10A	10148-101-1	XL147	10.0	uM	LJP5	72	hr	962	4368	10605	0.4119	0.3532
50583	MCF 10A	10032-101-1	Saracatinib	10.0	uM	LJP6	72	hr	962	1343	10605	0.1267	0.0396
50583	MCF 10A	10056-101-1	Selumetinib	10.0	uM	LJP6	72	hr	962	1692	10605	0.1596	0.0758
50583	MCF 10A	10052-101-1	Sirolimus	10.0	uM	LJP6	72	hr	962	9031	10605	0.8516	0.8368
50583	MCF 10A	10008-101-1	Sorafenib	10.0	uM	LJP6	72	hr	962	4414	10605	0.4163	0.3580
50583	MCF 10A	10119-101-1	SU11274	10.0	uM	LJP5	72	hr	962	3529	10605	0.3328	0.2662
50583	MCF 10A	10141-101-1	TG 101348	10.0	uM	LJP5	72	hr	962	1123	10605	0.1059	0.0167
50583	MCF 10A	10171-101-1	TGX221	10.0	uM	LJP5	72	hr	962	10603	10605	0.9998	0.9998
50583	MCF 10A	10079-101-1	Torin1	10.0	uM	LJP6	72	hr	962	1262	10605	0.1190	0.0311
50583	MCF 10A	10080-101-1	Torin2	10.0	uM	LJP5	72	hr	962	1277	10605	0.1204	0.0327
50583	MCF 10A	10021-101-1	Tozasertib	10.0	uM	LJP5	72	hr	962	1266	10605	0.1194	0.0316
50583	MCF 10A	10142-101-1	Trametinib	10.0	uM	LJP5	72	hr	962	1979	10605	0.1866	0.1055
50583	MCF 10A	10111-101-1	TWS119	10.0	uM	LJP5	72	hr	962	1247	10605	0.1176	0.0296
50583	MCF 10A	10068-101-1	Vemurafenib	10.0	uM	LJP5	72	hr	962	4165	10605	0.3928	0.3322
50583	MCF 10A	10481-101-1	Withaferin A	10.0	uM	LJP5	72	hr	962	594	10605	0.0561	-0.0381
50583	MCF 10A	10481-101-1	Withaferin A	10.0	uM	LJP6	72	hr	962	574	10605	0.0541	-0.0403
50583	MCF 10A	10064-101-1	WYE-125132	10.0	uM	LJP6	72	hr	962	1427	10605	0.1346	0.0482
50583	MCF 10A	10084-101-1	WZ3105	10.0	uM	LJP5	72	hr	962	185	10605	0.0175	-0.0806
50583	MCF 10A	10086-101-1	XMD11-50	10.0	uM	LJP6	72	hr	962	1194	10605	0.1127	0.0241
50583	MCF 10A	10149-102-1	Y39983	10.0	uM	LJP6	72	hr	962	4273	10605	0.4030	0.3434
50583	MCF 10A	10109-101-1	YM 201636	10.0	uM	LJP5	72	hr	962	2670	10605	0.2518	0.1771
50583	MCF 10A	10053-101-1	ZSTK474	10.0	uM	LJP6	72	hr	962	1349	10605	0.1273	0.0402
50029	MCF7	10133-101-1	Afatinib	0.04	uM	LJP6	72	hr	1209	3665	4093	0.8955	0.8517
50029	MCF7	10035-101-1	Sigma A6730	0.04	uM	LJP5	72	hr	1209	3392	4093	0.8287	0.7569
50029	MCF7	10011-101-1	Alvocidib	0.04	uM	LJP6	72	hr	1209	673	4093	0.1646	-0.1859
50029	MCF7	10004-101-1	AT-7519	0.04	uM	LJP6	72	hr	1209	1716	4093	0.4193	0.1756
50029	MCF7	10158-101-1	AZD 5438	0.04	uM	LJP6	72	hr	1209	2897	4093	0.7079	0.5853
50029	MCF7	10059-101-1	AZD-6482	0.04	uM	LJP5	72	hr	1209	4152	4093	1.0146	1.0207
50029	MCF7	10006-101-1	AZD7762	0.04	uM	LJP6	72	hr	1209	1961	4093	0.4792	0.2607
50029	MCF7	10007-101-1	AZD8055	0.04	uM	LJP6	72	hr	1209	1199	4093	0.2930	-0.0035
50029	MCF7	10164-101-1	AZD8330	0.04	uM	LJP5	72	hr	1209	2264	4093	0.5533	0.3659
50029	MCF7	10067-101-1	Barasertib	0.04	uM	LJP5	72	hr	1209	1502	4093	0.3671	0.1015
50029	MCF7	10041-101-1	BI-2536	0.04	uM	LJP6	72	hr	1209	1478	4093	0.3613	0.0933
50029	MCF7	10028-102-1	BMS345541	0.04	uM	LJP6	72	hr	1209	4237	4093	1.0353	1.0501
50029	MCF7	10132-101-1	SNS-032	0.04	uM	LJP6	72	hr	1209	1200	4093	0.2932	-0.0033
50029	MCF7	10234-101-1	GDC-0980	0.04	uM	LJP5	72	hr	1209	1300	4093	0.3178	0.0316
50029	MCF7	10122-101-1	NVP-AEW541	0.04	uM	LJP5	72	hr	1209	3941	4093	0.9629	0.9474
50029	MCF7	10046-101-1	SB590885	0.04	uM	LJP5	72	hr	1209	3687	4093	0.9008	0.8592
50029	MCF7	10190-101-1	PIK-93	0.04	uM	LJP5	72	hr	1209	4130	4093	1.0090	1.0128
50029	MCF7	10031-101-1	KIN001-043	0.04	uM	LJP6	72	hr	1209	3628	4093	0.8865	0.8389
50029	MCF7	10233-101-1	Alpelisib	0.04	uM	LJP5	72	hr	1209	3283	4093	0.8022	0.7192
50029	MCF7	10161-101-1	Luminespib	0.04	uM	LJP5	72	hr	1209	1245	4093	0.3042	0.0123
50029	MCF7	10045-101-1	A443654	0.04	uM	LJP6	72	hr	1209	1361	4093	0.3325	0.0525
50029	MCF7	10063-102-1	OSI-027	0.04	uM	LJP6	72	hr	1209	3192	4093	0.7800	0.6876
50029	MCF7	10087-101-1	XMD11-85h	0.04	uM	LJP6	72	hr	1209	3440	4093	0.8406	0.7738
50029	MCF7	10017-101-1	HG-6-64-01	0.04	uM	LJP6	72	hr	1209	4320	4093	1.0555	1.0787
50029	MCF7	10039-101-1	WH-4-025	0.04	uM	LJP5	72	hr	1209	3748	4093	0.9157	0.8804
50029	MCF7	10082-101-1	WZ-4-145	0.04	uM	LJP6	72	hr	1209	2751	4093	0.6721	0.5346
50029	MCF7	10091-101-1	XMD16-144	0.04	uM	LJP5	72	hr	1209	1543	4093	0.3772	0.1159
50029	MCF7	10177-101-1	Brivanib	0.04	uM	LJP5	72	hr	1209	4167	4093	1.0181	1.0257
50029	MCF7	10147-101-1	Buparlisib	0.04	uM	LJP5	72	hr	1209	2423	4093	0.5922	0.4211
50029	MCF7	10055-101-1	BX-912	0.04	uM	LJP5	72	hr	1209	3738	4093	0.9134	0.8771
50029	MCF7	10120-102-1	Canertinib	0.04	uM	LJP6	72	hr	1209	3958	4093	0.9672	0.9534
50029	MCF7	10117-101-1	Celastrol	0.04	uM	LJP6	72	hr	1209	4182	4093	1.0218	1.0310
50029	MCF7	10025-101-1	CGP60474	0.04	uM	LJP5	72	hr	1209	3388	4093	0.8278	0.7555
50029	MCF7	10025-101-1	CGP60474	0.04	uM	LJP6	72	hr	1209	681	4093	0.1665	-0.1831
50029	MCF7	10180-101-1	CHIR-99021	0.04	uM	LJP6	72	hr	1209	3736	4093	0.9128	0.8762
50029	MCF7	10010-101-1	CP724714	0.04	uM	LJP5	72	hr	1209	3813	4093	0.9316	0.9029
50029	MCF7	10009-101-1	CP466722	0.04	uM	LJP5	72	hr	1209	4412	4093	1.0780	1.1107
50029	MCF7	10027-101-1	Crizotinib	0.04	uM	LJP5	72	hr	1209	3621	4093	0.8847	0.8363
50029	MCF7	10140-101-1	Momelotinib	0.04	uM	LJP5	72	hr	1209	3799	4093	0.9282	0.8980
50029	MCF7	10020-101-1	Dasatinib	0.04	uM	LJP5	72	hr	1209	3206	4093	0.7833	0.6924
50029	MCF7	10020-101-1	Dasatinib	0.04	uM	LJP6	72	hr	1209	1642	4093	0.4012	0.1500
50029	MCF7	10127-101-1	Dovitinib	0.04	uM	LJP5	72	hr	1209	4004	4093	0.9783	0.9691
50029	MCF7	10069-101-1	Enzastaurin	0.04	uM	LJP5	72	hr	1209	4044	4093	0.9882	0.9832
50029	MCF7	10097-101-1	Erlotinib	0.04	uM	LJP5	72	hr	1209	3874	4093	0.9467	0.9243
50029	MCF7	10157-101-1	Foretinib	0.04	uM	LJP5	72	hr	1209	4323	4093	1.0564	1.0800
50029	MCF7	10040-101-1	R406	0.04	uM	LJP6	72	hr	1209	3982	4093	0.9730	0.9616
50029	MCF7	10047-101-1	GDC-0941	0.04	uM	LJP6	72	hr	1209	2135	4093	0.5218	0.3212
50029	MCF7	10098-101-1	Gefitinib	0.04	uM	LJP6	72	hr	1209	4112	4093	1.0047	1.0067
50029	MCF7	10108-101-1	Geldanamycin	0.04	uM	LJP5	72	hr	1209	2534	4093	0.6193	0.4596
50029	MCF7	10108-101-1	Geldanamycin	0.04	uM	LJP6	72	hr	1209	2242	4093	0.5478	0.3581
50029	MCF7	10172-101-1	GSK1059615	0.04	uM	LJP5	72	hr	1209	3973	4093	0.9707	0.9584
50029	MCF7	10172-101-1	GSK1059615	0.04	uM	LJP6	72	hr	1209	3764	4093	0.9197	0.8860
50029	MCF7	10134-101-1	GSK1904529A	0.04	uM	LJP6	72	hr	1209	2379	4093	0.5814	0.4058
50029	MCF7	10146-101-1	Omipalisib	0.04	uM	LJP6	72	hr	1209	1105	4093	0.2700	-0.0363
50029	MCF7	10128-101-1	GSK 690693	0.04	uM	LJP5	72	hr	1209	2794	4093	0.6828	0.5497
50029	MCF7	10014-101-1	GW843682X	0.04	uM	LJP6	72	hr	1209	2523	4093	0.6166	0.4557
50029	MCF7	10015-101-1	HG-5-113-01	0.04	uM	LJP5	72	hr	1209	3957	4093	0.9668	0.9528
50029	MCF7	10016-101-1	HG-5-88-01	0.04	uM	LJP6	72	hr	1209	3074	4093	0.7510	0.6466
50029	MCF7	10023-103-1	Imatinib	0.04	uM	LJP6	72	hr	1209	3887	4093	0.9498	0.9288
50029	MCF7	10100-101-1	JNK-9L	0.04	uM	LJP6	72	hr	1209	3341	4093	0.8164	0.7394
50029	MCF7	10019-101-1	JW-7-24-1	0.04	uM	LJP6	72	hr	1209	2904	4093	0.7097	0.5879
50029	MCF7	10051-104-1	Lapatinib	0.04	uM	LJP6	72	hr	1209	3516	4093	0.8591	0.8000
50029	MCF7	10115-102-1	LDN-193189	0.04	uM	LJP5	72	hr	1209	4394	4093	1.0737	1.1046
50029	MCF7	10182-101-1	Linifanib	0.04	uM	LJP6	72	hr	1209	4004	4093	0.9784	0.9694
50029	MCF7	10135-101-1	Linsitinib	0.04	uM	LJP5	72	hr	1209	3271	4093	0.7992	0.7149
50029	MCF7	10479-102-1	Mitoxantrone	0.04	uM	LJP5	72	hr	1209	1239	4093	0.3029	0.0104
50029	MCF7	10479-102-1	Mitoxantrone	0.04	uM	LJP6	72	hr	1209	1258	4093	0.3074	0.0168
50029	MCF7	10057-102-1	MK2206	0.04	uM	LJP6	72	hr	1209	2425	4093	0.5925	0.4215
50029	MCF7	10018-101-1	Neratinib	0.04	uM	LJP5	72	hr	1209	3690	4093	0.9017	0.8605
50029	MCF7	10099-101-1	Nilotinib	0.04	uM	LJP5	72	hr	1209	4224	4093	1.0321	1.0455
50029	MCF7	10151-101-1	Nintedanib	0.04	uM	LJP6	72	hr	1209	4173	4093	1.0197	1.0280
50029	MCF7	10061-101-1	NU7441	0.04	uM	LJP5	72	hr	1209	4014	4093	0.9807	0.9726
50029	MCF7	10232-101-1	BEZ235	0.04	uM	LJP5	72	hr	1209	1186	4093	0.2899	-0.0079
50029	MCF7	10024-101-1	NVP-TAE684	0.04	uM	LJP6	72	hr	1209	1984	4093	0.4848	0.2687
50029	MCF7	10071-101-1	Palbociclib	0.04	uM	LJP6	72	hr	1209	2761	4093	0.6746	0.5381
50029	MCF7	10101-101-1	PD0325901	0.04	uM	LJP5	72	hr	1209	2624	4093	0.6412	0.4907
50029	MCF7	10101-101-1	PD0325901	0.04	uM	LJP6	72	hr	1209	2638	4093	0.6446	0.4955
50029	MCF7	10026-101-1	PD173074	0.04	uM	LJP6	72	hr	1209	4081	4093	0.9972	0.9961
50029	MCF7	10048-101-1	PD184352	0.04	uM	LJP5	72	hr	1209	3272	4093	0.7996	0.7155
50029	MCF7	10159-101-1	Pelitinib	0.04	uM	LJP5	72	hr	1209	4399	4093	1.0748	1.1061
50029	MCF7	10116-101-1	PF431396	0.04	uM	LJP5	72	hr	1209	3174	4093	0.7755	0.6813
50029	MCF7	10112-101-1	PF477736	0.04	uM	LJP5	72	hr	1209	2896	4093	0.7076	0.5849
50029	MCF7	10072-101-1	PF562271	0.04	uM	LJP6	72	hr	1209	3497	4093	0.8546	0.7935
50029	MCF7	10125-101-1	PHA-665752	0.04	uM	LJP5	72	hr	1209	4385	4093	1.0715	1.1015
50029	MCF7	10073-101-1	PHA-793887	0.04	uM	LJP6	72	hr	1209	1898	4093	0.4638	0.2389
50029	MCF7	10126-101-1	PI103	0.04	uM	LJP6	72	hr	1209	2628	4093	0.6422	0.4920
50029	MCF7	10049-101-1	PLX-4720	0.04	uM	LJP5	72	hr	1209	4027	4093	0.9839	0.9771
50029	MCF7	10075-101-1	QL-X-138	0.04	uM	LJP6	72	hr	1209	2945	4093	0.7196	0.6020
50029	MCF7	10077-101-1	QL-XII-47	0.04	uM	LJP6	72	hr	1209	2151	4093	0.5257	0.3267
50029	MCF7	10480-101-1	Radicicol	0.04	uM	LJP5	72	hr	1209	2692	4093	0.6579	0.5144
50029	MCF7	10480-101-1	Radicicol	0.04	uM	LJP6	72	hr	1209	2453	4093	0.5995	0.4315
50029	MCF7	10001-101-1	Seliciclib	0.04	uM	LJP5	72	hr	1209	4445	4093	1.0860	1.1221
50029	MCF7	10138-105-1	Ruxolitinib	0.04	uM	LJP5	72	hr	1209	4326	4093	1.0571	1.0810
50029	MCF7	10148-101-1	XL147	0.04	uM	LJP5	72	hr	1209	4436	4093	1.0840	1.1192
50029	MCF7	10032-101-1	Saracatinib	0.04	uM	LJP6	72	hr	1209	3381	4093	0.8260	0.7531
50029	MCF7	10056-101-1	Selumetinib	0.04	uM	LJP6	72	hr	1209	3122	4093	0.7629	0.6634
50029	MCF7	10052-101-1	Sirolimus	0.04	uM	LJP6	72	hr	1209	2216	4093	0.5416	0.3493
50029	MCF7	10008-101-1	Sorafenib	0.04	uM	LJP6	72	hr	1209	3745	4093	0.9150	0.8793
50029	MCF7	10119-101-1	SU11274	0.04	uM	LJP5	72	hr	1209	4485	4093	1.0959	1.1361
50029	MCF7	10141-101-1	TG 101348	0.04	uM	LJP5	72	hr	1209	4036	4093	0.9861	0.9802
50029	MCF7	10171-101-1	TGX221	0.04	uM	LJP5	72	hr	1209	3847	4093	0.9399	0.9147
50029	MCF7	10079-101-1	Torin1	0.04	uM	LJP6	72	hr	1209	1482	4093	0.3621	0.0945
50029	MCF7	10080-101-1	Torin2	0.04	uM	LJP5	72	hr	1209	1120	4093	0.2736	-0.0311
50029	MCF7	10021-101-1	Tozasertib	0.04	uM	LJP5	72	hr	1209	1353	4093	0.3307	0.0499
50029	MCF7	10142-101-1	Trametinib	0.04	uM	LJP5	72	hr	1209	2188	4093	0.5347	0.3395
50029	MCF7	10111-101-1	TWS119	0.04	uM	LJP5	72	hr	1209	4199	4093	1.0259	1.0368
50029	MCF7	10068-101-1	Vemurafenib	0.04	uM	LJP5	72	hr	1209	4065	4093	0.9933	0.9905
50029	MCF7	10481-101-1	Withaferin A	0.04	uM	LJP5	72	hr	1209	4135	4093	1.0103	1.0146
50029	MCF7	10481-101-1	Withaferin A	0.04	uM	LJP6	72	hr	1209	4048	4093	0.9891	0.9845
50029	MCF7	10064-101-1	WYE-125132	0.04	uM	LJP6	72	hr	1209	1334	4093	0.3259	0.0432
50029	MCF7	10084-101-1	WZ3105	0.04	uM	LJP5	72	hr	1209	572	4093	0.1398	-0.2211
50029	MCF7	10086-101-1	XMD11-50	0.04	uM	LJP6	72	hr	1209	3486	4093	0.8519	0.7897
50029	MCF7	10149-102-1	Y39983	0.04	uM	LJP6	72	hr	1209	4386	4093	1.0717	1.1018
50029	MCF7	10109-101-1	YM 201636	0.04	uM	LJP5	72	hr	1209	4290	4093	1.0483	1.0686
50029	MCF7	10053-101-1	ZSTK474	0.04	uM	LJP6	72	hr	1209	2257	4093	0.5515	0.3634
50029	MCF7	10133-101-1	Afatinib	0.12	uM	LJP6	72	hr	1209	3666	4093	0.8958	0.8520
50029	MCF7	10035-101-1	Sigma A6730	0.12	uM	LJP5	72	hr	1209	3269	4093	0.7988	0.7144
50029	MCF7	10011-101-1	Alvocidib	0.12	uM	LJP6	72	hr	1209	624	4093	0.1526	-0.2028
50029	MCF7	10004-101-1	AT-7519	0.12	uM	LJP6	72	hr	1209	653	4093	0.1595	-0.1930
50029	MCF7	10158-101-1	AZD 5438	0.12	uM	LJP6	72	hr	1209	1817	4093	0.4441	0.2109
50029	MCF7	10059-101-1	AZD-6482	0.12	uM	LJP5	72	hr	1209	4042	4093	0.9877	0.9825
50029	MCF7	10006-101-1	AZD7762	0.12	uM	LJP6	72	hr	1209	1692	4093	0.4136	0.1676
50029	MCF7	10007-101-1	AZD8055	0.12	uM	LJP6	72	hr	1209	1108	4093	0.2709	-0.0350
50029	MCF7	10164-101-1	AZD8330	0.12	uM	LJP5	72	hr	1209	2154	4093	0.5264	0.3278
50029	MCF7	10067-101-1	Barasertib	0.12	uM	LJP5	72	hr	1209	1458	4093	0.3563	0.0863
50029	MCF7	10041-101-1	BI-2536	0.12	uM	LJP6	72	hr	1209	1341	4093	0.3277	0.0457
50029	MCF7	10028-102-1	BMS345541	0.12	uM	LJP6	72	hr	1209	3947	4093	0.9643	0.9494
50029	MCF7	10132-101-1	SNS-032	0.12	uM	LJP6	72	hr	1209	734	4093	0.1795	-0.1647
50029	MCF7	10234-101-1	GDC-0980	0.12	uM	LJP5	72	hr	1209	1002	4093	0.2450	-0.0718
50029	MCF7	10122-101-1	NVP-AEW541	0.12	uM	LJP5	72	hr	1209	3114	4093	0.7609	0.6606
50029	MCF7	10046-101-1	SB590885	0.12	uM	LJP5	72	hr	1209	4035	4093	0.9860	0.9801
50029	MCF7	10190-101-1	PIK-93	0.12	uM	LJP5	72	hr	1209	3784	4093	0.9246	0.8930
50029	MCF7	10031-101-1	KIN001-043	0.12	uM	LJP6	72	hr	1209	3261	4093	0.7967	0.7115
50029	MCF7	10233-101-1	Alpelisib	0.12	uM	LJP5	72	hr	1209	2769	4093	0.6765	0.5408
50029	MCF7	10161-101-1	Luminespib	0.12	uM	LJP5	72	hr	1209	1240	4093	0.3031	0.0108
50029	MCF7	10045-101-1	A443654	0.12	uM	LJP6	72	hr	1209	874	4093	0.2135	-0.1164
50029	MCF7	10063-102-1	OSI-027	0.12	uM	LJP6	72	hr	1209	2358	4093	0.5763	0.3985
50029	MCF7	10087-101-1	XMD11-85h	0.12	uM	LJP6	72	hr	1209	3650	4093	0.8919	0.8466
50029	MCF7	10017-101-1	HG-6-64-01	0.12	uM	LJP6	72	hr	1209	3908	4093	0.9548	0.9358
50029	MCF7	10039-101-1	WH-4-025	0.12	uM	LJP5	72	hr	1209	3456	4093	0.8445	0.7793
50029	MCF7	10082-101-1	WZ-4-145	0.12	uM	LJP6	72	hr	1209	2527	4093	0.6176	0.4571
50029	MCF7	10091-101-1	XMD16-144	0.12	uM	LJP5	72	hr	1209	1550	4093	0.3788	0.1182
50029	MCF7	10177-101-1	Brivanib	0.12	uM	LJP5	72	hr	1209	3892	4093	0.9509	0.9303
50029	MCF7	10147-101-1	Buparlisib	0.12	uM	LJP5	72	hr	1209	1881	4093	0.4596	0.2329
50029	MCF7	10055-101-1	BX-912	0.12	uM	LJP5	72	hr	1209	3549	4093	0.8673	0.8116
50029	MCF7	10120-102-1	Canertinib	0.12	uM	LJP6	72	hr	1209	3742	4093	0.9144	0.8785
50029	MCF7	10117-101-1	Celastrol	0.12	uM	LJP6	72	hr	1209	3933	4093	0.9609	0.9445
50029	MCF7	10025-101-1	CGP60474	0.12	uM	LJP5	72	hr	1209	668	4093	0.1634	-0.1876
50029	MCF7	10025-101-1	CGP60474	0.12	uM	LJP6	72	hr	1209	712	4093	0.1740	-0.1724
50029	MCF7	10180-101-1	CHIR-99021	0.12	uM	LJP6	72	hr	1209	3607	4093	0.8814	0.8317
