Cell HMS LINCS ID	Cell Name	Small Molecule HMS LINCS ID	Small Molecule Name	Small Mol Concentration	Small Mol Conc Unit	LJP Library Plate	Timepoint	Timepoint Unit	Mean Total Cell Count Before Treatment	Mean Total Cell Count After Treatment	Mean Total Control Cell Count	Mean Relative Cell Count	Mean Normalized Growth Rate Inhibition Value
50105	BT-20	10067-101-1	Barasertib	0.12	uM	LJP5	72	hr	1657	4476	5588	0.8011	0.7621
50105	BT-20	10067-101-1	Barasertib	0.37	uM	LJP5	72	hr	1657	3393	5588	0.6072	0.5041
50105	BT-20	10067-101-1	Barasertib	1.11	uM	LJP5	72	hr	1657	2554	5588	0.4573	0.2792
50105	BT-20	10067-101-1	Barasertib	3.33	uM	LJP5	72	hr	1657	2292	5588	0.4103	0.2029
50105	BT-20	10067-101-1	Barasertib	10	uM	LJP5	72	hr	1657	1851	5588	0.3313	0.0649
50105	BT-20	10068-101-1	Vemurafenib	0.04	uM	LJP5	72	hr	1657	5732	5588	1.0264	1.0291
50105	BT-20	10068-101-1	Vemurafenib	0.12	uM	LJP5	72	hr	1657	5716	5588	1.0232	1.0263
50105	BT-20	10068-101-1	Vemurafenib	0.37	uM	LJP5	72	hr	1657	5543	5588	0.9918	0.9902
50105	BT-20	10068-101-1	Vemurafenib	1.11	uM	LJP5	72	hr	1657	5543	5588	0.9922	0.9910
50105	BT-20	10068-101-1	Vemurafenib	3.33	uM	LJP5	72	hr	1657	5138	5588	0.9195	0.9061
50105	BT-20	10068-101-1	Vemurafenib	10	uM	LJP5	72	hr	1657	3848	5588	0.6890	0.6163
50105	BT-20	10069-101-1	Enzastaurin	0.04	uM	LJP5	72	hr	1657	6123	5588	1.0960	1.1073
50105	BT-20	10069-101-1	Enzastaurin	0.12	uM	LJP5	72	hr	1657	5937	5588	1.0629	1.0706
50105	BT-20	10069-101-1	Enzastaurin	0.37	uM	LJP5	72	hr	1657	6128	5588	1.0967	1.1082
50105	BT-20	10069-101-1	Enzastaurin	1.11	uM	LJP5	72	hr	1657	6392	5588	1.1441	1.1597
50105	BT-20	10069-101-1	Enzastaurin	3.33	uM	LJP5	72	hr	1657	6589	5588	1.1796	1.1970
50105	BT-20	10069-101-1	Enzastaurin	10	uM	LJP5	72	hr	1657	6867	5588	1.2290	1.2497
50105	BT-20	10071-101-1	Palbociclib	0.04	uM	LJP6	72	hr	1657	4057	5383	0.7531	0.6916
50105	BT-20	10071-101-1	Palbociclib	0.12	uM	LJP6	72	hr	1657	3420	5383	0.6351	0.5302
50105	BT-20	10071-101-1	Palbociclib	0.37	uM	LJP6	72	hr	1657	2900	5383	0.5388	0.3897
50105	BT-20	10071-101-1	Palbociclib	1.11	uM	LJP6	72	hr	1657	2553	5383	0.4744	0.2891
50105	BT-20	10071-101-1	Palbociclib	3.33	uM	LJP6	72	hr	1657	2405	5383	0.4464	0.2433
50105	BT-20	10071-101-1	Palbociclib	10	uM	LJP6	72	hr	1657	2337	5383	0.4341	0.2235
50105	BT-20	10072-101-1	PF562271	0.04	uM	LJP6	72	hr	1657	5018	5383	0.9312	0.9164
50105	BT-20	10072-101-1	PF562271	0.12	uM	LJP6	72	hr	1657	4735	5383	0.8788	0.8523
50105	BT-20	10072-101-1	PF562271	0.37	uM	LJP6	72	hr	1657	4473	5383	0.8304	0.7921
50105	BT-20	10072-101-1	PF562271	1.11	uM	LJP6	72	hr	1657	3445	5383	0.6387	0.5333
50105	BT-20	10072-101-1	PF562271	3.33	uM	LJP6	72	hr	1657	1962	5383	0.3646	0.1040
50105	BT-20	10072-101-1	PF562271	10	uM	LJP6	72	hr	1657	1301	5383	0.2415	-0.1346
50105	BT-20	10073-101-1	PHA-793887	0.04	uM	LJP6	72	hr	1657	3101	5383	0.5762	0.4456
50105	BT-20	10073-101-1	PHA-793887	0.12	uM	LJP6	72	hr	1657	2954	5383	0.5480	0.4020
50105	BT-20	10073-101-1	PHA-793887	0.37	uM	LJP6	72	hr	1657	2536	5383	0.4705	0.2818
50105	BT-20	10073-101-1	PHA-793887	1.11	uM	LJP6	72	hr	1657	1984	5383	0.3678	0.1079
50105	BT-20	10073-101-1	PHA-793887	3.33	uM	LJP6	72	hr	1657	1654	5383	0.3068	-0.0030
50105	BT-20	10073-101-1	PHA-793887	10	uM	LJP6	72	hr	1657	1369	5383	0.2544	-0.1070
50105	BT-20	10075-101-1	QL-X-138	0.04	uM	LJP6	72	hr	1657	3961	5383	0.7348	0.6663
50105	BT-20	10075-101-1	QL-X-138	0.12	uM	LJP6	72	hr	1657	3985	5383	0.7396	0.6736
50105	BT-20	10075-101-1	QL-X-138	0.37	uM	LJP6	72	hr	1657	3658	5383	0.6790	0.5914
50105	BT-20	10075-101-1	QL-X-138	1.11	uM	LJP6	72	hr	1657	3161	5383	0.5866	0.4601
50105	BT-20	10075-101-1	QL-X-138	3.33	uM	LJP6	72	hr	1657	2739	5383	0.5080	0.3410
50105	BT-20	10075-101-1	QL-X-138	10	uM	LJP6	72	hr	1657	1231	5383	0.2286	-0.1614
50105	BT-20	10077-101-1	QL-XII-47	0.04	uM	LJP6	72	hr	1657	4749	5383	0.8827	0.8585
50105	BT-20	10077-101-1	QL-XII-47	0.12	uM	LJP6	72	hr	1657	4361	5383	0.8107	0.7679
50105	BT-20	10077-101-1	QL-XII-47	0.37	uM	LJP6	72	hr	1657	2976	5383	0.5531	0.4113
50105	BT-20	10077-101-1	QL-XII-47	1.11	uM	LJP6	72	hr	1657	1728	5383	0.3216	0.0251
50105	BT-20	10077-101-1	QL-XII-47	3.33	uM	LJP6	72	hr	1657	1317	5383	0.2450	-0.1265
50105	BT-20	10077-101-1	QL-XII-47	10	uM	LJP6	72	hr	1657	799	5383	0.1487	-0.3496
50105	BT-20	10079-101-1	Torin1	0.04	uM	LJP6	72	hr	1657	2445	5383	0.4541	0.2562
50105	BT-20	10079-101-1	Torin1	0.12	uM	LJP6	72	hr	1657	2103	5383	0.3905	0.1494
50105	BT-20	10079-101-1	Torin1	0.37	uM	LJP6	72	hr	1657	1781	5383	0.3308	0.0427
50105	BT-20	10079-101-1	Torin1	1.11	uM	LJP6	72	hr	1657	1451	5383	0.2690	-0.0780
50105	BT-20	10079-101-1	Torin1	3.33	uM	LJP6	72	hr	1657	1240	5383	0.2297	-0.1607
50105	BT-20	10079-101-1	Torin1	10	uM	LJP6	72	hr	1657	1080	5383	0.2000	-0.2265
50105	BT-20	10080-101-1	Torin2	0.04	uM	LJP5	72	hr	1657	1731	5588	0.3098	0.0249
50105	BT-20	10080-101-1	Torin2	0.12	uM	LJP5	72	hr	1657	1522	5588	0.2726	-0.0474
50105	BT-20	10080-101-1	Torin2	0.37	uM	LJP5	72	hr	1657	1551	5588	0.2778	-0.0386
50105	BT-20	10080-101-1	Torin2	1.11	uM	LJP5	72	hr	1657	1311	5588	0.2348	-0.1255
50105	BT-20	10080-101-1	Torin2	3.33	uM	LJP5	72	hr	1657	1050	5588	0.1880	-0.2295
50105	BT-20	10080-101-1	Torin2	10	uM	LJP5	72	hr	1657	1242	5588	0.2225	-0.1532
50105	BT-20	10082-101-1	WZ-4-145	0.04	uM	LJP6	72	hr	1657	4689	5383	0.8720	0.8443
50105	BT-20	10082-101-1	WZ-4-145	0.12	uM	LJP6	72	hr	1657	4754	5383	0.8835	0.8589
50105	BT-20	10082-101-1	WZ-4-145	0.37	uM	LJP6	72	hr	1657	4652	5383	0.8653	0.8366
50105	BT-20	10082-101-1	WZ-4-145	1.11	uM	LJP6	72	hr	1657	4543	5383	0.8445	0.8109
50105	BT-20	10082-101-1	WZ-4-145	3.33	uM	LJP6	72	hr	1657	4261	5383	0.7917	0.7429
50105	BT-20	10082-101-1	WZ-4-145	10	uM	LJP6	72	hr	1657	2493	5383	0.4635	0.2719
50105	BT-20	10084-101-1	WZ3105	0.04	uM	LJP5	72	hr	1657	2568	5588	0.4597	0.2835
50105	BT-20	10084-101-1	WZ3105	0.12	uM	LJP5	72	hr	1657	2203	5588	0.3943	0.1758
50105	BT-20	10084-101-1	WZ3105	0.37	uM	LJP5	72	hr	1657	1863	5588	0.3336	0.0690
50105	BT-20	10084-101-1	WZ3105	1.11	uM	LJP5	72	hr	1657	1608	5588	0.2880	-0.0176
50105	BT-20	10084-101-1	WZ3105	3.33	uM	LJP5	72	hr	1657	1370	5588	0.2454	-0.1028
50105	BT-20	10084-101-1	WZ3105	10	uM	LJP5	72	hr	1657	1126	5588	0.2017	-0.1981
50105	BT-20	10086-101-1	XMD11-50	0.04	uM	LJP6	72	hr	1657	4878	5383	0.9068	0.8883
50105	BT-20	10086-101-1	XMD11-50	0.12	uM	LJP6	72	hr	1657	4869	5383	0.9052	0.8864
50105	BT-20	10086-101-1	XMD11-50	0.37	uM	LJP6	72	hr	1657	4487	5383	0.8339	0.7975
50105	BT-20	10086-101-1	XMD11-50	1.11	uM	LJP6	72	hr	1657	4091	5383	0.7603	0.7022
50105	BT-20	10086-101-1	XMD11-50	3.33	uM	LJP6	72	hr	1657	3453	5383	0.6421	0.5410
50105	BT-20	10086-101-1	XMD11-50	10	uM	LJP6	72	hr	1657	2366	5383	0.4401	0.2335
50105	BT-20	10087-101-1	XMD11-85h	0.04	uM	LJP6	72	hr	1657	4630	5383	0.8608	0.8314
50105	BT-20	10087-101-1	XMD11-85h	0.12	uM	LJP6	72	hr	1657	5119	5383	0.9510	0.9418
50105	BT-20	10087-101-1	XMD11-85h	0.37	uM	LJP6	72	hr	1657	5229	5383	0.9711	0.9656
50105	BT-20	10087-101-1	XMD11-85h	1.11	uM	LJP6	72	hr	1657	5110	5383	0.9506	0.9416
50105	BT-20	10087-101-1	XMD11-85h	3.33	uM	LJP6	72	hr	1657	5117	5383	0.9513	0.9424
50105	BT-20	10087-101-1	XMD11-85h	10	uM	LJP6	72	hr	1657	4287	5383	0.7972	0.7501
50105	BT-20	10091-101-1	XMD16-144	0.04	uM	LJP5	72	hr	1657	5393	5588	0.9652	0.9599
50105	BT-20	10091-101-1	XMD16-144	0.12	uM	LJP5	72	hr	1657	3685	5588	0.6595	0.5767
50105	BT-20	10091-101-1	XMD16-144	0.37	uM	LJP5	72	hr	1657	2144	5588	0.3837	0.1578
50105	BT-20	10091-101-1	XMD16-144	1.11	uM	LJP5	72	hr	1657	1965	5588	0.3516	0.1015
50105	BT-20	10091-101-1	XMD16-144	3.33	uM	LJP5	72	hr	1657	1958	5588	0.3504	0.0995
50105	BT-20	10091-101-1	XMD16-144	10	uM	LJP5	72	hr	1657	1812	5588	0.3242	0.0513
50105	BT-20	10097-101-1	Erlotinib	0.04	uM	LJP5	72	hr	1657	4819	5588	0.8626	0.8379
50105	BT-20	10097-101-1	Erlotinib	0.12	uM	LJP5	72	hr	1657	5003	5588	0.8953	0.8778
50105	BT-20	10097-101-1	Erlotinib	0.37	uM	LJP5	72	hr	1657	5023	5588	0.8990	0.8819
50105	BT-20	10097-101-1	Erlotinib	1.11	uM	LJP5	72	hr	1657	4901	5588	0.8771	0.8557
50105	BT-20	10097-101-1	Erlotinib	3.33	uM	LJP5	72	hr	1657	4827	5588	0.8639	0.8398
50105	BT-20	10097-101-1	Erlotinib	10	uM	LJP5	72	hr	1657	3520	5588	0.6297	0.5354
50105	BT-20	10098-101-1	Gefitinib	0.04	uM	LJP6	72	hr	1657	5762	5383	1.0708	1.0826
50105	BT-20	10098-101-1	Gefitinib	0.12	uM	LJP6	72	hr	1657	5388	5383	1.0024	1.0031
50105	BT-20	10098-101-1	Gefitinib	0.37	uM	LJP6	72	hr	1657	5237	5383	0.9742	0.9698
50105	BT-20	10098-101-1	Gefitinib	1.11	uM	LJP6	72	hr	1657	5052	5383	0.9391	0.9271
50105	BT-20	10098-101-1	Gefitinib	3.33	uM	LJP6	72	hr	1657	4857	5383	0.9029	0.8836
50105	BT-20	10098-101-1	Gefitinib	10	uM	LJP6	72	hr	1657	4280	5383	0.7955	0.7482
50105	BT-20	10099-101-1	Nilotinib	0.04	uM	LJP5	72	hr	1657	5364	5588	0.9598	0.9534
50105	BT-20	10099-101-1	Nilotinib	0.12	uM	LJP5	72	hr	1657	5401	5588	0.9666	0.9617
50105	BT-20	10099-101-1	Nilotinib	0.37	uM	LJP5	72	hr	1657	5513	5588	0.9865	0.9840
50105	BT-20	10099-101-1	Nilotinib	1.11	uM	LJP5	72	hr	1657	5335	5588	0.9547	0.9477
50105	BT-20	10099-101-1	Nilotinib	3.33	uM	LJP5	72	hr	1657	5576	5588	0.9977	0.9966
50105	BT-20	10099-101-1	Nilotinib	10	uM	LJP5	72	hr	1657	2060	5588	0.3687	0.1314
50105	BT-20	10100-101-1	JNK-9L	0.04	uM	LJP6	72	hr	1657	4504	5383	0.8372	0.8010
50105	BT-20	10100-101-1	JNK-9L	0.12	uM	LJP6	72	hr	1657	4144	5383	0.7704	0.7156
50105	BT-20	10100-101-1	JNK-9L	0.37	uM	LJP6	72	hr	1657	3193	5383	0.5937	0.4715
50105	BT-20	10100-101-1	JNK-9L	1.11	uM	LJP6	72	hr	1657	1866	5383	0.3465	0.0714
50105	BT-20	10100-101-1	JNK-9L	3.33	uM	LJP6	72	hr	1657	1519	5383	0.2821	-0.0506
50105	BT-20	10100-101-1	JNK-9L	10	uM	LJP6	72	hr	1657	1246	5383	0.2316	-0.1549
50105	BT-20	10101-101-1	PD0325901	0.04	uM	LJP5	72	hr	1657	5590	5588	1.0004	1.0004
50105	BT-20	10101-101-1	PD0325901	0.04	uM	LJP6	72	hr	1657	4960	5383	0.9209	0.9044
50105	BT-20	10101-101-1	PD0325901	0.12	uM	LJP5	72	hr	1657	5016	5588	0.8977	0.8803
50105	BT-20	10101-101-1	PD0325901	0.12	uM	LJP6	72	hr	1657	4941	5383	0.9177	0.9012
50105	BT-20	10101-101-1	PD0325901	0.37	uM	LJP5	72	hr	1657	5192	5588	0.9293	0.9180
50105	BT-20	10101-101-1	PD0325901	0.37	uM	LJP6	72	hr	1657	4997	5383	0.9278	0.9129
50105	BT-20	10101-101-1	PD0325901	1.11	uM	LJP5	72	hr	1657	4787	5588	0.8570	0.8311
50105	BT-20	10101-101-1	PD0325901	1.11	uM	LJP6	72	hr	1657	4352	5383	0.8077	0.7621
50105	BT-20	10101-101-1	PD0325901	3.33	uM	LJP5	72	hr	1657	4039	5588	0.7231	0.6622
50105	BT-20	10101-101-1	PD0325901	3.33	uM	LJP6	72	hr	1657	3503	5383	0.6501	0.5514
50105	BT-20	10101-101-1	PD0325901	10	uM	LJP5	72	hr	1657	3192	5588	0.5715	0.4532
50105	BT-20	10101-101-1	PD0325901	10	uM	LJP6	72	hr	1657	3157	5383	0.5864	0.4604
50105	BT-20	10108-101-1	Geldanamycin	0.04	uM	LJP5	72	hr	1657	2646	5588	0.4735	0.3043
50105	BT-20	10108-101-1	Geldanamycin	0.04	uM	LJP6	72	hr	1657	2703	5383	0.5021	0.3329
50105	BT-20	10108-101-1	Geldanamycin	0.12	uM	LJP5	72	hr	1657	1971	5588	0.3529	0.1035
50105	BT-20	10108-101-1	Geldanamycin	0.12	uM	LJP6	72	hr	1657	1888	5383	0.3511	0.0800
50105	BT-20	10108-101-1	Geldanamycin	0.37	uM	LJP5	72	hr	1657	1776	5588	0.3179	0.0400
50105	BT-20	10108-101-1	Geldanamycin	0.37	uM	LJP6	72	hr	1657	1855	5383	0.3447	0.0682
50105	BT-20	10108-101-1	Geldanamycin	1.11	uM	LJP5	72	hr	1657	1916	5588	0.3429	0.0861
50105	BT-20	10108-101-1	Geldanamycin	1.11	uM	LJP6	72	hr	1657	1894	5383	0.3522	0.0819
50105	BT-20	10108-101-1	Geldanamycin	3.33	uM	LJP5	72	hr	1657	1735	5588	0.3106	0.0264
50105	BT-20	10108-101-1	Geldanamycin	3.33	uM	LJP6	72	hr	1657	1656	5383	0.3076	-0.0009
50105	BT-20	10108-101-1	Geldanamycin	10	uM	LJP5	72	hr	1657	1357	5588	0.2430	-0.1081
50105	BT-20	10108-101-1	Geldanamycin	10	uM	LJP6	72	hr	1657	1353	5383	0.2513	-0.1133
50105	BT-20	10109-101-1	YM 201636	0.04	uM	LJP5	72	hr	1657	5842	5588	1.0453	1.0508
50105	BT-20	10109-101-1	YM 201636	0.12	uM	LJP5	72	hr	1657	5446	5588	0.9746	0.9707
50105	BT-20	10109-101-1	YM 201636	0.37	uM	LJP5	72	hr	1657	5135	5588	0.9188	0.9047
50105	BT-20	10109-101-1	YM 201636	1.11	uM	LJP5	72	hr	1657	4646	5588	0.8315	0.7992
50105	BT-20	10109-101-1	YM 201636	3.33	uM	LJP5	72	hr	1657	3958	5588	0.7082	0.6424
50105	BT-20	10109-101-1	YM 201636	10	uM	LJP5	72	hr	1657	2142	5588	0.3833	0.1571
50105	BT-20	10111-101-1	TWS119	0.04	uM	LJP5	72	hr	1657	5554	5588	0.9939	0.9923
50105	BT-20	10111-101-1	TWS119	0.12	uM	LJP5	72	hr	1657	5347	5588	0.9573	0.9502
50105	BT-20	10111-101-1	TWS119	0.37	uM	LJP5	72	hr	1657	5466	5588	0.9782	0.9748
50105	BT-20	10111-101-1	TWS119	1.11	uM	LJP5	72	hr	1657	5383	5588	0.9632	0.9572
50105	BT-20	10111-101-1	TWS119	3.33	uM	LJP5	72	hr	1657	4467	5588	0.7995	0.7594
50105	BT-20	10111-101-1	TWS119	10	uM	LJP5	72	hr	1657	1933	5588	0.3459	0.0915
50105	BT-20	10112-101-1	PF477736	0.04	uM	LJP5	72	hr	1657	5142	5588	0.9205	0.9077
50105	BT-20	10112-101-1	PF477736	0.12	uM	LJP5	72	hr	1657	5322	5588	0.9525	0.9451
50105	BT-20	10112-101-1	PF477736	0.37	uM	LJP5	72	hr	1657	5327	5588	0.9534	0.9462
50105	BT-20	10112-101-1	PF477736	1.11	uM	LJP5	72	hr	1657	5220	5588	0.9344	0.9241
50105	BT-20	10112-101-1	PF477736	3.33	uM	LJP5	72	hr	1657	4574	5588	0.8186	0.7841
50105	BT-20	10112-101-1	PF477736	10	uM	LJP5	72	hr	1657	2114	5588	0.3784	0.1488
50105	BT-20	10115-102-1	LDN-193189	0.04	uM	LJP5	72	hr	1657	5401	5588	0.9668	0.9618
50105	BT-20	10115-102-1	LDN-193189	0.12	uM	LJP5	72	hr	1657	5165	5588	0.9244	0.9122
50105	BT-20	10115-102-1	LDN-193189	0.37	uM	LJP5	72	hr	1657	5405	5588	0.9673	0.9624
50105	BT-20	10115-102-1	LDN-193189	1.11	uM	LJP5	72	hr	1657	4768	5588	0.8532	0.8267
50105	BT-20	10115-102-1	LDN-193189	3.33	uM	LJP5	72	hr	1657	2144	5588	0.3839	0.1577
50105	BT-20	10115-102-1	LDN-193189	10	uM	LJP5	72	hr	1657	545	5588	0.0977	-0.4702
50105	BT-20	10116-101-1	PF431396	0.04	uM	LJP5	72	hr	1657	4925	5588	0.8820	0.8558
50105	BT-20	10116-101-1	PF431396	0.12	uM	LJP5	72	hr	1657	4657	5588	0.8335	0.8026
50105	BT-20	10116-101-1	PF431396	0.37	uM	LJP5	72	hr	1657	3504	5588	0.6271	0.5313
50105	BT-20	10116-101-1	PF431396	1.11	uM	LJP5	72	hr	1657	2395	5588	0.4285	0.2330
50105	BT-20	10116-101-1	PF431396	3.33	uM	LJP5	72	hr	1657	1940	5588	0.3473	0.0939
50105	BT-20	10116-101-1	PF431396	10	uM	LJP5	72	hr	1657	1706	5588	0.3054	0.0163
50105	BT-20	10117-101-1	Celastrol	0.04	uM	LJP6	72	hr	1657	5828	5383	1.0827	1.0958
50105	BT-20	10117-101-1	Celastrol	0.12	uM	LJP6	72	hr	1657	5995	5383	1.1135	1.1305
50105	BT-20	10117-101-1	Celastrol	0.37	uM	LJP6	72	hr	1657	4608	5383	0.8559	0.8248
50105	BT-20	10117-101-1	Celastrol	1.11	uM	LJP6	72	hr	1657	2358	5383	0.4376	0.2285
50105	BT-20	10117-101-1	Celastrol	3.33	uM	LJP6	72	hr	1657	860	5383	0.1598	-0.3212
50105	BT-20	10117-101-1	Celastrol	10	uM	LJP6	72	hr	1657	890	5383	0.1652	-0.3073
50105	BT-20	10119-101-1	SU11274	0.04	uM	LJP5	72	hr	1657	5686	5588	1.0175	1.0199
50105	BT-20	10119-101-1	SU11274	0.12	uM	LJP5	72	hr	1657	5749	5588	1.0291	1.0329
50105	BT-20	10119-101-1	SU11274	0.37	uM	LJP5	72	hr	1657	5441	5588	0.9738	0.9700
50105	BT-20	10119-101-1	SU11274	1.11	uM	LJP5	72	hr	1657	5287	5588	0.9465	0.9378
50105	BT-20	10119-101-1	SU11274	3.33	uM	LJP5	72	hr	1657	4682	5588	0.8379	0.8081
50105	BT-20	10119-101-1	SU11274	10	uM	LJP5	72	hr	1657	2093	5588	0.3746	0.1423
50105	BT-20	10120-102-1	Canertinib	0.04	uM	LJP6	72	hr	1657	4885	5383	0.9074	0.8883
50105	BT-20	10120-102-1	Canertinib	0.12	uM	LJP6	72	hr	1657	4875	5383	0.9054	0.8861
50105	BT-20	10120-102-1	Canertinib	0.37	uM	LJP6	72	hr	1657	4568	5383	0.8489	0.8163
50105	BT-20	10120-102-1	Canertinib	1.11	uM	LJP6	72	hr	1657	4617	5383	0.8580	0.8278
50105	BT-20	10120-102-1	Canertinib	3.33	uM	LJP6	72	hr	1657	4017	5383	0.7469	0.6844
50105	BT-20	10120-102-1	Canertinib	10	uM	LJP6	72	hr	1657	1183	5383	0.2198	-0.1810
50105	BT-20	10122-101-1	NVP-AEW541	0.04	uM	LJP5	72	hr	1657	5806	5588	1.0395	1.0444
50105	BT-20	10122-101-1	NVP-AEW541	0.12	uM	LJP5	72	hr	1657	5821	5588	1.0417	1.0470
50105	BT-20	10122-101-1	NVP-AEW541	0.37	uM	LJP5	72	hr	1657	5765	5588	1.0319	1.0357
50105	BT-20	10122-101-1	NVP-AEW541	1.11	uM	LJP5	72	hr	1657	5604	5588	1.0032	1.0034
50105	BT-20	10122-101-1	NVP-AEW541	3.33	uM	LJP5	72	hr	1657	5837	5588	1.0449	1.0507
50105	BT-20	10122-101-1	NVP-AEW541	10	uM	LJP5	72	hr	1657	5335	5588	0.9547	0.9472
50105	BT-20	10125-101-1	PHA-665752	0.04	uM	LJP5	72	hr	1657	5634	5588	1.0085	1.0095
50105	BT-20	10125-101-1	PHA-665752	0.12	uM	LJP5	72	hr	1657	5904	5588	1.0568	1.0639
50105	BT-20	10125-101-1	PHA-665752	0.37	uM	LJP5	72	hr	1657	5605	5588	1.0030	1.0029
50105	BT-20	10125-101-1	PHA-665752	1.11	uM	LJP5	72	hr	1657	5697	5588	1.0198	1.0224
50105	BT-20	10125-101-1	PHA-665752	3.33	uM	LJP5	72	hr	1657	5638	5588	1.0088	1.0098
50105	BT-20	10125-101-1	PHA-665752	10	uM	LJP5	72	hr	1657	4059	5588	0.7264	0.6666
50105	BT-20	10126-101-1	PI103	0.04	uM	LJP6	72	hr	1657	5425	5383	1.0075	1.0087
50105	BT-20	10126-101-1	PI103	0.12	uM	LJP6	72	hr	1657	4398	5383	0.8180	0.7771
50105	BT-20	10126-101-1	PI103	0.37	uM	LJP6	72	hr	1657	2581	5383	0.4799	0.2982
50105	BT-20	10126-101-1	PI103	1.11	uM	LJP6	72	hr	1657	1749	5383	0.3248	0.0315
50105	BT-20	10126-101-1	PI103	3.33	uM	LJP6	72	hr	1657	1552	5383	0.2885	-0.0380
50105	BT-20	10126-101-1	PI103	10	uM	LJP6	72	hr	1657	1434	5383	0.2665	-0.0818
50105	BT-20	10127-101-1	Dovitinib	0.04	uM	LJP5	72	hr	1657	4715	5588	0.8437	0.8140
50105	BT-20	10127-101-1	Dovitinib	0.12	uM	LJP5	72	hr	1657	4026	5588	0.7202	0.6570
50105	BT-20	10127-101-1	Dovitinib	0.37	uM	LJP5	72	hr	1657	3165	5588	0.5661	0.4396
50105	BT-20	10127-101-1	Dovitinib	1.11	uM	LJP5	72	hr	1657	2850	5588	0.5098	0.3598
50105	BT-20	10127-101-1	Dovitinib	3.33	uM	LJP5	72	hr	1657	2475	5588	0.4428	0.2558
50105	BT-20	10127-101-1	Dovitinib	10	uM	LJP5	72	hr	1657	2575	5588	0.4609	0.2855
50105	BT-20	10128-101-1	GSK 690693	0.04	uM	LJP5	72	hr	1657	4744	5588	0.8493	0.8218
50105	BT-20	10128-101-1	GSK 690693	0.12	uM	LJP5	72	hr	1657	4599	5588	0.8232	0.7890
50105	BT-20	10128-101-1	GSK 690693	0.37	uM	LJP5	72	hr	1657	4300	5588	0.7694	0.7219
50105	BT-20	10128-101-1	GSK 690693	1.11	uM	LJP5	72	hr	1657	3817	5588	0.6833	0.6093
50105	BT-20	10128-101-1	GSK 690693	3.33	uM	LJP5	72	hr	1657	3450	5588	0.6175	0.5187
50105	BT-20	10128-101-1	GSK 690693	10	uM	LJP5	72	hr	1657	3072	5588	0.5500	0.4220
50105	BT-20	10132-101-1	SNS-032	0.04	uM	LJP6	72	hr	1657	4651	5383	0.8645	0.8359
50105	BT-20	10132-101-1	SNS-032	0.12	uM	LJP6	72	hr	1657	1617	5383	0.3006	-0.0143
50105	BT-20	10132-101-1	SNS-032	0.37	uM	LJP6	72	hr	1657	1197	5383	0.2226	-0.1742
50105	BT-20	10132-101-1	SNS-032	1.11	uM	LJP6	72	hr	1657	1048	5383	0.1950	-0.2366
50105	BT-20	10132-101-1	SNS-032	3.33	uM	LJP6	72	hr	1657	1037	5383	0.1925	-0.2425
50105	BT-20	10132-101-1	SNS-032	10	uM	LJP6	72	hr	1657	1155	5383	0.2147	-0.1917
50105	BT-20	10133-101-1	Afatinib	0.04	uM	LJP6	72	hr	1657	3980	5383	0.7400	0.6753
50105	BT-20	10133-101-1	Afatinib	0.12	uM	LJP6	72	hr	1657	4514	5383	0.8387	0.8034
50105	BT-20	10133-101-1	Afatinib	0.37	uM	LJP6	72	hr	1657	4690	5383	0.8712	0.8428
50105	BT-20	10133-101-1	Afatinib	1.11	uM	LJP6	72	hr	1657	5087	5383	0.9459	0.9359
50105	BT-20	10133-101-1	Afatinib	3.33	uM	LJP6	72	hr	1657	4854	5383	0.9034	0.8832
50105	BT-20	10133-101-1	Afatinib	10	uM	LJP6	72	hr	1657	1569	5383	0.2917	-0.0317
50105	BT-20	10134-101-1	GSK1904529A	0.04	uM	LJP6	72	hr	1657	4830	5383	0.8982	0.8776
50105	BT-20	10134-101-1	GSK1904529A	0.12	uM	LJP6	72	hr	1657	4877	5383	0.9056	0.8860
50105	BT-20	10134-101-1	GSK1904529A	0.37	uM	LJP6	72	hr	1657	5067	5383	0.9418	0.9307
50105	BT-20	10134-101-1	GSK1904529A	1.11	uM	LJP6	72	hr	1657	5222	5383	0.9705	0.9654
50105	BT-20	10134-101-1	GSK1904529A	3.33	uM	LJP6	72	hr	1657	5204	5383	0.9668	0.9607
50105	BT-20	10134-101-1	GSK1904529A	10	uM	LJP6	72	hr	1657	5435	5383	1.0102	1.0125
50105	BT-20	10135-101-1	Linsitinib	0.04	uM	LJP5	72	hr	1657	4776	5588	0.8550	0.8287
50105	BT-20	10135-101-1	Linsitinib	0.12	uM	LJP5	72	hr	1657	4955	5588	0.8869	0.8675
50105	BT-20	10135-101-1	Linsitinib	0.37	uM	LJP5	72	hr	1657	4992	5588	0.8935	0.8753
50105	BT-20	10135-101-1	Linsitinib	1.11	uM	LJP5	72	hr	1657	4955	5588	0.8867	0.8673
50105	BT-20	10135-101-1	Linsitinib	3.33	uM	LJP5	72	hr	1657	4834	5588	0.8654	0.8410
50105	BT-20	10135-101-1	Linsitinib	10	uM	LJP5	72	hr	1657	4391	5588	0.7856	0.7420
50105	BT-20	10138-105-1	Ruxolitinib	0.04	uM	LJP5	72	hr	1657	5195	5588	0.9298	0.9185
