cell_line	small_molecule	replicate	GR50	GRmax	GR_AOC	GEC50	GRinf	h_GR	r2_GR	pval_GR
MCF 10A	XMD11-50	3	1.84152062990227	0.064158376325659	0.357154236270417	3.38197913301195	-0.322658201829477	0.819144196610497	0.999888151109813	1.25101742298739e-08
MCF 10A	XMD11-85h	1	24.7947808930161	0.708972304051729	0.0853643225395754	97.2394586243812	-0.999998678340716	0.803934517178712	0.779823868787789	0.0484775287555691
MCF 10A	XMD11-85h	2	41.4683326774011	0.857634387284954	0.0311723657728934	90.9882610179828	-0.667775009090193	1.0794692702257	0.955285631092826	0.00199937478650669
MCF 10A	XMD11-85h	3	15.1948414798287	0.709746595560608	0.0331144439966592	13.6996994997408	0.107060521557006	2.32619832374379	0.994311096908209	3.23636183877651e-05
MCF 10A	XMD16-144	1	0.120484721346667	0.0557285488666475	0.655593481520169	0.0985700467471362	0.187288020433414	2.33779634996423	0.947808411560566	0.00272396190383117
MCF 10A	XMD16-144	2	0.14312471567037	-0.0955647996663074	0.735906365219653	0.14009696193578	0.0245512961527143	2.35478422945563	0.969560727895101	0.000926549286276113
MCF 10A	XMD16-144	3	0.0146143654803851	0.00509057130608825	0.866142377827012	0.012591125030147	0.0553463971907545	0.787264964198617	0.823968868768222	0.0309869591627395
MCF 10A	Y39983	1	4.94641728813958	0.199714071549543	0.236445303279765	18.3181756192082	-0.999999922400119	0.839128372434239	0.900147658405238	0.00997049012195705
MCF 10A	Y39983	2	6.34230883952778	0.275578327710456	0.201557350905093	19.2113598417694	-0.999999999993599	0.991295714843151	0.860346166996782	0.0195031930724907
MCF 10A	Y39983	3	11.1308060576448	0.535968755856864	0.108533698736508	28.194724901375	-0.999999991723341	1.18204285934282	0.933678769956082	0.00439850555453836
MCF 10A	YM 201636	1	5.51988358455842	0.258233626537046	0.188741224203613	18.7647290621925	-0.999999089108994	0.897835671929276	0.981437306123919	0.000344573603937026
MCF 10A	YM 201636	2	6.71440498360603	0.302458814628133	0.153197820575021	18.2328266355368	-0.999999057997423	1.09974614259927	0.970954685646497	0.000843630285893626
MCF 10A	YM 201636	3	6.54206329595607	0.344338354399896	0.161308882526591	20.3902208032446	-0.899828226843973	0.905607116969586	0.992100867113342	6.23963003610895e-05
MCF 10A	ZSTK474	1	0.420711043918331	0.236471069830625	0.513860912676494	0.227881526622649	0.211942933287147	0.899414729382167	0.996980111283208	9.11972786177273e-06
MCF 10A	ZSTK474	2	1.47226293958312	0.200443613956747	0.359517318221379	1.12374064199603	0.119355249904443	1.00963923462406	0.998933894467427	1.13658100653335e-06
MCF 10A	ZSTK474	3	1.13260605270162	0.102206858964165	0.397321824970908	1.03895124672849	0.0469565775288265	1.14263436841227	0.996439625784285	1.2676264555922e-05
MCF7	A443654	1	-Inf	-0.353739094356957	1.21752324896763	0	-0.211221656577339	0.01	-2.22044604925031e-16	0.0511011938574986
MCF7	A443654	2	-Inf	-0.376762967317634	1.20176812918899	0.00205799985201794	-0.463181369516033	0.279812090552147	0.926181555528903	0.00544916274413232
MCF7	A443654	3	0.0121380722378683	-0.469984920545122	1.28001592112639	0.0210098636449667	-0.392053091584942	1.05517685116526	0.880265526612655	0.0143363441173444
MCF7	AT-7519	1	0.0705151269420231	-0.261032760980003	1.03937853441589	0.0796315283063583	-0.210379689872909	2.88849551269362	0.99504744616385	2.45277895000173e-05
MCF7	AT-7519	2	0.103798036022846	-0.507449206189218	1.09082429894002	0.135074447235767	-0.427508041639173	2.34602332709776	0.99080078659596	8.46255272530794e-05
MCF7	AT-7519	3	0.0274964614385389	-0.440193775244376	1.29507900465785	0.0356502443953557	-0.381277565393941	2.18239281506906	0.975185370076045	0.00061576585826284
MCF7	AZD 5438	1	0.106435502044538	-0.496167530090663	0.92918498496315	0.245542916804787	-0.47339616115806	0.796933973032791	0.944160595587062	0.00311803908519159
MCF7	AZD 5438	2	0.130698387925515	-0.542828893429345	0.927854919065597	0.305292145339719	-0.53735399730573	0.860254953790866	0.967771980396759	0.00103864524754682
MCF7	AZD 5438	3	0.0647266633575771	-0.289623583251761	1.01515175338068	0.100065457968313	-0.300993439158258	1.08170141621207	0.996532143729807	1.20260271107009e-05
MCF7	AZD-6482	1	3.98661027006469	-0.0688769865025741	0.224090409171643	7.32405613492799	-0.740964454187587	1.49457695055379	0.964874392659218	0.00123380829105879
MCF7	AZD-6482	2	5.58557911021386	0.178448294501191	0.132300820423535	7.93707855717861	-0.384985827089703	1.62502323207063	0.986187375111042	0.000190788606322934
MCF7	AZD-6482	3	5.09440881775329	0.11824189454549	0.1907558708611	12.2757601385989	-0.999992911775391	1.24915160540597	0.993221595467435	4.59467680070658e-05
MCF7	AZD7762	1	-Inf	-0.243598074960782	0.936257965282353	1.17164828091384	-0.999999968041708	0.192640065199953	0.977822467704291	0.000491842938727172
MCF7	AZD7762	2	-Inf	-0.258198324187612	1.00232902381456	0.58123423318422	-0.999999373400249	0.157215296454228	0.974808873229794	0.000634592867952533
MCF7	AZD7762	3	0.00723624843112033	-0.322074764610788	0.958013794695541	0.878016540769818	-0.999998642270857	0.228945934529266	0.980525210710033	0.000379267417888629
MCF7	AZD8055	1	-Inf	-0.0573497494090295	0.983536783654987	0	0.0116798820057797	0.01	-2.66453525910038e-15	1
MCF7	AZD8055	2	-Inf	-0.103464689713216	0.988015026713639	0	0.00691403689186887	0.01	-2.44249065417534e-15	0.404357065538552
MCF7	AZD8055	3	-Inf	-0.481475994701185	1.11657572802955	0	-0.137839713881235	0.01	-2.22044604925031e-16	0.14327618165208
MCF7	AZD8330	1	-Inf	0.422942999424282	0.617201628246852	0	0.385833290292578	0.01	-7.99360577730113e-15	1
MCF7	AZD8330	2	-Inf	0.371919324651854	0.646210073748066	0	0.354881274672586	0.01	-2.22044604925031e-16	1
MCF7	AZD8330	3	-Inf	0.421804835138013	0.605136029717504	0	0.401757851624094	0.01	-2.18713935851156e-13	1
MCF7	Afatinib	1	-Inf	-0.303521257193406	0.450841181151205	0	0.483545237579134	0.01	0	0.101850231680744
MCF7	Afatinib	2	3.99326868030595	-0.263587211573025	0.285854691101179	7.49714842800712	-0.999999892479262	1.74407080186983	0.939121527886457	0.00370618836687941
MCF7	Afatinib	3	3.46660962660817	-0.144957041882373	0.291203942244666	8.92904720917956	-0.999999999999976	1.16116097636217	0.869816337918763	0.0169477858728808
MCF7	Alpelisib	1	0.661857918939747	-0.0901400154142262	0.534096145599378	2.27050843468898	-0.523018277177484	0.58075752144075	0.987542852317765	0.00015518052837693
MCF7	Alpelisib	2	0.965602826127292	0.0241642454296986	0.473402838214639	3.68909569229993	-0.519286680931094	0.53137773147732	0.979298363277126	0.000428557763005877
MCF7	Alpelisib	3	0.194332967728816	-0.0368943869938337	0.671943277602331	0.302222706465675	-0.146573292829007	0.582163957776049	0.990581127868959	8.8715152220864e-05
MCF7	Alvocidib	1	0.00717021752815171	-0.401451930994557	1.31004231990858	0.0124180692811695	-0.379705233480736	1.02869937146613	0.938712019540855	0.00375621654875868
MCF7	Alvocidib	2	0.0247989250592004	-0.424186072484352	1.35458248484589	0.0314471788511665	-0.412579442431642	2.53323925811296	0.998409338007734	2.53020557361427e-06
MCF7	Alvocidib	3	-Inf	-0.283506755271925	1.2967123777202	0	-0.294757343768633	0.01	-1.34516842109633e-11	0.898464181265667
MCF7	BI-2536	1	-Inf	-0.150268012453054	0.926376918652009	0	0.0596109522241779	0.01	-2.22044604925031e-16	0.276053008577207
MCF7	BI-2536	2	-Inf	-0.192213129228294	1.00287718887921	0	-0.0141518144785627	0.01	-2.57571741713036e-14	0.102517644481112
MCF7	BI-2536	3	-Inf	-0.225454692182103	0.982811708606859	0	0.00566186605613942	0.01	-6.66133814775094e-16	0.0761959462713477
MCF7	BMS345541	1	0.913580114934217	-0.186896554161089	0.462871336304023	1.0317014669159	-0.186338203318309	2.60509215173062	0.988559889854933	0.000130876120131296
MCF7	BMS345541	2	1.5325251991302	-0.454291408957732	0.429056790126669	3.03966537446092	-0.749912738274433	1.33787963856989	0.99949354118152	2.56500534812076e-07
MCF7	BMS345541	3	1.27992545897256	-0.397558017095505	0.447467357955819	3.18036159556655	-0.805154477901111	1.05413744827926	0.993936852231963	3.67617608570958e-05
MCF7	BX-912	1	1.09210307249783	0.0206553479320526	0.457994112097744	10.8006528228188	-0.99995672342532	0.479416454587372	0.960151704216021	0.00158788667688747
MCF7	BX-912	2	1.94557158009252	0.0490337700354917	0.362803955000392	8.72764700289298	-0.83048746631755	0.652053095339531	0.941289708714815	0.00344689830279132
MCF7	BX-912	3	0.649266061782434	-0.0106280407603714	0.515404183377318	1.16114890867773	-0.229982532341779	0.650950916046826	0.985986065909332	0.000196390348696895
MCF7	Barasertib	1	-Inf	0.135428224748312	0.844046160852185	0	0.15858160270638	0.01	-2.22044604925031e-16	1
MCF7	Barasertib	2	-Inf	0.0900571911657819	0.869806677676114	0	0.137368564720826	0.01	0	0.222815141636366
MCF7	Barasertib	3	-Inf	0.0880327556968119	0.896089370514155	0	0.106766155363987	0.01	-4.48530101948563e-14	1
MCF7	Brivanib	1	Inf	0.829403078374405	0.165453357279797	0	0.83187533739868	0.01	-5.05964159458472e-11	1
MCF7	Brivanib	2	Inf	0.857582287590167	0.0705181407859476	0	0.921655518292707	0.01	-2.87507795349029e-10	1
MCF7	Brivanib	3	Inf	0.896745979444492	0.0614201462061099	0	0.939481836163118	0.01	-1.33226762955019e-15	0.530108135904405
MCF7	Buparlisib	1	0.135934589415224	-0.18635825573798	0.862999121847275	0.170520858519584	-0.194750365513894	1.45111592452396	0.99701325802258	8.92062763968582e-06
MCF7	Buparlisib	2	0.179190489853254	-0.212276194755306	0.812692328654454	0.238647150712403	-0.225248663599702	1.2979367538431	0.999044784034375	9.12437540967481e-07
MCF7	Buparlisib	3	0.037555048905773	-0.184455646330741	0.954648437740557	0.0707920569443458	-0.255268153090259	0.650637951612256	0.988765843662812	0.000126206268608375
MCF7	CGP60474	1	-Inf	-0.494627553470288	1.19188884056449	0	-0.212014524372151	0.01	0	0.0667658261675909
MCF7	CGP60474	2	0.0311641146181839	-0.540491640256176	1.24567765220477	0.046285268171793	-0.456096210348989	1.63883162164613	0.545387587192844	0.0194180872423111
MCF7	CGP60474	3	0.0301070813638594	-0.417880307023168	1.19409072045958	0.0359213947234612	-0.314673251569658	2.76474851590134	0.466515947914823	0.0432122824387932
MCF7	CHIR-99021	1	1.8376126230559	0.173055258321793	0.395534590327824	31.2551751035142	-0.999999991469139	0.38769291437818	0.930197905985562	0.00487233232880047
MCF7	CHIR-99021	2	2.04722261579915	0.213522573252501	0.39059201354426	65.7462969965914	-0.999999999206859	0.316665084437942	0.86470545041764	0.0183046151466936
MCF7	CHIR-99021	3	5.40489519390656	0.290609898036544	0.232253005858213	29.9072723857661	-0.999999618740487	0.642164021975036	0.933987784679642	0.00435761257150125
MCF7	CP466722	1	8.60960949958807	0.299043489235824	-0.0074207768315178	9.03428994643454	-0.130497844639381	4.81639659138021	0.890682987307017	0.0119502092640882
MCF7	CP466722	2	Inf	0.978953280051342	-0.0222725128395805	0	0.999999903636498	0.01	-0.426706595302089	0.910703362250076
MCF7	CP466722	3	6.15942481509787	0.225294964114424	0.1443337719307	14.308089517824	-0.999999740865888	1.30346201840562	0.990382463865426	9.24970012997628e-05
MCF7	CP724714	1	Inf	0.349107122086553	0.298259382536683	0	0.673396519582997	0.01	-1.47815093498593e-12	0.227741877782139
MCF7	CP724714	2	Inf	0.563609194226142	0.213208471970421	0	0.776709835812647	0.01	-6.66133814775094e-16	0.282919439918902
MCF7	CP724714	3	Inf	0.588520892520876	0.164892384884196	0	0.819483797902882	0.01	-1.0369483049999e-12	0.194608160858866
MCF7	Canertinib	1	1.64068099978759	-0.459352762387264	0.43319983512548	4.90431740610673	-0.999999999993038	1.00329475134879	0.953105057820189	0.00219913560204776
MCF7	Canertinib	2	3.00337644781937	-0.365871410401776	0.336282059136245	6.53496937627857	-0.999999999999978	1.41313243664133	0.930681495457977	0.00480505507194251
MCF7	Canertinib	3	2.96027598679831	-0.275006712664678	0.318863468609663	7.07984014042851	-0.999999999972205	1.25992152052008	0.955089175433396	0.0020169821632523
MCF7	Celastrol	1	0.310791492427673	-0.206773604080424	0.664040563979495	0.332661978777237	-0.104448604090765	2.78964076489366	0.974833561372884	0.000633349633172409
MCF7	Celastrol	2	0.571854055027425	-0.134025782711206	0.526949749144885	0.644841182087798	-0.113387168658551	1.70153025778986	0.978153815017511	0.00047725579828839
MCF7	Celastrol	3	0.492049733217878	-0.382469367748512	0.620827679597397	0.697524942058905	-0.331920930866588	1.458996804055	0.982903821040214	0.00029227933502507
MCF7	Crizotinib	1	0.278338152507545	-0.243334323233806	0.686131937674543	1.73619278911847	-0.754283075053891	0.502406154869597	0.992802712520516	5.18009470623637e-05
MCF7	Crizotinib	2	0.782211769049068	-0.113929812131511	0.519812805119426	6.64683011069324	-0.999999998943108	0.513425448456675	0.942230306150061	0.00333733752751442
MCF7	Crizotinib	3	0.681441797797128	-0.158790415021873	0.547205890977285	1.88967042953866	-0.535196483133689	0.713506210598042	0.990418422174845	9.18066336195178e-05
MCF7	Dactolisib	1	-Inf	-0.0131965068042598	0.875371043847184	0.00625623341607717	-0.101700678481995	0.306307878347631	0.896275503998893	0.0107587710706836
MCF7	Dactolisib	2	-Inf	0.148323378541431	0.839983506277861	0	0.164662627672538	0.01	-2.22044604925031e-16	0.658115030089467
MCF7	Dactolisib	3	-Inf	-0.0321623156358695	1.06516965860498	0	-0.0539073840977404	0.01	-7.95030707934075e-12	1
MCF7	Dasatinib	1	0.0215891435658747	-0.231563065151998	1.05827417620171	0.0256007096903866	-0.149833442036311	1.53792619290707	0.551190923850737	0.0182099249038785
MCF7	Dasatinib	2	0.0265821270375321	-0.228978414399959	1.04186035708719	0.0323026468656108	-0.155058698880715	1.38585302171729	0.635991335471891	0.00639084973921644
MCF7	Dasatinib	3	-Inf	0.0104752882364707	0.769498180961058	0	0.224017172106848	0.01	-3.39950290140223e-13	0.0505052239465035
MCF7	Dovitinib	1	1.65096397844484	0.379928640157287	0.392662872056459	0.490979138799745	0.266788374620429	0.628888947748073	0.96889888953604	0.000967279072091376
MCF7	Dovitinib	2	4.53146731234547	0.343487155669804	0.279623145983101	48.6447679047608	-0.999995211513468	0.462864886909309	0.975380868860672	0.00060610161805541
MCF7	Dovitinib	3	0.507434951160874	0.190465904033828	0.478726081381372	0.371772040647724	0.188859417196631	1.52485399456414	0.992951681838587	4.96787889044947e-05
MCF7	Enzastaurin	1	8.67301568513704	0.419855644991348	0.112919307905184	19.4544606540177	-0.999921528511148	1.35983984046939	0.963354741591647	0.00134287496381491
MCF7	Enzastaurin	2	Inf	1.02657403986662	-0.0154456134446418	0	0.999999371681919	0.01	-0.8908165325819	1
MCF7	Enzastaurin	3	13.5582134698852	0.630389148933302	0.0681085567007667	31.3692881743669	-0.999843038687991	1.30956061222731	0.940999414050258	0.00348106914240853
MCF7	Erlotinib	1	Inf	1.00026202620144	0.0444571768313355	0	0.944874206976293	0.01	-2.44249065417534e-15	1
MCF7	Erlotinib	2	Inf	0.929208617860942	-0.0230911430977471	0	0.999998309883263	0.01	-0.00159953454250283	0.777835412291433
MCF7	Erlotinib	3	Inf	0.849327698048436	0.0340044318853522	0	0.951770089850738	0.01	-3.04645197957143e-13	0.440390736483054
MCF7	Fedratinib	1	1.027416518132	-0.302112061452682	0.47153796927318	1.63866011091847	-0.418697544025981	1.30314444074432	0.992983379718486	4.92329601750052e-05
MCF7	Fedratinib	2	2.09644173414895	-0.204274122750323	0.322678880509538	2.77392031904192	-0.326338104563686	1.79414233240322	0.997694189828253	5.31676054815744e-06
MCF7	Fedratinib	3	0.845372609644974	-0.306603272825841	0.523889847031981	2.50520440521481	-0.713200917241014	0.815953391466373	0.996745424924959	1.05922589190843e-05
MCF7	Foretinib	1	0.0940731134319382	-0.194379084048561	0.822884124420895	0.0937752512911437	0.00664911350436795	4.22142713539662	0.92871615750372	0.00508138620103415
MCF7	Foretinib	2	0.169965939020964	-0.240542364962815	0.765962711973641	0.189692002304032	-0.10397096029804	1.72050751948634	0.963134769053697	0.00135904525272423
MCF7	Foretinib	3	0.161641140961166	-0.236115507921017	0.759494990273427	0.173848772900683	-0.074029104127425	1.89640843236759	0.951378093141808	0.00236408982652669
MCF7	GDC-0980	1	-Inf	-0.0612394102573994	1.02174392855491	0	-0.0172872733490708	0.01	-1.33448807559944e-13	1
MCF7	GDC-0980	2	0.0210534654775352	-0.0355118733575539	0.987923032366433	0.0217285619237541	-0.0277544893810332	1.71162631043949	0.970482121752177	0.000871305136253331
MCF7	GDC-0980	3	-Inf	-0.0981982734033348	1.07658605690102	0	-0.0652650998435805	0.01	1.11022302462516e-16	1
MCF7	GSK 690693	1	0.0456203197236371	0.360507775317532	0.611509187546739	0.0254529716517455	0.367256182183786	2.27273334649459	0.95675524335965	0.00187010897688289
MCF7	GSK 690693	2	1.13653125644695	0.372163751840602	0.460296084306857	0.756048993377185	0.0527579436425451	0.273552355818798	0.955816292304507	0.00195220002572072
MCF7	GSK 690693	3	0.0736818537102326	0.208376264352839	0.658673020601494	0.0338370800719584	0.219854829451973	0.744411051283074	0.985472956407961	0.000211034995524995
MCF7	GSK1059615	1	0.443722632486629	-0.26749958472093	0.626095487655856	0.668818396338994	-0.284226366363649	1.09694238318774	0.987527437792316	3.01841107663847e-10
MCF7	GSK1059615	2	0.614113697508958	-0.128164194111616	0.529763481379297	0.770578971009855	-0.148591815947776	1.14642721005729	0.983257667077359	1.31546673554084e-09
MCF7	GSK1059615	3	0.45294586486619	-0.283494583756149	0.63748735164445	0.739247088703489	-0.333022271042691	1.04203790897385	0.991774188759613	3.76612074859395e-11
MCF7	GSK1904529A	1	-Inf	0.222010629727385	0.718866919066281	0	0.278322401487363	0.01	0	1
MCF7	GSK1904529A	2	0.387862731230679	0.40081644414338	0.505483055400329	0.0209518117520654	0.366563860861899	0.452636087562665	0.990170562709738	9.66178374431914e-05
MCF7	GSK1904529A	3	0.0281991144062204	0.336431618162723	0.611578316051903	0.00228715711218183	0.29346010517194	0.351959080296051	0.981880772332029	0.000328306411283785
MCF7	GW843682X	1	0.0537032125951893	0.043228956741157	0.82868791133918	0.0494127370471084	0.106196362707052	2.86743345532805	0.969831648728066	0.000910129418466687
MCF7	GW843682X	2	0.1168011184627	0.0355502884685619	0.758531231849409	0.11011885425795	0.0437821605820981	1.55549138812444	0.997809126310535	4.79992752322467e-06
MCF7	GW843682X	3	0.0424351662878451	0.0474558104887055	0.834785375834393	0.0374656668959997	0.127193214778263	2.35682092186691	0.823283334946979	0.0312287797074601
MCF7	Gefitinib	1	Inf	0.818123927339215	-0.0998133523155866	0	0.99999869651874	0.01	-0.465954695139029	0.539774694856085
MCF7	Gefitinib	2	Inf	0.846888671652004	-0.014953876496784	0	0.999996827638473	0.01	-0.00702363540139483	0.164077541628639
MCF7	Gefitinib	3	Inf	0.765120985381837	0.0316623654415915	5.3164015214691	0.752148904408283	4.57774231680489	0.954194295678281	0.00209816254839945
MCF7	Geldanamycin	1	0.0104112032809445	-0.380124790159663	0.930641989137356	1.09288675035648	-0.999999999742244	0.236073097408423	0.800992615265952	0.000312137510443899
MCF7	Geldanamycin	2	0.0409045506550846	-0.335320327715563	0.934157336342943	0.0687827810835155	-0.216680587513712	0.692733814019255	0.847673128396052	8.20129841409001e-05
MCF7	Geldanamycin	3	0.0300638440956444	-0.267178495491522	0.95261434123729	0.0385717287527129	-0.119530476658476	0.860180373829107	0.879395807469282	2.55159666965321e-05
MCF7	HG-5-113-01	1	0.13267054116085	-0.171025442136385	0.763663733073489	0.162894295935133	-0.103597436370472	0.917492645476735	0.961922546210276	0.00144989248710858
MCF7	HG-5-113-01	2	0.54593710089514	-0.149720138272967	0.573574489062276	1.35644390948167	-0.435865947024922	0.688772379170117	0.995389740711723	2.12544907051138e-05
MCF7	HG-5-113-01	3	0.348944544747922	-0.342468415281783	0.65913706824481	0.572056459606096	-0.313077323180742	0.98360072768553	0.951362687155071	0.00236558820077548
MCF7	HG-5-88-01	1	0.13582968286521	-0.0204453084762547	0.672116994162552	9.23434089598984	-0.999999904227555	0.260378905539188	0.978296961706866	0.000471021871153221
MCF7	HG-5-88-01	2	0.369291171894341	-0.0532481395568429	0.589227543640465	9.47811729790731	-0.999999999838092	0.338539175607135	0.955491328567286	0.00198102183270532
MCF7	HG-5-88-01	3	0.461956458243926	-0.125820768723432	0.56390966189226	9.71911853564174	-0.999999960398542	0.360628817912898	0.910700373454598	0.00797442330114806
MCF7	HG-6-64-01	1	3.37418412734387	-0.281155038124408	0.207448295507838	6.94295601500869	-0.999999960476088	1.52252181964344	0.949351267916303	0.00256529406168604
MCF7	HG-6-64-01	2	3.5397245399849	-0.199434999134442	0.152866264712446	3.79603709609751	-0.208948688811102	4.99472657463673	0.967935305589949	0.00102814462760992
MCF7	HG-6-64-01	3	4.12775329235199	-0.678136364364446	0.187391309916354	4.93997312039089	-0.727507059381927	4.99999650457882	0.994429480865205	3.10306834309104e-05
MCF7	Imatinib	1	Inf	0.933088008519789	-0.097384676181223	0	0.999999219363206	0.01	-1.39932621134289	0.885378043995034
MCF7	Imatinib	2	Inf	0.910655158781058	-0.074292181391033	0	0.999999997863454	0.01	-0.747701595874032	0.731818296114033
MCF7	Imatinib	3	Inf	0.857413738707807	0.0301471369803646	4.38904937869648	0.842709316516017	2.75818938904894	0.876477117926044	0.0152579023944418
MCF7	JNK-9L	1	0.0638957102722931	-0.144976660418632	0.910895818788815	0.0848739691649102	-0.157822174590943	0.966227000922583	0.984999397365522	0.000225018079397454
MCF7	JNK-9L	2	0.210102948810883	-0.172229705988319	0.750696846805955	0.279873817724575	-0.178423986924445	1.06425004652644	0.953441207098646	0.00216772119643116
MCF7	JNK-9L	3	0.182512853828599	-0.613823622196537	0.995377368399683	0.324514388071789	-0.617070515899864	1.39677476566622	0.989003754589647	0.000120917413124699
MCF7	JW-7-24-1	1	0.0573669785363187	-0.135510781102827	0.746144734720825	5.50601642411483	-0.999999999129342	0.240705854869048	0.932202300322816	0.00459652808151767
MCF7	JW-7-24-1	2	0.315658137358024	-0.128581609449661	0.614659704396617	7.24552209568383	-0.999999999897338	0.350604629139085	0.966170185939172	0.0011444563193902
MCF7	JW-7-24-1	3	0.161752243633305	-0.136945937678346	0.711518359178565	1.27225228509865	-0.629342784774986	0.395050485894463	0.996555799006074	1.18625204865719e-05
MCF7	KIN001-043	1	6.56003570421722	0.231389749611945	0.167370919012922	14.0525637501381	-0.999999911043103	1.442110171953	0.959770899904787	0.00161838049447061
MCF7	KIN001-043	2	6.41812144599058	0.26832420245243	0.191406755412707	18.1645576612124	-0.999999999933673	1.05600578276968	0.867639279246261	0.0175193603984493
MCF7	KIN001-043	3	Inf	0.181281454099409	0.281333363499061	0	0.687791070984906	0.01	-2.60391708195584e-12	0.0737871591529031
MCF7	LDN-193189	1	2.83892154340372	-0.349052446844871	0.247668889815618	3.90875531911491	-0.516396073323525	2.2183300143942	0.982757433778341	0.000297306089907856
MCF7	LDN-193189	2	3.38578612632166	-0.36622475469209	0.266877671910161	6.42216356576304	-0.999996952175783	1.71612550304815	0.995280472800426	2.22739369875047e-05
MCF7	LDN-193189	3	1.71651887437012	-0.386733306738952	0.384327307589723	2.09654042317737	-0.401270293297595	2.94612931950292	0.995273520398915	2.23396094194417e-05
MCF7	Lapatinib	1	Inf	0.423724656047562	0.179322678040928	0	0.774672676594906	0.01	0	0.934069564882621
MCF7	Lapatinib	2	6.56620128242243	0.380928855932904	0.0719289542714872	5.09181956563869	0.359741741049905	4.99851170033728	0.953404734047399	0.00217111880919363
MCF7	Lapatinib	3	6.62949974441242	0.168961683020268	0.202375460287803	12.2038998616325	-0.999999999998317	1.80033611223354	0.823763085433192	0.0310594500560283
MCF7	Linifanib	1	5.74529441326204	0.0600744142124214	0.020304282144835	5.74371830864972	0.000682765862287049	4.98042215735858	0.908331254692653	0.00840315886618181
MCF7	Linifanib	2	6.71568662990897	0.153664368536387	0.163616339015141	11.7569245732281	-0.999999467923245	1.96181993617858	0.957983268601759	0.00176540571739192
MCF7	Linifanib	3	5.70913370694552	-0.027521612966019	0.182385087597741	9.77718930893433	-0.999999999970482	2.04208814584945	0.980783197600555	0.000369285494459248
MCF7	Linsitinib	1	0.423783597355046	0.260285516221477	0.51229597265905	0.161192613293683	0.210899636472376	0.566750665434718	0.915531182168113	0.00713498118591649
MCF7	Linsitinib	2	3.41541819356689	0.364810214145399	0.343971947048736	116.533921896471	-0.999984678262887	0.311229080812518	0.844305729875215	0.0242407057496886
MCF7	Linsitinib	3	0.297646609578042	0.187660511843649	0.560195435103324	0.173526297215574	0.140467966637641	0.611227610234084	0.983328248074168	0.000277947312276261
MCF7	Luminespib	1	-Inf	-0.000905686709948617	0.919360372356095	0	0.0749820021247432	0.01	0	1
MCF7	Luminespib	2	-Inf	-0.0170542115144691	1.0008715828504	0	0.000152012168351471	0.01	-4.61852778244065e-14	1
MCF7	Luminespib	3	-Inf	-0.0092366203928943	0.982907978102159	0	0.014862120986551	0.01	-8.43769498715119e-15	1
MCF7	MK2206	1	0.0861569885029046	-0.262205528740718	0.780313532845856	2.81949267458417	-0.999999247566674	0.314956228832419	0.919840325571436	0.0064255734044929
MCF7	MK2206	2	0.27900645073665	0.0231190767329172	0.605713977747188	9.18096377058212	-0.854772195922794	0.285311856892362	0.876638596111077	0.015218035969446
MCF7	MK2206	3	0.0607502569132177	-0.0676413440100407	0.70855641818124	10.3403279042353	-0.999999998299957	0.213861141733516	0.94367995804819	0.00317194712545366
MCF7	Mitoxantrone	1	-Inf	-0.475652828189496	1.10976931213935	0.146804957612155	-0.999999982463292	0.184076428034327	0.750823295676154	0.00096058806683641
MCF7	Mitoxantrone	2	-Inf	-0.523101056554461	1.11004346289325	0.186191340685916	-0.999999999802176	0.217156943470678	0.794762446039395	0.000364153216430796
MCF7	Mitoxantrone	3	-Inf	-0.807251483328406	1.20394971098802	0.120877059129878	-0.999999999557215	0.297319436094482	0.802126009340455	0.000303349695166655
MCF7	Momelotinib	1	1.25315077090117	0.0773265085823547	0.435073671134993	3.72832349392232	-0.464109463620388	0.602217870347051	0.979648011829909	0.000414203422475556
MCF7	Momelotinib	2	3.48451751251037	0.0975636742021415	0.262288298914063	13.241422764936	-0.999999995142894	0.822917965720636	0.987649879110856	0.000152525485974775
MCF7	Momelotinib	3	1.37541069873894	0.0246058959158102	0.39417866690415	1.67196268098567	-0.121303944312578	1.11250683588269	0.986693342536758	0.000177067132844044
MCF7	NU7441	1	5.20770871364229	0.145223686226662	0.179513526533055	12.8313890000528	-0.999974152522026	1.21828624455268	0.995760773090991	1.79710447860693e-05
MCF7	NU7441	2	12.0444081888968	0.554676127116744	0.085507426146643	7.68721742564154	0.278229829104654	1.81044800905909	0.945869963762127	0.00293006082311342
MCF7	NU7441	3	4.16841141802555	0.0227994511994603	0.244487479197004	11.0437439612666	-0.999999999999973	1.12755770760786	0.962576240956749	0.0014005377409273
MCF7	NVP-AEW541	1	0.843240660441424	-0.0877041018510817	0.481882444506302	2.31185023684123	-0.428497380764935	0.61371158115879	0.890141636390375	0.0120688600549846
MCF7	NVP-AEW541	2	1.37159523746436	0.0434531735291959	0.411645635484293	4.65330041399653	-0.48397188126524	0.554181374499272	0.86121337634256	0.0192617269062317
MCF7	NVP-AEW541	3	0.595228634497006	-0.155099660114878	0.556460823575343	6.91107375159614	-0.99999999939534	0.448059357516671	0.917671964022253	0.00677790550795254
MCF7	NVP-TAE684	1	0.0444355381366129	-0.104989653554422	0.97290990949011	0.0474471099704964	-0.0668868547908429	1.91459562291384	0.987436536471596	0.000157840615829574
