Cell HMS LINCS ID	Cell Name	Small Molecule HMS LINCS ID	Small Molecule Name	concentration	Small Mol Conc Unit	Replicate	Seeding Density	cell_count__time0	cell_count	cell_count__ctrl
50105	BT-20	10097-101-1	Erlotinib	3.1623	uM	7	1250.0	580.08	1626.67	1837.58
50105	BT-20	10097-101-1	Erlotinib	10.0	uM	7	1250.0	580.08	1275.67	1837.58
50105	BT-20	10097-101-1	Erlotinib	19.9526	uM	7	1250.0	580.08	1336.67	1837.58
50105	BT-20	10051-104-1	Lapatinib	0.0016596	uM	7	1250.0	580.08	1923.33	1837.58
50105	BT-20	10051-104-1	Lapatinib	0.0033113	uM	7	1250.0	580.08	1778.0	1837.58
50105	BT-20	10051-104-1	Lapatinib	0.01	uM	7	1250.0	580.08	1932.33	1837.58
50105	BT-20	10051-104-1	Lapatinib	0.031623	uM	7	1250.0	580.08	1777.33	1837.58
50105	BT-20	10051-104-1	Lapatinib	0.1	uM	7	1250.0	580.08	2046.67	1837.58
50105	BT-20	10051-104-1	Lapatinib	0.31623	uM	7	1250.0	580.08	1921.0	1837.58
50105	BT-20	10051-104-1	Lapatinib	1.0	uM	7	1250.0	580.08	1679.67	1837.58
50105	BT-20	10051-104-1	Lapatinib	3.1623	uM	7	1250.0	580.08	1774.67	1837.58
50105	BT-20	10051-104-1	Lapatinib	10.0	uM	7	1250.0	580.08	729.67	1837.58
50105	BT-20	10135-101-1	Linsitinib	0.0033113	uM	7	1250.0	580.08	2002.0	1837.58
50105	BT-20	10135-101-1	Linsitinib	0.01	uM	7	1250.0	580.08	1816.67	1837.58
50105	BT-20	10135-101-1	Linsitinib	0.031623	uM	7	1250.0	580.08	1789.0	1837.58
50105	BT-20	10135-101-1	Linsitinib	0.1	uM	7	1250.0	580.08	1951.67	1837.58
50105	BT-20	10135-101-1	Linsitinib	0.31623	uM	7	1250.0	580.08	1738.33	1837.58
50105	BT-20	10135-101-1	Linsitinib	1.0	uM	7	1250.0	580.08	1862.0	1837.58
50105	BT-20	10135-101-1	Linsitinib	3.1623	uM	7	1250.0	580.08	1675.0	1837.58
50105	BT-20	10135-101-1	Linsitinib	10.0	uM	7	1250.0	580.08	1411.67	1837.58
50105	BT-20	10135-101-1	Linsitinib	19.9526	uM	7	1250.0	580.08	994.0	1837.58
50105	BT-20	10236-999-2	17-AAG	0.0016596	uM	7	2500.0	1312.79	4302.33	4280.58
50105	BT-20	10236-999-2	17-AAG	0.0033113	uM	7	2500.0	1312.79	4169.67	4280.58
50105	BT-20	10236-999-2	17-AAG	0.01	uM	7	2500.0	1312.79	2735.33	4280.58
50105	BT-20	10236-999-2	17-AAG	0.031623	uM	7	2500.0	1312.79	1667.0	4280.58
50105	BT-20	10236-999-2	17-AAG	0.1	uM	7	2500.0	1312.79	1359.67	4280.58
50105	BT-20	10236-999-2	17-AAG	0.31623	uM	7	2500.0	1312.79	1310.67	4280.58
50105	BT-20	10236-999-2	17-AAG	1.0	uM	7	2500.0	1312.79	1360.33	4280.58
50105	BT-20	10236-999-2	17-AAG	3.1623	uM	7	2500.0	1312.79	1373.33	4280.58
50105	BT-20	10236-999-2	17-AAG	10.0	uM	7	2500.0	1312.79	1254.67	4280.58
50105	BT-20	10097-101-1	Erlotinib	0.0033113	uM	7	2500.0	1312.79	4434.33	4280.58
50105	BT-20	10097-101-1	Erlotinib	0.01	uM	7	2500.0	1312.79	4359.0	4280.58
50105	BT-20	10097-101-1	Erlotinib	0.031623	uM	7	2500.0	1312.79	4213.33	4280.58
50105	BT-20	10097-101-1	Erlotinib	0.1	uM	7	2500.0	1312.79	4229.67	4280.58
50105	BT-20	10097-101-1	Erlotinib	0.31623	uM	7	2500.0	1312.79	3910.0	4280.58
50105	BT-20	10097-101-1	Erlotinib	1.0	uM	7	2500.0	1312.79	3599.0	4280.58
50105	BT-20	10097-101-1	Erlotinib	3.1623	uM	7	2500.0	1312.79	3446.33	4280.58
50105	BT-20	10097-101-1	Erlotinib	10.0	uM	7	2500.0	1312.79	2821.67	4280.58
50105	BT-20	10097-101-1	Erlotinib	19.9526	uM	7	2500.0	1312.79	2582.0	4280.58
50105	BT-20	10051-104-1	Lapatinib	0.0016596	uM	7	2500.0	1312.79	4436.0	4280.58
50105	BT-20	10051-104-1	Lapatinib	0.0033113	uM	7	2500.0	1312.79	4277.67	4280.58
50105	BT-20	10051-104-1	Lapatinib	0.01	uM	7	2500.0	1312.79	4284.67	4280.58
50105	BT-20	10051-104-1	Lapatinib	0.031623	uM	7	2500.0	1312.79	4614.33	4280.58
50105	BT-20	10051-104-1	Lapatinib	0.1	uM	7	2500.0	1312.79	4439.33	4280.58
50105	BT-20	10051-104-1	Lapatinib	0.31623	uM	7	2500.0	1312.79	4150.0	4280.58
50105	BT-20	10051-104-1	Lapatinib	1.0	uM	7	2500.0	1312.79	3938.0	4280.58
50105	BT-20	10051-104-1	Lapatinib	3.1623	uM	7	2500.0	1312.79	3264.33	4280.58
50105	BT-20	10051-104-1	Lapatinib	10.0	uM	7	2500.0	1312.79	1677.33	4280.58
50105	BT-20	10135-101-1	Linsitinib	0.0033113	uM	7	2500.0	1312.79	4445.67	4280.58
50105	BT-20	10135-101-1	Linsitinib	0.01	uM	7	2500.0	1312.79	4340.33	4280.58
50105	BT-20	10135-101-1	Linsitinib	0.031623	uM	7	2500.0	1312.79	4343.0	4280.58
50105	BT-20	10135-101-1	Linsitinib	0.1	uM	7	2500.0	1312.79	4213.67	4280.58
50105	BT-20	10135-101-1	Linsitinib	0.31623	uM	7	2500.0	1312.79	4113.67	4280.58
50105	BT-20	10135-101-1	Linsitinib	1.0	uM	7	2500.0	1312.79	4126.67	4280.58
50105	BT-20	10135-101-1	Linsitinib	3.1623	uM	7	2500.0	1312.79	3778.33	4280.58
50105	BT-20	10135-101-1	Linsitinib	10.0	uM	7	2500.0	1312.79	3336.33	4280.58
50105	BT-20	10135-101-1	Linsitinib	19.9526	uM	7	2500.0	1312.79	2316.67	4280.58
50105	BT-20	10236-999-2	17-AAG	0.0016596	uM	7	5e3	1243.75	7486.0	7485.0
50105	BT-20	10236-999-2	17-AAG	0.0033113	uM	7	5e3	1243.75	7437.33	7485.0
50105	BT-20	10236-999-2	17-AAG	0.01	uM	7	5e3	1243.75	6011.0	7485.0
50105	BT-20	10236-999-2	17-AAG	0.031623	uM	7	5e3	1243.75	3556.0	7485.0
50105	BT-20	10236-999-2	17-AAG	0.1	uM	7	5e3	1243.75	2387.33	7485.0
50105	BT-20	10236-999-2	17-AAG	0.31623	uM	7	5e3	1243.75	2310.0	7485.0
50105	BT-20	10236-999-2	17-AAG	1.0	uM	7	5e3	1243.75	2435.33	7485.0
50105	BT-20	10236-999-2	17-AAG	3.1623	uM	7	5e3	1243.75	2456.67	7485.0
50105	BT-20	10236-999-2	17-AAG	10.0	uM	7	5e3	1243.75	2391.33	7485.0
50105	BT-20	10097-101-1	Erlotinib	0.0033113	uM	7	5e3	1243.75	7479.33	7485.0
50105	BT-20	10097-101-1	Erlotinib	0.01	uM	7	5e3	1243.75	7580.67	7485.0
50105	BT-20	10097-101-1	Erlotinib	0.031623	uM	7	5e3	1243.75	7164.33	7485.0
50105	BT-20	10097-101-1	Erlotinib	0.1	uM	7	5e3	1243.75	7095.67	7485.0
50105	BT-20	10097-101-1	Erlotinib	0.31623	uM	7	5e3	1243.75	6542.0	7485.0
50105	BT-20	10097-101-1	Erlotinib	1.0	uM	7	5e3	1243.75	6044.33	7485.0
50105	BT-20	10097-101-1	Erlotinib	3.1623	uM	7	5e3	1243.75	5911.67	7485.0
50105	BT-20	10097-101-1	Erlotinib	10.0	uM	7	5e3	1243.75	4702.0	7485.0
50105	BT-20	10097-101-1	Erlotinib	19.9526	uM	7	5e3	1243.75	4421.67	7485.0
50105	BT-20	10051-104-1	Lapatinib	0.0016596	uM	7	5e3	1243.75	7294.33	7485.0
50105	BT-20	10051-104-1	Lapatinib	0.0033113	uM	7	5e3	1243.75	7162.67	7485.0
50105	BT-20	10051-104-1	Lapatinib	0.01	uM	7	5e3	1243.75	7362.0	7485.0
50105	BT-20	10051-104-1	Lapatinib	0.031623	uM	7	5e3	1243.75	7470.33	7485.0
50105	BT-20	10051-104-1	Lapatinib	0.1	uM	7	5e3	1243.75	7382.0	7485.0
50105	BT-20	10051-104-1	Lapatinib	0.31623	uM	7	5e3	1243.75	7470.33	7485.0
50105	BT-20	10051-104-1	Lapatinib	1.0	uM	7	5e3	1243.75	6963.67	7485.0
50105	BT-20	10051-104-1	Lapatinib	3.1623	uM	7	5e3	1243.75	5701.33	7485.0
50105	BT-20	10051-104-1	Lapatinib	10.0	uM	7	5e3	1243.75	3307.67	7485.0
50105	BT-20	10135-101-1	Linsitinib	0.0033113	uM	7	5e3	1243.75	7737.67	7485.0
50105	BT-20	10135-101-1	Linsitinib	0.01	uM	7	5e3	1243.75	7311.67	7485.0
50105	BT-20	10135-101-1	Linsitinib	0.031623	uM	7	5e3	1243.75	7326.67	7485.0
50105	BT-20	10135-101-1	Linsitinib	0.1	uM	7	5e3	1243.75	7422.33	7485.0
50105	BT-20	10135-101-1	Linsitinib	0.31623	uM	7	5e3	1243.75	7378.33	7485.0
50105	BT-20	10135-101-1	Linsitinib	1.0	uM	7	5e3	1243.75	7154.67	7485.0
50105	BT-20	10135-101-1	Linsitinib	3.1623	uM	7	5e3	1243.75	7023.0	7485.0
50105	BT-20	10135-101-1	Linsitinib	10.0	uM	7	5e3	1243.75	6113.67	7485.0
50105	BT-20	10135-101-1	Linsitinib	19.9526	uM	7	5e3	1243.75	4927.67	7485.0
50583	MCF 10A	10236-999-2	17-AAG	0.0016596	uM	7	156.25	15.92	117.0	169.42
50583	MCF 10A	10236-999-2	17-AAG	0.0033113	uM	7	156.25	15.92	80.67	169.42
50583	MCF 10A	10236-999-2	17-AAG	0.01	uM	7	156.25	15.92	42.0	169.42
50583	MCF 10A	10236-999-2	17-AAG	0.031623	uM	7	156.25	15.92	45.67	169.42
50583	MCF 10A	10236-999-2	17-AAG	0.1	uM	7	156.25	15.92	34.0	169.42
50583	MCF 10A	10236-999-2	17-AAG	0.31623	uM	7	156.25	15.92	29.0	169.42
50583	MCF 10A	10236-999-2	17-AAG	1.0	uM	7	156.25	15.92	23.67	169.42
50583	MCF 10A	10236-999-2	17-AAG	3.1623	uM	7	156.25	15.92	26.67	169.42
50583	MCF 10A	10236-999-2	17-AAG	10.0	uM	7	156.25	15.92	37.33	169.42
50583	MCF 10A	10097-101-1	Erlotinib	0.0033113	uM	7	156.25	15.92	182.0	169.42
50583	MCF 10A	10097-101-1	Erlotinib	0.01	uM	7	156.25	15.92	218.0	169.42
50583	MCF 10A	10097-101-1	Erlotinib	0.031623	uM	7	156.25	15.92	145.67	169.42
50583	MCF 10A	10097-101-1	Erlotinib	0.1	uM	7	156.25	15.92	218.33	169.42
50583	MCF 10A	10097-101-1	Erlotinib	0.31623	uM	7	156.25	15.92	110.33	169.42
50583	MCF 10A	10097-101-1	Erlotinib	1.0	uM	7	156.25	15.92	47.0	169.42
50583	MCF 10A	10097-101-1	Erlotinib	3.1623	uM	7	156.25	15.92	44.0	169.42
50583	MCF 10A	10097-101-1	Erlotinib	10.0	uM	7	156.25	15.92	51.67	169.42
50583	MCF 10A	10097-101-1	Erlotinib	19.9526	uM	7	156.25	15.92	31.0	169.42
50583	MCF 10A	10051-104-1	Lapatinib	0.0016596	uM	7	156.25	15.92	248.67	169.42
50583	MCF 10A	10051-104-1	Lapatinib	0.0033113	uM	7	156.25	15.92	212.67	169.42
50583	MCF 10A	10051-104-1	Lapatinib	0.01	uM	7	156.25	15.92	235.0	169.42
50583	MCF 10A	10051-104-1	Lapatinib	0.031623	uM	7	156.25	15.92	394.67	169.42
50583	MCF 10A	10051-104-1	Lapatinib	0.1	uM	7	156.25	15.92	297.33	169.42
50583	MCF 10A	10051-104-1	Lapatinib	0.31623	uM	7	156.25	15.92	289.33	169.42
50583	MCF 10A	10051-104-1	Lapatinib	1.0	uM	7	156.25	15.92	340.33	169.42
50583	MCF 10A	10051-104-1	Lapatinib	3.1623	uM	7	156.25	15.92	206.67	169.42
50583	MCF 10A	10051-104-1	Lapatinib	10.0	uM	7	156.25	15.92	25.33	169.42
50583	MCF 10A	10135-101-1	Linsitinib	0.0033113	uM	7	156.25	15.92	353.0	169.42
50583	MCF 10A	10135-101-1	Linsitinib	0.01	uM	7	156.25	15.92	155.0	169.42
50583	MCF 10A	10135-101-1	Linsitinib	0.031623	uM	7	156.25	15.92	265.33	169.42
50583	MCF 10A	10135-101-1	Linsitinib	0.1	uM	7	156.25	15.92	260.33	169.42
50583	MCF 10A	10135-101-1	Linsitinib	0.31623	uM	7	156.25	15.92	104.0	169.42
50583	MCF 10A	10135-101-1	Linsitinib	1.0	uM	7	156.25	15.92	150.0	169.42
50583	MCF 10A	10135-101-1	Linsitinib	3.1623	uM	7	156.25	15.92	70.33	169.42
50583	MCF 10A	10135-101-1	Linsitinib	10.0	uM	7	156.25	15.92	54.33	169.42
50583	MCF 10A	10135-101-1	Linsitinib	19.9526	uM	7	156.25	15.92	26.33	169.42
50583	MCF 10A	10236-999-2	17-AAG	0.0016596	uM	7	312.5	61.21	1935.33	1761.0
50583	MCF 10A	10236-999-2	17-AAG	0.0033113	uM	7	312.5	61.21	938.0	1761.0
50583	MCF 10A	10236-999-2	17-AAG	0.01	uM	7	312.5	61.21	253.0	1761.0
50583	MCF 10A	10236-999-2	17-AAG	0.031623	uM	7	312.5	61.21	123.67	1761.0
50583	MCF 10A	10236-999-2	17-AAG	0.1	uM	7	312.5	61.21	91.33	1761.0
50583	MCF 10A	10236-999-2	17-AAG	0.31623	uM	7	312.5	61.21	112.33	1761.0
50583	MCF 10A	10236-999-2	17-AAG	1.0	uM	7	312.5	61.21	86.0	1761.0
50583	MCF 10A	10236-999-2	17-AAG	3.1623	uM	7	312.5	61.21	86.67	1761.0
50583	MCF 10A	10236-999-2	17-AAG	10.0	uM	7	312.5	61.21	110.0	1761.0
50583	MCF 10A	10097-101-1	Erlotinib	0.0033113	uM	7	312.5	61.21	1816.33	1761.0
50583	MCF 10A	10097-101-1	Erlotinib	0.01	uM	7	312.5	61.21	2053.33	1761.0
50583	MCF 10A	10097-101-1	Erlotinib	0.031623	uM	7	312.5	61.21	1689.33	1761.0
50583	MCF 10A	10097-101-1	Erlotinib	0.1	uM	7	312.5	61.21	1315.33	1761.0
50583	MCF 10A	10097-101-1	Erlotinib	0.31623	uM	7	312.5	61.21	609.67	1761.0
50583	MCF 10A	10097-101-1	Erlotinib	1.0	uM	7	312.5	61.21	213.33	1761.0
50583	MCF 10A	10097-101-1	Erlotinib	3.1623	uM	7	312.5	61.21	144.67	1761.0
50583	MCF 10A	10097-101-1	Erlotinib	10.0	uM	7	312.5	61.21	144.33	1761.0
50583	MCF 10A	10097-101-1	Erlotinib	19.9526	uM	7	312.5	61.21	115.67	1761.0
50583	MCF 10A	10051-104-1	Lapatinib	0.0016596	uM	7	312.5	61.21	2094.33	1761.0
50583	MCF 10A	10051-104-1	Lapatinib	0.0033113	uM	7	312.5	61.21	1843.0	1761.0
50583	MCF 10A	10051-104-1	Lapatinib	0.01	uM	7	312.5	61.21	1510.33	1761.0
50583	MCF 10A	10051-104-1	Lapatinib	0.031623	uM	7	312.5	61.21	1730.33	1761.0
50583	MCF 10A	10051-104-1	Lapatinib	0.1	uM	7	312.5	61.21	1416.67	1761.0
50583	MCF 10A	10051-104-1	Lapatinib	0.31623	uM	7	312.5	61.21	1853.0	1761.0
50583	MCF 10A	10051-104-1	Lapatinib	1.0	uM	7	312.5	61.21	1706.33	1761.0
50583	MCF 10A	10051-104-1	Lapatinib	3.1623	uM	7	312.5	61.21	987.67	1761.0
50583	MCF 10A	10051-104-1	Lapatinib	10.0	uM	7	312.5	61.21	74.33	1761.0
50583	MCF 10A	10135-101-1	Linsitinib	0.0033113	uM	7	312.5	61.21	2195.33	1761.0
50583	MCF 10A	10135-101-1	Linsitinib	0.01	uM	7	312.5	61.21	1194.0	1761.0
50583	MCF 10A	10135-101-1	Linsitinib	0.031623	uM	7	312.5	61.21	1504.33	1761.0
50583	MCF 10A	10135-101-1	Linsitinib	0.1	uM	7	312.5	61.21	1689.33	1761.0
50583	MCF 10A	10135-101-1	Linsitinib	0.31623	uM	7	312.5	61.21	1146.67	1761.0
50583	MCF 10A	10135-101-1	Linsitinib	1.0	uM	7	312.5	61.21	564.0	1761.0
50583	MCF 10A	10135-101-1	Linsitinib	3.1623	uM	7	312.5	61.21	350.0	1761.0
50583	MCF 10A	10135-101-1	Linsitinib	10.0	uM	7	312.5	61.21	247.33	1761.0
50583	MCF 10A	10135-101-1	Linsitinib	19.9526	uM	7	312.5	61.21	206.33	1761.0
50583	MCF 10A	10236-999-2	17-AAG	0.0016596	uM	7	625.0	98.92	7092.33	6907.83
50583	MCF 10A	10236-999-2	17-AAG	0.0033113	uM	7	625.0	98.92	6016.33	6907.83
50583	MCF 10A	10236-999-2	17-AAG	0.01	uM	7	625.0	98.92	2005.67	6907.83
50583	MCF 10A	10236-999-2	17-AAG	0.031623	uM	7	625.0	98.92	258.67	6907.83
50583	MCF 10A	10236-999-2	17-AAG	0.1	uM	7	625.0	98.92	167.67	6907.83
50583	MCF 10A	10236-999-2	17-AAG	0.31623	uM	7	625.0	98.92	293.67	6907.83
50583	MCF 10A	10236-999-2	17-AAG	1.0	uM	7	625.0	98.92	200.0	6907.83
50583	MCF 10A	10236-999-2	17-AAG	3.1623	uM	7	625.0	98.92	221.67	6907.83
50583	MCF 10A	10236-999-2	17-AAG	10.0	uM	7	625.0	98.92	283.67	6907.83
50583	MCF 10A	10097-101-1	Erlotinib	0.0033113	uM	7	625.0	98.92	7004.33	6907.83
50583	MCF 10A	10097-101-1	Erlotinib	0.01	uM	7	625.0	98.92	6844.33	6907.83
50583	MCF 10A	10097-101-1	Erlotinib	0.031623	uM	7	625.0	98.92	6927.67	6907.83
50583	MCF 10A	10097-101-1	Erlotinib	0.1	uM	7	625.0	98.92	6518.0	6907.83
50583	MCF 10A	10097-101-1	Erlotinib	0.31623	uM	7	625.0	98.92	2508.33	6907.83
50583	MCF 10A	10097-101-1	Erlotinib	1.0	uM	7	625.0	98.92	454.33	6907.83
50583	MCF 10A	10097-101-1	Erlotinib	3.1623	uM	7	625.0	98.92	376.33	6907.83
50583	MCF 10A	10097-101-1	Erlotinib	10.0	uM	7	625.0	98.92	465.67	6907.83
50583	MCF 10A	10097-101-1	Erlotinib	19.9526	uM	7	625.0	98.92	423.33	6907.83
50583	MCF 10A	10051-104-1	Lapatinib	0.0016596	uM	7	625.0	98.92	7289.67	6907.83
50583	MCF 10A	10051-104-1	Lapatinib	0.0033113	uM	7	625.0	98.92	6721.33	6907.83
50583	MCF 10A	10051-104-1	Lapatinib	0.01	uM	7	625.0	98.92	5195.33	6907.83
50583	MCF 10A	10051-104-1	Lapatinib	0.031623	uM	7	625.0	98.92	6812.0	6907.83
50583	MCF 10A	10051-104-1	Lapatinib	0.1	uM	7	625.0	98.92	6413.67	6907.83
50583	MCF 10A	10051-104-1	Lapatinib	0.31623	uM	7	625.0	98.92	7150.0	6907.83
50583	MCF 10A	10051-104-1	Lapatinib	1.0	uM	7	625.0	98.92	5771.33	6907.83
50583	MCF 10A	10051-104-1	Lapatinib	3.1623	uM	7	625.0	98.92	3003.33	6907.83
50583	MCF 10A	10051-104-1	Lapatinib	10.0	uM	7	625.0	98.92	180.67	6907.83
50583	MCF 10A	10135-101-1	Linsitinib	0.0033113	uM	7	625.0	98.92	7378.0	6907.83
50583	MCF 10A	10135-101-1	Linsitinib	0.01	uM	7	625.0	98.92	4884.33	6907.83
50583	MCF 10A	10135-101-1	Linsitinib	0.031623	uM	7	625.0	98.92	5353.67	6907.83
50583	MCF 10A	10135-101-1	Linsitinib	0.1	uM	7	625.0	98.92	6650.67	6907.83
50583	MCF 10A	10135-101-1	Linsitinib	0.31623	uM	7	625.0	98.92	4993.33	6907.83
50583	MCF 10A	10135-101-1	Linsitinib	1.0	uM	7	625.0	98.92	2786.67	6907.83
50583	MCF 10A	10135-101-1	Linsitinib	3.1623	uM	7	625.0	98.92	1662.0	6907.83
50583	MCF 10A	10135-101-1	Linsitinib	10.0	uM	7	625.0	98.92	776.0	6907.83
50583	MCF 10A	10135-101-1	Linsitinib	19.9526	uM	7	625.0	98.92	760.0	6907.83
50583	MCF 10A	10236-999-2	17-AAG	0.0016596	uM	7	1250.0	252.38	11472.33	10957.92
50583	MCF 10A	10236-999-2	17-AAG	0.0033113	uM	7	1250.0	252.38	10879.33	10957.92
50583	MCF 10A	10236-999-2	17-AAG	0.01	uM	7	1250.0	252.38	7033.67	10957.92
50583	MCF 10A	10236-999-2	17-AAG	0.031623	uM	7	1250.0	252.38	921.67	10957.92
50583	MCF 10A	10236-999-2	17-AAG	0.1	uM	7	1250.0	252.38	403.0	10957.92
50583	MCF 10A	10236-999-2	17-AAG	0.31623	uM	7	1250.0	252.38	609.0	10957.92
50583	MCF 10A	10236-999-2	17-AAG	1.0	uM	7	1250.0	252.38	498.0	10957.92
50583	MCF 10A	10236-999-2	17-AAG	3.1623	uM	7	1250.0	252.38	516.0	10957.92
50583	MCF 10A	10236-999-2	17-AAG	10.0	uM	7	1250.0	252.38	577.67	10957.92
50583	MCF 10A	10097-101-1	Erlotinib	0.0033113	uM	7	1250.0	252.38	11256.33	10957.92
50583	MCF 10A	10097-101-1	Erlotinib	0.01	uM	7	1250.0	252.38	10940.33	10957.92
50583	MCF 10A	10097-101-1	Erlotinib	0.031623	uM	7	1250.0	252.38	11161.0	10957.92
50583	MCF 10A	10097-101-1	Erlotinib	0.1	uM	7	1250.0	252.38	11153.67	10957.92
50583	MCF 10A	10097-101-1	Erlotinib	0.31623	uM	7	1250.0	252.38	5658.33	10957.92
50583	MCF 10A	10097-101-1	Erlotinib	1.0	uM	7	1250.0	252.38	1254.67	10957.92
50583	MCF 10A	10097-101-1	Erlotinib	3.1623	uM	7	1250.0	252.38	919.33	10957.92
50583	MCF 10A	10097-101-1	Erlotinib	10.0	uM	7	1250.0	252.38	1101.67	10957.92
50583	MCF 10A	10097-101-1	Erlotinib	19.9526	uM	7	1250.0	252.38	911.67	10957.92
50583	MCF 10A	10051-104-1	Lapatinib	0.0016596	uM	7	1250.0	252.38	11387.67	10957.92
50583	MCF 10A	10051-104-1	Lapatinib	0.0033113	uM	7	1250.0	252.38	11458.33	10957.92
50583	MCF 10A	10051-104-1	Lapatinib	0.01	uM	7	1250.0	252.38	10190.33	10957.92
50583	MCF 10A	10051-104-1	Lapatinib	0.031623	uM	7	1250.0	252.38	11558.33	10957.92
50583	MCF 10A	10051-104-1	Lapatinib	0.1	uM	7	1250.0	252.38	10824.33	10957.92
50583	MCF 10A	10051-104-1	Lapatinib	0.31623	uM	7	1250.0	252.38	11353.33	10957.92
50583	MCF 10A	10051-104-1	Lapatinib	1.0	uM	7	1250.0	252.38	9911.0	10957.92
50583	MCF 10A	10051-104-1	Lapatinib	3.1623	uM	7	1250.0	252.38	5725.67	10957.92
50583	MCF 10A	10051-104-1	Lapatinib	10.0	uM	7	1250.0	252.38	576.67	10957.92
50583	MCF 10A	10135-101-1	Linsitinib	0.0033113	uM	7	1250.0	252.38	11358.33	10957.92
50583	MCF 10A	10135-101-1	Linsitinib	0.01	uM	7	1250.0	252.38	9746.67	10957.92
50583	MCF 10A	10135-101-1	Linsitinib	0.031623	uM	7	1250.0	252.38	10244.67	10957.92
50583	MCF 10A	10135-101-1	Linsitinib	0.1	uM	7	1250.0	252.38	11049.0	10957.92
50583	MCF 10A	10135-101-1	Linsitinib	0.31623	uM	7	1250.0	252.38	9356.67	10957.92
50583	MCF 10A	10135-101-1	Linsitinib	1.0	uM	7	1250.0	252.38	6956.33	10957.92
50583	MCF 10A	10135-101-1	Linsitinib	3.1623	uM	7	1250.0	252.38	4682.67	10957.92
50583	MCF 10A	10135-101-1	Linsitinib	10.0	uM	7	1250.0	252.38	2636.33	10957.92
50583	MCF 10A	10135-101-1	Linsitinib	19.9526	uM	7	1250.0	252.38	2207.0	10957.92
50583	MCF 10A	10236-999-2	17-AAG	0.0016596	uM	7	2500.0	469.42	11001.33	10871.5
50583	MCF 10A	10236-999-2	17-AAG	0.0033113	uM	7	2500.0	469.42	10936.33	10871.5
50583	MCF 10A	10236-999-2	17-AAG	0.01	uM	7	2500.0	469.42	8155.33	10871.5
50583	MCF 10A	10236-999-2	17-AAG	0.031623	uM	7	2500.0	469.42	1438.67	10871.5
50583	MCF 10A	10236-999-2	17-AAG	0.1	uM	7	2500.0	469.42	440.0	10871.5
50583	MCF 10A	10236-999-2	17-AAG	0.31623	uM	7	2500.0	469.42	739.67	10871.5
50583	MCF 10A	10236-999-2	17-AAG	1.0	uM	7	2500.0	469.42	568.33	10871.5
50583	MCF 10A	10236-999-2	17-AAG	3.1623	uM	7	2500.0	469.42	796.0	10871.5
50583	MCF 10A	10236-999-2	17-AAG	10.0	uM	7	2500.0	469.42	760.33	10871.5
50583	MCF 10A	10097-101-1	Erlotinib	0.0033113	uM	7	2500.0	469.42	11220.0	10871.5
50583	MCF 10A	10097-101-1	Erlotinib	0.01	uM	7	2500.0	469.42	11077.67	10871.5
50583	MCF 10A	10097-101-1	Erlotinib	0.031623	uM	7	2500.0	469.42	10850.0	10871.5
50583	MCF 10A	10097-101-1	Erlotinib	0.1	uM	7	2500.0	469.42	10750.0	10871.5
50583	MCF 10A	10097-101-1	Erlotinib	0.31623	uM	7	2500.0	469.42	6060.33	10871.5
50583	MCF 10A	10097-101-1	Erlotinib	1.0	uM	7	2500.0	469.42	1502.67	10871.5
50583	MCF 10A	10097-101-1	Erlotinib	3.1623	uM	7	2500.0	469.42	1156.67	10871.5
50583	MCF 10A	10097-101-1	Erlotinib	10.0	uM	7	2500.0	469.42	1241.0	10871.5
50583	MCF 10A	10097-101-1	Erlotinib	19.9526	uM	7	2500.0	469.42	1077.0	10871.5
50583	MCF 10A	10051-104-1	Lapatinib	0.0016596	uM	7	2500.0	469.42	11287.0	10871.5
50583	MCF 10A	10051-104-1	Lapatinib	0.0033113	uM	7	2500.0	469.42	11291.0	10871.5
50583	MCF 10A	10051-104-1	Lapatinib	0.01	uM	7	2500.0	469.42	10689.0	10871.5
50583	MCF 10A	10051-104-1	Lapatinib	0.031623	uM	7	2500.0	469.42	11223.33	10871.5
50583	MCF 10A	10051-104-1	Lapatinib	0.1	uM	7	2500.0	469.42	10850.67	10871.5
50583	MCF 10A	10051-104-1	Lapatinib	0.31623	uM	7	2500.0	469.42	10900.67	10871.5
50583	MCF 10A	10051-104-1	Lapatinib	1.0	uM	7	2500.0	469.42	10196.67	10871.5
50583	MCF 10A	10051-104-1	Lapatinib	3.1623	uM	7	2500.0	469.42	5195.67	10871.5
50583	MCF 10A	10051-104-1	Lapatinib	10.0	uM	7	2500.0	469.42	779.33	10871.5
50583	MCF 10A	10135-101-1	Linsitinib	0.0033113	uM	7	2500.0	469.42	11116.67	10871.5
50583	MCF 10A	10135-101-1	Linsitinib	0.01	uM	7	2500.0	469.42	9914.0	10871.5
50583	MCF 10A	10135-101-1	Linsitinib	0.031623	uM	7	2500.0	469.42	10623.0	10871.5
50583	MCF 10A	10135-101-1	Linsitinib	0.1	uM	7	2500.0	469.42	10860.33	10871.5
50583	MCF 10A	10135-101-1	Linsitinib	0.31623	uM	7	2500.0	469.42	9271.67	10871.5
50583	MCF 10A	10135-101-1	Linsitinib	1.0	uM	7	2500.0	469.42	7599.67	10871.5
50583	MCF 10A	10135-101-1	Linsitinib	3.1623	uM	7	2500.0	469.42	5458.0	10871.5
50583	MCF 10A	10135-101-1	Linsitinib	10.0	uM	7	2500.0	469.42	3125.67	10871.5
