CellHMSLINCSID	CellName	SmallMoleculeHMSLINCSID	SmallMoleculeName	SmallMolConcUnit	Replicate	SeedingDensity	GR50	GRmax	GR_AOC	GEC50	GRinf	h_GR	r2_GR	pval_GR
50105	BT-20	10071-101-1	Palbociclib	uM	3	2500	0.347644174770072	0.115305756937927	0.433714306730538	0.270037860894194	0.132688313338863	1.22080844667945	0.995652541833042	5.41781208784897e-09
50105	BT-20	10071-101-1	Palbociclib	uM	3	5000	0.264443704042158	0.200193330688516	0.452786177374049	0.157795314139811	0.195191313926002	0.958542187241417	0.945407712890552	3.80153954147033e-05
50105	BT-20	10071-101-1	Palbociclib	uM	4	156.25	Inf	0.809759198907249	0.495086316756924	0	0.583234515459178	0.01	0	0.462674782828011
50105	BT-20	10071-101-1	Palbociclib	uM	4	312.5	0.0783435030775259	0.0181255143549273	0.563247608442792	0.0597705089898623	0.120416944408026	1.01827115970532	0.919234896982283	0.000149721141559866
50105	BT-20	10071-101-1	Palbociclib	uM	4	625	0.0565929552698488	0.0853834257942765	0.623061875855431	0.0479050971274929	0.042065589151643	0.527305654904836	0.90997982355877	0.000218871648725361
50105	BT-20	10071-101-1	Palbociclib	uM	4	1250	0.164393649451862	-0.013953375157034	0.541584373437603	0.158333106044399	0.0162959466499547	0.88211907059584	0.942446314006359	4.57357705602179e-05
50105	BT-20	10071-101-1	Palbociclib	uM	4	2500	0.102775693641967	0.0580387179538091	0.597817146585354	0.0976442739565275	0.0191247807625089	0.761458558336592	0.96447076091425	8.45377476577092e-06
50105	BT-20	10071-101-1	Palbociclib	uM	4	5000	0.100586283050236	0.0709540635931258	0.590774892122947	0.0955878910108395	0.0152524756017095	0.607809779077354	0.933103089037244	7.74321333453232e-05
50105	BT-20	10071-101-1	Palbociclib	uM	5	156.25	Inf	0.533555754574084	0.25298275437066	0.132428154523528	0.544988260269919	1.61583324851891	0.97243855794073	3.47581600657065e-06
50105	BT-20	10071-101-1	Palbociclib	uM	5	312.5	0.107091012623413	0.076149024727266	0.500231600208144	0.100120534936951	0.142874644651787	4.99999999196567	0.976166636518977	2.0900115085265e-06
50105	BT-20	10071-101-1	Palbociclib	uM	5	625	0.183306521706146	0.111010665565612	0.46925418052237	0.141473393914688	0.1400634657853	1.2688007485498	0.965316986346005	7.76978307859277e-06
50105	BT-20	10071-101-1	Palbociclib	uM	5	1250	0.180397655073054	0.0967571476162086	0.4911795561366	0.14561495230874	0.105184328891793	1.10266825966281	0.973077319725292	3.20194618075309e-06
50105	BT-20	10071-101-1	Palbociclib	uM	5	2500	0.203047622607728	0.0589019507782544	0.522156662310932	0.189901348813478	0.0268253092766114	0.823825702156008	0.987187182211495	2.38098289417898e-07
50105	BT-20	10071-101-1	Palbociclib	uM	5	5000	0.759237309344182	0.388393691620954	0.352942482918728	0.158362378539652	0.37404925774268	0.879604555419603	0.984231829205948	4.92305404997673e-07
50105	BT-20	10097-101-1	Erlotinib	uM	7	156.25	Inf	1.00461631259953	-0.0805114544483636	0	0.999999952398429	0.01	-0.641943422741534	0.999998805856326
50105	BT-20	10097-101-1	Erlotinib	uM	7	312.5	Inf	0.891646214062886	-0.186167898687446	0	0.999999999973763	0.01	-1.233908153425	1
50105	BT-20	10097-101-1	Erlotinib	uM	7	625	Inf	0.605070920280524	0.0312839944176759	3.9887198563181	0.63948342806906	4.99999983525072	0.753397195792975	0.00744720035176771
50105	BT-20	10097-101-1	Erlotinib	uM	7	1250	Inf	0.605991516509283	0.0603276985474308	3.48134730085348	0.628060125756156	4.9991830870647	0.939450568996098	5.46242179393364e-05
50105	BT-20	10097-101-1	Erlotinib	uM	7	2500	17.9702338141977	0.486882459050695	0.13596564476931	8.48460649696197	0.195719835890924	0.661803583520217	0.978531206912231	1.44986212968767e-06
50105	BT-20	10097-101-1	Erlotinib	uM	7	5000	82.2733628840035	0.632080846703936	0.115398472029186	20.1167338183195	0.252874584619169	0.500329739311262	0.976929120840826	1.86519612943581e-06
50105	BT-20	10097-101-1	Erlotinib	uM	8	156.25	Inf	1.22819606837384	-0.47649584844021	0	0.999999999974623	0.01	-2.22724273265046	1
50105	BT-20	10097-101-1	Erlotinib	uM	8	312.5	Inf	1.23065435647253	-0.91971593772801	0	0.999999934326412	0.01	-1.90365669026285	0.999999673703545
50105	BT-20	10097-101-1	Erlotinib	uM	8	625	Inf	0.84542969709139	-0.278954952791603	0	0.999999958290952	0.01	-1.12534912090009	0.999999432876137
50105	BT-20	10097-101-1	Erlotinib	uM	8	1250	Inf	0.712541959453667	-0.130022841861179	0	0.999999692698911	0.01	-0.248342183263124	0.386444775534748
50105	BT-20	10097-101-1	Erlotinib	uM	8	2500	30.7433973093453	0.516750597220968	0.0715325016585599	5.39365788399296	0.435510400933989	1.17676602809305	0.8661829940962	0.000876576007970975
50105	BT-20	10097-101-1	Erlotinib	uM	8	5000	Inf	0.625245569069171	0.103830972753938	4.35292090797744	0.51041751952973	0.761445914103949	0.992468286878717	3.70790154136103e-08
50105	BT-20	10097-101-1	Erlotinib	uM	9	156.25	Inf	0.551627481414738	-0.61475871406137	0	0.999999884189612	0.01	-0.373474863955549	0.99999974685901
50105	BT-20	10097-101-1	Erlotinib	uM	9	312.5	Inf	0.83336862746093	-0.312539904701358	0	0.999999999781403	0.01	-1.1207434960525	0.999999997788342
50105	BT-20	10097-101-1	Erlotinib	uM	9	625	Inf	0.645593465615377	-0.0493538113809037	0	0.999999998418735	0.01	-0.0238956924963043	0.248389251651801
50105	BT-20	10097-101-1	Erlotinib	uM	9	1250	13.2115859331124	0.485832637535303	0.0370705422924586	4.72607269295073	0.450364757912366	2.24699209612513	0.845749303492917	0.00144143468446123
50105	BT-20	10097-101-1	Erlotinib	uM	9	2500	8.27739196688153	0.351723140157564	0.164601638306455	6.93894300079945	0.0603641197729773	0.729461202118458	0.954006889309593	2.08653052433672e-05
50105	BT-20	10097-101-1	Erlotinib	uM	9	5000	4.86208938953753	0.29103834415791	0.207575829330937	3.82261677045495	0.0809378780891958	0.734156590338545	0.98993454169628	1.0230984803794e-07
50105	BT-20	10099-101-1	Nilotinib	uM	3	156.25	Inf	8.49948550202933	-1.48558549998951	0	0.9999999988116	0.01	-0.263470008339881	0.99999999935078
50105	BT-20	10099-101-1	Nilotinib	uM	3	312.5	Inf	3.19642621047162	-0.831244248985766	0	0.999999977222987	0.01	-0.521041558443546	0.999999955680155
50105	BT-20	10099-101-1	Nilotinib	uM	3	625	Inf	1.05695227542761	-0.357249297796783	0	0.999999999928821	0.01	-1.94712285245902	1
50105	BT-20	10099-101-1	Nilotinib	uM	3	1250	Inf	0.461202980943222	-0.0759058739043247	5.80319352423906	0.535488576443535	4.94520802602921	0.621592586019212	0.0319224147083492
50105	BT-20	10099-101-1	Nilotinib	uM	3	2500	6.95901794436871	-0.00998472284338403	0.0361485746651197	7.02100422601818	-0.0226685807734225	4.99999983038164	0.942132733099642	4.66138954939854e-05
50105	BT-20	10099-101-1	Nilotinib	uM	3	5000	6.50301369587293	-0.261444350946998	0.0427608855396129	7.12296967949125	-0.288319244818431	4.9999997347761	0.937018496871586	6.2696828800779e-05
50105	BT-20	10099-101-1	Nilotinib	uM	4	156.25	Inf	29.5228164618598	-11.6112769267183	0	0.999999997868646	0.01	-0.171337689649371	0.999999999917811
50105	BT-20	10099-101-1	Nilotinib	uM	4	312.5	Inf	5.21581101414541	-1.19243341801372	0	0.999999996405041	0.01	-0.280687477238524	0.999999997383303
50105	BT-20	10099-101-1	Nilotinib	uM	4	625	Inf	1.46603690928458	-0.28110086511123	0	0.999999999946426	0.01	-0.391718430703504	0.999999999757
50105	BT-20	10099-101-1	Nilotinib	uM	4	1250	Inf	0.338637723544635	-0.0333329061381515	0	0.999999954746906	0.01	-0.00880847346637714	0.283041881904037
50105	BT-20	10099-101-1	Nilotinib	uM	4	2500	5.20948521659788	0.084715485818877	0.0949294535747336	4.59037088706076	0.234395858059447	4.99999989163346	0.928677104732243	9.68950019606396e-05
50105	BT-20	10099-101-1	Nilotinib	uM	4	5000	4.41903637339821	-0.160660818479543	0.171777215329688	4.66178359167337	-0.153269865085383	4.99999816522145	0.996534623161277	2.44977749197517e-09
50105	BT-20	10099-101-1	Nilotinib	uM	5	156.25	Inf	3.44369106025794	-0.545243494330604	0	0.999999999999513	0.01	-0.435567392255948	1
50105	BT-20	10099-101-1	Nilotinib	uM	5	312.5	Inf	4.30606230458254	-0.959106137436317	0	0.99999997932414	0.01	-0.556965700258557	0.999999959509955
50105	BT-20	10099-101-1	Nilotinib	uM	5	625	Inf	1.24633628424884	-0.364591589594839	0	0.999999999812051	0.01	-11.1325125237342	1
50105	BT-20	10099-101-1	Nilotinib	uM	5	1250	8.36213605060775	0.391927426145278	-0.053797718656755	6.3921583102893	0.369476239507683	4.99941623579638	0.768872153523002	0.00593585047864886
50105	BT-20	10099-101-1	Nilotinib	uM	5	2500	6.0320732699342	0.118136905455834	0.0535508662832913	5.7146628641465	0.11841599257395	4.99999448709326	0.950678824077443	2.66450769591531e-05
50105	BT-20	10099-101-1	Nilotinib	uM	5	5000	7.77336101897825	0.317404175148972	0.0821855910548744	6.42392284744249	0.307279699251348	4.99999916115499	0.995094671581606	8.26681678667285e-09
50105	BT-20	10102-999-6	Taxol	uM	3	156.25	0.00254707212706639	-0.0730685889279977	0.580901495492536	0.00232161204052306	0.148804777756046	3.81156081000884	0.881448110778197	0.000573693167002398
50105	BT-20	10102-999-6	Taxol	uM	3	312.5	0.00633709711054509	-0.154780518527262	0.638438064278059	0.00653501378392347	-0.083109975306202	4.99998043831619	0.977883629497176	1.60878681709775e-06
50105	BT-20	10102-999-6	Taxol	uM	3	625	0.00384845680473924	-0.256403115063274	0.722092093154243	0.00468713992293492	-0.169615807624452	1.48159032887982	0.965017729890726	8.00696556479963e-06
50105	BT-20	10102-999-6	Taxol	uM	3	1250	0.00422114352033782	-0.17084114289733	0.680452080294208	0.00467516113080374	-0.121719118470871	2.13278696528912	0.983518966071241	5.747058091643e-07
50105	BT-20	10102-999-6	Taxol	uM	3	2500	0.00524550007050706	-0.154806626641073	0.674984039541209	0.00564987842527679	-0.109790686841089	2.67301976715281	0.991517818382627	5.62051983843403e-08
50105	BT-20	10102-999-6	Taxol	uM	3	5000	0.00497523088581976	-0.253329983073982	0.755485819267739	0.00587780155532871	-0.243713260065103	2.38165083315785	0.982130689359388	7.62741357518415e-07
50105	BT-20	10102-999-6	Taxol	uM	4	156.25	0.00736377241009418	0.0390878565070014	0.452465637774007	0.00734238166743334	0.00722008625459189	4.99999999018522	0.742282781742604	0.00868964476173428
50105	BT-20	10102-999-6	Taxol	uM	4	312.5	0.00351395291220225	-0.220901535633443	0.759690386336835	0.00442405848952735	-0.215826107567881	1.5579870064028	0.979480047349819	1.2377052698298e-06
50105	BT-20	10102-999-6	Taxol	uM	4	625	0.0053803701448003	-0.177765357437726	0.669380234795661	0.00619202972368706	-0.152963224449059	1.89965665876755	0.958110472717047	1.50442003350459e-05
50105	BT-20	10102-999-6	Taxol	uM	4	1250	0.00549776927600832	-0.196908280040775	0.687288200216039	0.00628614493201686	-0.171663609033918	2.20251690701429	0.983444552664254	5.83839158796451e-07
50105	BT-20	10102-999-6	Taxol	uM	4	2500	0.00375764496438197	-0.215113725888157	0.764074234357447	0.00468050488453652	-0.224077120386497	1.68609717104351	0.994687846014478	1.09256502733857e-08
50105	BT-20	10102-999-6	Taxol	uM	4	5000	0.00469718956797578	-0.334669636215424	0.780848970112969	0.00575412095461702	-0.305126121188906	2.34730885217514	0.997922057092181	4.08994615952452e-10
50105	BT-20	10102-999-6	Taxol	uM	5	156.25	Inf	0.517835188913228	0.278069148304982	0.00396461429632984	0.545148066950497	4.99999992762183	0.874594009141888	0.00069841570067064
50105	BT-20	10102-999-6	Taxol	uM	5	312.5	0.00791411158703749	-0.0290094372955161	0.503708192476563	0.00784013019127939	0.0229372134362033	4.99999737696614	0.880896512077095	0.000583090115894858
50105	BT-20	10102-999-6	Taxol	uM	5	625	0.00643933848472889	0.0255893937122973	0.524006576535479	0.00623578666301639	0.0622229525315812	4.13741886346328	0.956425673153929	1.72705991116073e-05
50105	BT-20	10102-999-6	Taxol	uM	5	1250	0.00593255497667464	0.0538902982418195	0.544543184903422	0.00566466618772204	0.0734378776914549	3.43779200676607	0.972643960955297	3.38599453031385e-06
50105	BT-20	10102-999-6	Taxol	uM	5	2500	0.00624540122078176	0.00766334534247237	0.55658179059167	0.00607329295221397	0.044816418194316	3.36050049516498	0.996570635053361	2.36182640112048e-09
50105	BT-20	10102-999-6	Taxol	uM	5	5000	0.00965032630807172	0.332294739750222	0.385873430136298	0.00681863376464107	0.327242389943497	3.05965685000801	0.999771138842834	1.81299419921288e-13
50105	BT-20	10135-101-1	Linsitinib	uM	7	156.25	26.3781038531914	0.51680489274608	0.0196247074931258	10.7927063699524	0.494266709078002	4.99999990761325	0.886048383731807	0.000499484152140295
50105	BT-20	10135-101-1	Linsitinib	uM	7	312.5	11.1476907274419	0.122528015646573	0.0215242453905224	10.7537697506798	0.0823147719481891	4.99999989952736	0.590849877080426	0.0438116289570085
50105	BT-20	10135-101-1	Linsitinib	uM	7	625	9.86691345230281	0.309512081133747	0.0581501889350767	7.43113231358277	0.254088569053807	2.50304951586458	0.921405744026659	0.000136103039592994
50105	BT-20	10135-101-1	Linsitinib	uM	7	1250	16.0246449614723	0.382317037454473	0.0659764120640642	37.8331447739615	-0.999995628126566	1.27885397257153	0.940691107755052	5.08065076936237e-05
50105	BT-20	10135-101-1	Linsitinib	uM	7	2500	16.4966539778122	0.395273723490755	0.0783775925072109	44.7633114130602	-0.999999436753539	1.10055848073513	0.974060630422491	2.81098131760249e-06
50105	BT-20	10135-101-1	Linsitinib	uM	7	5000	38.2862128226792	0.701823844631373	0.043937336015773	112.748271271323	-0.990726779953235	1.0114281348398	0.979124601820553	1.31438225747793e-06
50105	BT-20	10135-101-1	Linsitinib	uM	8	156.25	Inf	0.542163721349796	-0.185918883498637	0	0.999999999188758	0.01	-0.280618708544852	0.408401308449003
50105	BT-20	10135-101-1	Linsitinib	uM	8	312.5	Inf	0.347132363578099	-0.583393106816922	0	0.999999999963589	0.01	-0.6386345926208	0.763165961109856
50105	BT-20	10135-101-1	Linsitinib	uM	8	625	Inf	0.371501306982069	-0.28311117066314	0	0.999999635927155	0.01	-0.414466773066146	0.295099681625462
50105	BT-20	10135-101-1	Linsitinib	uM	8	1250	Inf	0.500973764431292	-0.128132026691431	0	0.999998676967234	0.01	-0.11057650127739	0.148477144648131
50105	BT-20	10135-101-1	Linsitinib	uM	8	2500	19.6144844366114	0.484693315031283	0.0293996163763904	37.7335266830273	-0.999891607788404	1.67900415597798	0.873551682170139	0.000718945048025388
50105	BT-20	10135-101-1	Linsitinib	uM	8	5000	68.4261252761378	0.753835458189029	0.0350625433962506	167.079517892677	-0.487428769576785	0.76227703838773	0.958827897971255	1.41615451451083e-05
50105	BT-20	10135-101-1	Linsitinib	uM	9	156.25	9.05368896234532	-0.060887569243726	0.00444637750508657	9.34539742043607	-0.0859101571654041	4.99999999966711	0.888592850122338	0.000461525523359319
50105	BT-20	10135-101-1	Linsitinib	uM	9	312.5	Inf	0.0442684504054307	-0.23539657944452	0	0.999999998692514	0.01	-0.096251667716001	0.100003421842986
50105	BT-20	10135-101-1	Linsitinib	uM	9	625	13.9118716227008	0.15413433062334	-0.0951658792086057	19.7655915731832	-0.672280857433383	2.42624799134245	0.674020098677347	0.0195070544861351
50105	BT-20	10135-101-1	Linsitinib	uM	9	1250	14.7551961449204	0.25449697387889	-0.0344412778481669	26.4798612943018	-0.999998563983377	1.87864507060644	0.798252291037326	0.00368833313832428
50105	BT-20	10135-101-1	Linsitinib	uM	9	2500	14.7409811494759	0.305488481648649	0.0513053802268298	30.910523274426	-0.999987227560657	1.48366691539429	0.963576107764453	9.2225758000497e-06
50105	BT-20	10135-101-1	Linsitinib	uM	9	5000	17.4055827778304	0.418453314052731	0.0555391059063374	38.1110381740642	-0.99999957901776	1.40180407284921	0.985429459967239	3.73391794372679e-07
50105	BT-20	10146-101-3	Omipalisib	uM	3	156.25	0.0277995626040063	-0.562993107577632	0.767339852759323	0.0305787502870374	-0.305153780045498	4.99999961244851	0.875307302508064	0.000684610523543405
50105	BT-20	10146-101-3	Omipalisib	uM	3	312.5	0.0252771201199008	-0.665302886751288	0.842975408394271	0.0417489190839321	-0.407963994205591	1.18897496441106	0.944212636018763	4.10086472418802e-05
50105	BT-20	10146-101-3	Omipalisib	uM	3	625	0.015217768410736	-0.625800968143166	1.00541327795434	0.0218487443931966	-0.452431118027026	1.78171355936791	0.975815118233884	2.19990481364896e-06
50105	BT-20	10146-101-3	Omipalisib	uM	3	1250	0.0176821482589919	-0.596592583950369	0.916103277875456	0.0283704160647234	-0.403162581440966	1.25064571575676	0.967248694379031	6.35770191570462e-06
50105	BT-20	10146-101-3	Omipalisib	uM	3	2500	0.0128996861209771	-0.43843568237356	0.915701272528084	0.0228039463047616	-0.343575428469623	0.918050039206806	0.973593262743621	2.99227569522387e-06
50105	BT-20	10146-101-3	Omipalisib	uM	3	5000	0.00811689247802528	-0.577730734855076	1.05258949367644	0.0160639271653543	-0.458193400410259	0.952848036232225	0.979022453858666	1.33703075611002e-06
50105	BT-20	10146-101-3	Omipalisib	uM	4	156.25	0.0255875616256857	-0.738626354145684	0.937777960405819	0.0362891052640568	-0.491717156973315	1.95995386455315	0.908636552444216	0.000230517381064499
50105	BT-20	10146-101-3	Omipalisib	uM	4	312.5	0.0166596026389238	-0.660712527403864	0.984794345190198	0.0325090631802166	-0.538753485107351	1.09369253551114	0.971901910007391	3.71850865743539e-06
50105	BT-20	10146-101-3	Omipalisib	uM	4	625	0.0145912606459212	-0.5922525763215	0.951274699774575	0.0310089605500413	-0.475872923366242	0.887074641392164	0.968692666157878	5.4295182235764e-06
50105	BT-20	10146-101-3	Omipalisib	uM	4	1250	0.0123552460759394	-0.55024129384947	0.954692048154841	0.0179548531055866	-0.353974261806679	1.43210819309819	0.952257237099044	2.37780600190751e-05
50105	BT-20	10146-101-3	Omipalisib	uM	4	2500	0.0118148229908569	-0.529142712465135	0.973780383482313	0.0239248949679722	-0.442194048277104	0.898008678996851	0.981851452256307	8.05279371296486e-07
50105	BT-20	10146-101-3	Omipalisib	uM	4	5000	0.00653879776817747	-0.533218079757438	1.06015345800678	0.0145316855828638	-0.462623730015783	0.82027601746659	0.974127392554251	2.78574075029958e-06
50105	BT-20	10146-101-3	Omipalisib	uM	5	156.25	0.112847227289073	0.0773595292166274	0.41116210475232	0.0647140312700939	0.228506609469777	1.09821551765284	0.890930723078593	0.000428507590081506
50105	BT-20	10146-101-3	Omipalisib	uM	5	312.5	0.0250902956380519	-0.527448956933184	0.833977607895366	0.0330589804568626	-0.319912233327479	1.7932106200174	0.964909486128067	8.0940158130316e-06
50105	BT-20	10146-101-3	Omipalisib	uM	5	625	0.0215222541479659	-0.441126990796577	0.811014506564115	0.0264136750075523	-0.235978018877144	1.887708691053	0.964244280747163	8.64389166488344e-06
50105	BT-20	10146-101-3	Omipalisib	uM	5	1250	0.0194489791457373	-0.35747192150432	0.817908710762246	0.0246585752691088	-0.21389916322315	1.50058323076081	0.977094421569597	1.81883968708441e-06
50105	BT-20	10146-101-3	Omipalisib	uM	5	2500	0.0153699732801249	-0.325979775015351	0.860881667411224	0.0210941003789159	-0.238424360679446	1.23164304986071	0.981817030566134	8.10637761472499e-07
50105	BT-20	10146-101-3	Omipalisib	uM	5	5000	0.0243428910370317	0.0357852979107358	0.64084159599395	0.0201444854692223	0.0803756323496425	0.925724028778366	0.983108084985049	6.26435133765924e-07
50105	BT-20	10236-999-2	17-AAG	uM	7	156.25	0.0163652287356417	0.324327121814967	0.509601161215503	0.00299194257332929	0.417620255206226	1.06122309540641	0.834379703563452	0.00184883200982544
50105	BT-20	10236-999-2	17-AAG	uM	7	312.5	0.0045126905608911	-0.173075167554812	0.907241638447217	0.0047366598832181	-0.0525802117036806	2.06427026289645	0.949829092676575	2.82866712494334e-05
50105	BT-20	10236-999-2	17-AAG	uM	7	625	0.00690426590183446	-0.0846000461170702	0.822315146921733	0.00687885907302153	0.00465154896875234	2.53525912636508	0.978443213469222	1.47076766665588e-06
50105	BT-20	10236-999-2	17-AAG	uM	7	1250	0.00747343302636542	-0.0139618133461702	0.784151379171764	0.00710143682891351	0.0457228766475832	1.87829394089462	0.994748573486779	1.04947119883292e-08
50105	BT-20	10236-999-2	17-AAG	uM	7	2500	0.0113560056655405	-0.0262062363225766	0.763198433978343	0.011236417725482	0.0108955142061764	2.08110744949668	0.995680073558279	5.29867438814335e-09
50105	BT-20	10236-999-2	17-AAG	uM	7	5000	0.0302636440329639	0.287199216213893	0.511319835201003	0.019747043471299	0.283364194453611	1.95901981974481	0.997542843290232	7.3538541922602e-10
50105	BT-20	10236-999-2	17-AAG	uM	8	156.25	0.00606651807907922	0.313099682839054	0.16594048847352	0.00413446447723119	0.426486204113912	4.99999999780971	0.675212379190705	0.019525318979241
50105	BT-20	10236-999-2	17-AAG	uM	8	312.5	0.00506561487286693	-0.197012126737073	0.315383323101858	0.00554124936350096	-0.153909025209166	2.99026950355123	0.685329021598359	0.0174782689028141
50105	BT-20	10236-999-2	17-AAG	uM	8	625	0.00505759830246368	0.0079177080880215	0.334627874333478	0.00510989279970411	-0.0263895796253174	4.99999929232674	0.780689128144573	0.00493981363930784
50105	BT-20	10236-999-2	17-AAG	uM	8	1250	0.00855329458036076	-0.126186443432953	0.355876820548433	0.00879038547675411	-0.0732478798929405	4.99999999998143	0.913294173596587	0.000191941545177543
50105	BT-20	10236-999-2	17-AAG	uM	8	2500	0.0125007779927425	-0.130453784091283	0.362863111576324	0.0131976610099728	-0.0874647947367987	2.97164937237625	0.980600318022509	1.01690676579391e-06
50105	BT-20	10236-999-2	17-AAG	uM	8	5000	0.0341866015549066	0.239266315508089	0.227099863146595	0.024357264518017	0.253675512933413	2.08835026748061	0.998144098220969	2.75386380366172e-10
50105	BT-20	10236-999-2	17-AAG	uM	9	156.25	0.00311655956895779	-0.363037556752824	0.456926640633632	0.00335444536612762	-0.222264805192559	4.99999985576878	0.771750198003413	0.00568115231495903
50105	BT-20	10236-999-2	17-AAG	uM	9	312.5	0.0046294356420274	-0.205701963349003	0.397662673810444	0.00508330166164651	-0.197449414998595	3.55860227932085	0.818579335999338	0.00254333537846285
50105	BT-20	10236-999-2	17-AAG	uM	9	625	0.00812222943881773	-0.132821479887393	0.379256138441774	0.00836867877487139	-0.0806015980506923	4.99999990931745	0.943366874386786	4.32261801729394e-05
50105	BT-20	10236-999-2	17-AAG	uM	9	1250	0.00914132460159743	-0.128003072626255	0.421108096073448	0.00950231808119912	-0.106790772764532	4.99802606047872	0.973136217901422	3.17749624745289e-06
50105	BT-20	10236-999-2	17-AAG	uM	9	2500	0.0142850141986241	-0.123535611144858	0.373688868518792	0.0154497638382156	-0.101084850937079	2.34909026059211	0.996074811161819	3.78888953544987e-09
50105	BT-20	10236-999-2	17-AAG	uM	9	5000	0.0229317937076218	-0.148745881837868	0.32955522796181	0.025378633733522	-0.129353223031468	2.2694520942275	0.998316391207542	1.9581414267833e-10
50105	BT-20	10250-999-4	Etoposide	uM	3	156.25	8.5652989022836	0.140166513533964	-0.0159643536035709	11.4757284431746	-0.25089296193381	1.39020128899533	0.636211066569339	0.0290384340440579
50105	BT-20	10250-999-4	Etoposide	uM	3	312.5	3.25706936944385	0.130017068587299	-0.0304616620128023	2.73928364046422	0.154340834547106	2.13222393499353	0.632384701979994	0.0301215638394624
50105	BT-20	10250-999-4	Etoposide	uM	3	625	2.58297869554641	0.0893628526606778	0.0950395475444096	2.31000488447594	0.0972141932694705	1.93568048882155	0.836483188180924	0.00176794372904276
50105	BT-20	10250-999-4	Etoposide	uM	3	1250	1.678144934588	0.101206994081983	0.185290886948651	1.40433164284633	0.133142246021465	1.73827140194403	0.919651932662739	0.000147032730355434
50105	BT-20	10250-999-4	Etoposide	uM	3	2500	1.26549286149226	-0.00176620623781021	0.281895304019141	1.27499822338384	-0.00541091021783705	1.43839418815945	0.973450656952761	3.04921625926546e-06
50105	BT-20	10250-999-4	Etoposide	uM	3	5000	0.886480163410229	-0.091458023210617	0.363100618596893	1.03876586060662	-0.11901717325113	1.34690656576063	0.985309611399947	3.84252316742995e-07
50105	BT-20	10250-999-4	Etoposide	uM	4	156.25	0.973327440487894	0.0512691831541965	0.183091354895159	0.849024443616558	0.247487905106306	4.99989807478347	0.776877721391114	0.00524686968167132
50105	BT-20	10250-999-4	Etoposide	uM	4	312.5	2.02392805818274	-0.175012515961456	0.126455142717579	2.76504412001912	-0.275666499680523	1.40734455621378	0.767791177142497	0.00603358602455528
50105	BT-20	10250-999-4	Etoposide	uM	4	625	1.14179855226728	-0.198603161279675	0.32789201633911	1.77781232140385	-0.266838724663448	0.965873562415504	0.965920968907794	7.30643181368062e-06
50105	BT-20	10250-999-4	Etoposide	uM	4	1250	1.02774247208028	-0.178805283378084	0.352944341111653	1.34139883773968	-0.189887198261492	1.20864273281875	0.987787280117405	2.01299819702072e-07
50105	BT-20	10250-999-4	Etoposide	uM	4	2500	0.820052734167975	-0.210633212341486	0.386886448602211	1.11622633158712	-0.222424740682678	1.19350332893535	0.990598683964453	8.05675732795663e-08
50105	BT-20	10250-999-4	Etoposide	uM	4	5000	0.839753168893089	-0.190202801200377	0.390172657023387	1.09798041176844	-0.19095054229291	1.20640166424862	0.995086920968044	8.31262381151276e-09
50105	BT-20	10250-999-4	Etoposide	uM	5	156.25	26.5127129946711	0.507846918028042	0.0546731129055453	2.76383493118645	0.488199138804034	1.65697789453737	0.681444758084616	0.0182451167055795
50105	BT-20	10250-999-4	Etoposide	uM	5	312.5	2.54455603014345	-0.184416245795391	-0.00435197328397008	3.01413380100289	-0.183855767090727	1.848994811552	0.667240070679894	0.0212548763020233
50105	BT-20	10250-999-4	Etoposide	uM	5	625	1.91161934779071	-0.00406790286664382	0.0929437987745534	1.79324879397434	0.0594609527542444	1.98068706485499	0.805624749481955	0.00323775051677966
50105	BT-20	10250-999-4	Etoposide	uM	5	1250	1.41032955855326	0.00054418234752629	0.242077463991773	1.35217089016146	0.0333141000259213	1.63733839440979	0.938960527376969	5.61872406433794e-05
50105	BT-20	10250-999-4	Etoposide	uM	5	2500	1.05106956773877	0.0371942726026633	0.302807497374777	1.02148484785946	0.0222860713128594	1.59700371388337	0.976410520371353	2.01611017947023e-06
50105	BT-20	10250-999-4	Etoposide	uM	5	5000	2.02960211587646	0.332766447700767	0.22521182164913	1.02851493372759	0.32596618300749	1.55262833751512	0.994930555435001	9.27601251365928e-09
50105	BT-20	10264-999-2	Methotrexate	uM	3	156.25	Inf	0.83480629595891	-0.00745633094389322	0	0.996380726070558	0.01	-7.4336092836802e-12	0.572071579415558
50105	BT-20	10264-999-2	Methotrexate	uM	3	312.5	Inf	0.996725450249532	-0.180615738185287	0	0.999999999915615	0.01	-1.9628109010996	0.999999997641581
50105	BT-20	10264-999-2	Methotrexate	uM	3	625	Inf	0.649464106620661	-0.236581720569406	0	0.999999971245318	0.01	-0.229431101038441	0.870401844997876
50105	BT-20	10264-999-2	Methotrexate	uM	3	1250	Inf	0.867765912766996	-0.00457582998152615	0	0.996790411104821	0.01	-4.96474195088581e-10	0.253799512748774
50105	BT-20	10264-999-2	Methotrexate	uM	3	2500	Inf	0.480142586039843	0.247049901554511	0.0868684777788236	0.534544968679752	4.99999998160317	0.970137093450062	4.60216582731654e-06
50105	BT-20	10264-999-2	Methotrexate	uM	3	5000	0.136785186741655	0.163602619027531	0.412971607054593	0.106875098265825	0.199478274632207	2.06316619111842	0.983288819474651	6.03288376255229e-07
