Cell Name	Small Molecule Name	concentration	LJP Library Plate	Timepoint	cell_count__time0	cell_count	cell_count__ctrl
BT-20	Pictilisib	0.37	LJP6	72	1334	2996	3925
BT-20	Pictilisib	1.11	LJP6	72	1334	2431	3925
BT-20	Pictilisib	3.33	LJP6	72	1334	1726	3925
BT-20	Pictilisib	10	LJP6	72	1334	1307	3925
BT-20	PD184352	0.04	LJP5	72	1334	4104	4033
BT-20	PD184352	0.12	LJP5	72	1334	4129	4033
BT-20	PD184352	0.37	LJP5	72	1334	4079	4033
BT-20	PD184352	1.11	LJP5	72	1334	3994	4033
BT-20	PD184352	3.33	LJP5	72	1334	3902	4033
BT-20	PD184352	10	LJP5	72	1334	1519	4033
BT-20	PLX-4720	0.04	LJP5	72	1334	4142	4033
BT-20	PLX-4720	0.12	LJP5	72	1334	4044	4033
BT-20	PLX-4720	0.37	LJP5	72	1334	4021	4033
BT-20	PLX-4720	1.11	LJP5	72	1334	3897	4033
BT-20	PLX-4720	3.33	LJP5	72	1334	3389	4033
BT-20	PLX-4720	10	LJP5	72	1334	2460	4033
BT-20	Lapatinib	0.04	LJP6	72	1334	3647	3925
BT-20	Lapatinib	0.12	LJP6	72	1334	3995	3925
BT-20	Lapatinib	0.37	LJP6	72	1334	3896	3925
BT-20	Lapatinib	1.11	LJP6	72	1334	4110	3925
BT-20	Lapatinib	3.33	LJP6	72	1334	4171	3925
BT-20	Lapatinib	10	LJP6	72	1334	3645	3925
BT-20	Sirolimus	0.04	LJP6	72	1334	2522	3925
BT-20	Sirolimus	0.12	LJP6	72	1334	2412	3925
BT-20	Sirolimus	0.37	LJP6	72	1334	2491	3925
BT-20	Sirolimus	1.11	LJP6	72	1334	2459	3925
BT-20	Sirolimus	3.33	LJP6	72	1334	2448	3925
BT-20	Sirolimus	10	LJP6	72	1334	2748	3925
BT-20	ZSTK474	0.04	LJP6	72	1334	3845	3925
BT-20	ZSTK474	0.12	LJP6	72	1334	3917	3925
BT-20	ZSTK474	0.37	LJP6	72	1334	3685	3925
BT-20	ZSTK474	1.11	LJP6	72	1334	2264	3925
BT-20	ZSTK474	3.33	LJP6	72	1334	1881	3925
BT-20	ZSTK474	10	LJP6	72	1334	1209	3925
BT-20	BX-912	0.04	LJP5	72	1334	3739	4033
BT-20	BX-912	0.12	LJP5	72	1334	3931	4033
BT-20	BX-912	0.37	LJP5	72	1334	3753	4033
BT-20	BX-912	1.11	LJP5	72	1334	3950	4033
BT-20	BX-912	3.33	LJP5	72	1334	3578	4033
BT-20	BX-912	10	LJP5	72	1334	1886	4033
BT-20	Selumetinib	0.04	LJP6	72	1334	4411	3925
BT-20	Selumetinib	0.12	LJP6	72	1334	4277	3925
BT-20	Selumetinib	0.37	LJP6	72	1334	3848	3925
BT-20	Selumetinib	1.11	LJP6	72	1334	3880	3925
BT-20	Selumetinib	3.33	LJP6	72	1334	3760	3925
BT-20	Selumetinib	10	LJP6	72	1334	4027	3925
BT-20	MK2206	0.04	LJP6	72	1334	4075	3925
BT-20	MK2206	0.12	LJP6	72	1334	3952	3925
BT-20	MK2206	0.37	LJP6	72	1334	3358	3925
BT-20	MK2206	1.11	LJP6	72	1334	3232	3925
BT-20	MK2206	3.33	LJP6	72	1334	2979	3925
BT-20	MK2206	10	LJP6	72	1334	2201	3925
BT-20	AZD-6482	0.04	LJP5	72	1334	4128	4033
BT-20	AZD-6482	0.12	LJP5	72	1334	3969	4033
BT-20	AZD-6482	0.37	LJP5	72	1334	3487	4033
BT-20	AZD-6482	1.11	LJP5	72	1334	2794	4033
BT-20	AZD-6482	3.33	LJP5	72	1334	2082	4033
BT-20	AZD-6482	10	LJP5	72	1334	1184	4033
BT-20	NU7441	0.04	LJP5	72	1334	4239	4033
BT-20	NU7441	0.12	LJP5	72	1334	4100	4033
BT-20	NU7441	0.37	LJP5	72	1334	3910	4033
BT-20	NU7441	1.11	LJP5	72	1334	3738	4033
BT-20	NU7441	3.33	LJP5	72	1334	3554	4033
BT-20	NU7441	10	LJP5	72	1334	2375	4033
BT-20	OSI-027	0.04	LJP6	72	1334	4032	3925
BT-20	OSI-027	0.12	LJP6	72	1334	3659	3925
BT-20	OSI-027	0.37	LJP6	72	1334	3179	3925
BT-20	OSI-027	1.11	LJP6	72	1334	2706	3925
BT-20	OSI-027	3.33	LJP6	72	1334	2279	3925
BT-20	OSI-027	10	LJP6	72	1334	1653	3925
BT-20	WYE-125132	0.04	LJP6	72	1334	2930	3925
BT-20	WYE-125132	0.12	LJP6	72	1334	2175	3925
BT-20	WYE-125132	0.37	LJP6	72	1334	1913	3925
BT-20	WYE-125132	1.11	LJP6	72	1334	1732	3925
BT-20	WYE-125132	3.33	LJP6	72	1334	1586	3925
BT-20	WYE-125132	10	LJP6	72	1334	1450	3925
BT-20	Barasertib	0.04	LJP5	72	1334	3344	4033
BT-20	Barasertib	0.12	LJP5	72	1334	2591	4033
BT-20	Barasertib	0.37	LJP5	72	1334	1947	4033
BT-20	Barasertib	1.11	LJP5	72	1334	1544	4033
BT-20	Barasertib	3.33	LJP5	72	1334	1239	4033
BT-20	Barasertib	10	LJP5	72	1334	999	4033
BT-20	Vemurafenib	0.04	LJP5	72	1334	3830	4033
BT-20	Vemurafenib	0.12	LJP5	72	1334	3808	4033
BT-20	Vemurafenib	0.37	LJP5	72	1334	3974	4033
BT-20	Vemurafenib	1.11	LJP5	72	1334	3950	4033
BT-20	Vemurafenib	3.33	LJP5	72	1334	3595	4033
BT-20	Vemurafenib	10	LJP5	72	1334	2765	4033
BT-20	Enzastaurin	0.04	LJP5	72	1334	3740	4033
BT-20	Enzastaurin	0.12	LJP5	72	1334	3928	4033
BT-20	Enzastaurin	0.37	LJP5	72	1334	4117	4033
BT-20	Enzastaurin	1.11	LJP5	72	1334	4113	4033
BT-20	Enzastaurin	3.33	LJP5	72	1334	4320	4033
BT-20	Enzastaurin	10	LJP5	72	1334	4675	4033
BT-20	Palbociclib	0.04	LJP6	72	1334	3045	3925
BT-20	Palbociclib	0.12	LJP6	72	1334	2967	3925
BT-20	Palbociclib	0.37	LJP6	72	1334	2657	3925
BT-20	Palbociclib	1.11	LJP6	72	1334	2205	3925
BT-20	Palbociclib	3.33	LJP6	72	1334	2133	3925
BT-20	Palbociclib	10	LJP6	72	1334	1679	3925
BT-20	PF562271	0.04	LJP6	72	1334	3725	3925
BT-20	PF562271	0.12	LJP6	72	1334	3540	3925
BT-20	PF562271	0.37	LJP6	72	1334	3599	3925
BT-20	PF562271	1.11	LJP6	72	1334	3147	3925
BT-20	PF562271	3.33	LJP6	72	1334	2176	3925
BT-20	PF562271	10	LJP6	72	1334	812	3925
BT-20	PHA-793887	0.04	LJP6	72	1334	2521	3925
BT-20	PHA-793887	0.12	LJP6	72	1334	2488	3925
BT-20	PHA-793887	0.37	LJP6	72	1334	2188	3925
BT-20	PHA-793887	1.11	LJP6	72	1334	1841	3925
BT-20	PHA-793887	3.33	LJP6	72	1334	1478	3925
BT-20	PHA-793887	10	LJP6	72	1334	689	3925
BT-20	QL-X-138	0.04	LJP6	72	1334	3221	3925
BT-20	QL-X-138	0.12	LJP6	72	1334	3182	3925
BT-20	QL-X-138	0.37	LJP6	72	1334	3214	3925
BT-20	QL-X-138	1.11	LJP6	72	1334	3123	3925
BT-20	QL-X-138	3.33	LJP6	72	1334	2711	3925
BT-20	QL-X-138	10	LJP6	72	1334	836	3925
BT-20	QL-XII-47	0.04	LJP6	72	1334	3356	3925
BT-20	QL-XII-47	0.12	LJP6	72	1334	3397	3925
BT-20	QL-XII-47	0.37	LJP6	72	1334	2754	3925
BT-20	QL-XII-47	1.11	LJP6	72	1334	2040	3925
BT-20	QL-XII-47	3.33	LJP6	72	1334	1208	3925
BT-20	QL-XII-47	10	LJP6	72	1334	837	3925
BT-20	Torin1	0.04	LJP6	72	1334	2136	3925
BT-20	Torin1	0.12	LJP6	72	1334	1692	3925
BT-20	Torin1	0.37	LJP6	72	1334	1429	3925
BT-20	Torin1	1.11	LJP6	72	1334	1269	3925
BT-20	Torin1	3.33	LJP6	72	1334	1086	3925
BT-20	Torin1	10	LJP6	72	1334	803	3925
BT-20	Torin2	0.04	LJP5	72	1334	1283	4033
BT-20	Torin2	0.12	LJP5	72	1334	1185	4033
BT-20	Torin2	0.37	LJP5	72	1334	996	4033
BT-20	Torin2	1.11	LJP5	72	1334	801	4033
BT-20	Torin2	3.33	LJP5	72	1334	631	4033
BT-20	Torin2	10	LJP5	72	1334	667	4033
BT-20	WZ-4-145	0.04	LJP6	72	1334	3309	3925
BT-20	WZ-4-145	0.12	LJP6	72	1334	3753	3925
BT-20	WZ-4-145	0.37	LJP6	72	1334	3941	3925
BT-20	WZ-4-145	1.11	LJP6	72	1334	3620	3925
BT-20	WZ-4-145	3.33	LJP6	72	1334	3648	3925
BT-20	WZ-4-145	10	LJP6	72	1334	2361	3925
BT-20	WZ3105	0.04	LJP5	72	1334	1503	4033
BT-20	WZ3105	0.12	LJP5	72	1334	1118	4033
BT-20	WZ3105	0.37	LJP5	72	1334	839	4033
BT-20	WZ3105	1.11	LJP5	72	1334	594	4033
BT-20	WZ3105	3.33	LJP5	72	1334	518	4033
BT-20	WZ3105	10	LJP5	72	1334	385	4033
BT-20	XMD11-50	0.04	LJP6	72	1334	3910	3925
BT-20	XMD11-50	0.12	LJP6	72	1334	3897	3925
BT-20	XMD11-50	0.37	LJP6	72	1334	3824	3925
BT-20	XMD11-50	1.11	LJP6	72	1334	3623	3925
BT-20	XMD11-50	3.33	LJP6	72	1334	2989	3925
BT-20	XMD11-50	10	LJP6	72	1334	2234	3925
BT-20	XMD11-85h	0.04	LJP6	72	1334	3366	3925
BT-20	XMD11-85h	0.12	LJP6	72	1334	4089	3925
BT-20	XMD11-85h	0.37	LJP6	72	1334	4105	3925
BT-20	XMD11-85h	1.11	LJP6	72	1334	4046	3925
BT-20	XMD11-85h	3.33	LJP6	72	1334	3786	3925
BT-20	XMD11-85h	10	LJP6	72	1334	3553	3925
BT-20	XMD16-144	0.04	LJP5	72	1334	3824	4033
BT-20	XMD16-144	0.12	LJP5	72	1334	2327	4033
BT-20	XMD16-144	0.37	LJP5	72	1334	1362	4033
BT-20	XMD16-144	1.11	LJP5	72	1334	1159	4033
BT-20	XMD16-144	3.33	LJP5	72	1334	1214	4033
BT-20	XMD16-144	10	LJP5	72	1334	818	4033
BT-20	Erlotinib	0.04	LJP5	72	1334	3679	4033
BT-20	Erlotinib	0.12	LJP5	72	1334	3804	4033
BT-20	Erlotinib	0.37	LJP5	72	1334	3961	4033
BT-20	Erlotinib	1.11	LJP5	72	1334	3554	4033
BT-20	Erlotinib	3.33	LJP5	72	1334	3753	4033
BT-20	Erlotinib	10	LJP5	72	1334	2541	4033
BT-20	Gefitinib	0.04	LJP6	72	1334	4187	3925
BT-20	Gefitinib	0.12	LJP6	72	1334	4099	3925
BT-20	Gefitinib	0.37	LJP6	72	1334	3831	3925
BT-20	Gefitinib	1.11	LJP6	72	1334	3848	3925
BT-20	Gefitinib	3.33	LJP6	72	1334	3702	3925
BT-20	Gefitinib	10	LJP6	72	1334	3574	3925
BT-20	Nilotinib	0.04	LJP5	72	1334	4101	4033
BT-20	Nilotinib	0.12	LJP5	72	1334	4116	4033
BT-20	Nilotinib	0.37	LJP5	72	1334	4227	4033
BT-20	Nilotinib	1.11	LJP5	72	1334	4129	4033
BT-20	Nilotinib	3.33	LJP5	72	1334	4174	4033
BT-20	Nilotinib	10	LJP5	72	1334	1233	4033
BT-20	JNK-9L	0.04	LJP6	72	1334	3521	3925
BT-20	JNK-9L	0.12	LJP6	72	1334	3619	3925
BT-20	JNK-9L	0.37	LJP6	72	1334	3591	3925
BT-20	JNK-9L	1.11	LJP6	72	1334	2899	3925
BT-20	JNK-9L	3.33	LJP6	72	1334	1845	3925
BT-20	JNK-9L	10	LJP6	72	1334	704	3925
BT-20	PD0325901	0.04	LJP5	72	1334	3887	4033
BT-20	PD0325901	0.04	LJP6	72	1334	3800	3925
BT-20	PD0325901	0.12	LJP5	72	1334	3846	4033
BT-20	PD0325901	0.12	LJP6	72	1334	3518	3925
BT-20	PD0325901	0.37	LJP5	72	1334	3752	4033
BT-20	PD0325901	0.37	LJP6	72	1334	3522	3925
BT-20	PD0325901	1.11	LJP5	72	1334	3477	4033
BT-20	PD0325901	1.11	LJP6	72	1334	3222	3925
BT-20	PD0325901	3.33	LJP5	72	1334	3046	4033
BT-20	PD0325901	3.33	LJP6	72	1334	2453	3925
BT-20	PD0325901	10	LJP5	72	1334	2557	4033
BT-20	PD0325901	10	LJP6	72	1334	2322	3925
BT-20	Geldanamycin	0.04	LJP5	72	1334	1781	4033
BT-20	Geldanamycin	0.04	LJP6	72	1334	2191	3925
BT-20	Geldanamycin	0.12	LJP5	72	1334	1117	4033
BT-20	Geldanamycin	0.12	LJP6	72	1334	1210	3925
BT-20	Geldanamycin	0.37	LJP5	72	1334	1009	4033
BT-20	Geldanamycin	0.37	LJP6	72	1334	991	3925
BT-20	Geldanamycin	1.11	LJP5	72	1334	976	4033
BT-20	Geldanamycin	1.11	LJP6	72	1334	968	3925
BT-20	Geldanamycin	3.33	LJP5	72	1334	870	4033
BT-20	Geldanamycin	3.33	LJP6	72	1334	812	3925
BT-20	Geldanamycin	10	LJP5	72	1334	796	4033
BT-20	Geldanamycin	10	LJP6	72	1334	679	3925
BT-20	YM 201636	0.04	LJP5	72	1334	4177	4033
BT-20	YM 201636	0.12	LJP5	72	1334	4143	4033
BT-20	YM 201636	0.37	LJP5	72	1334	3883	4033
BT-20	YM 201636	1.11	LJP5	72	1334	3248	4033
BT-20	YM 201636	3.33	LJP5	72	1334	2784	4033
BT-20	YM 201636	10	LJP5	72	1334	1319	4033
BT-20	TWS119	0.04	LJP5	72	1334	4212	4033
BT-20	TWS119	0.12	LJP5	72	1334	4209	4033
BT-20	TWS119	0.37	LJP5	72	1334	4111	4033
BT-20	TWS119	1.11	LJP5	72	1334	3827	4033
BT-20	TWS119	3.33	LJP5	72	1334	3239	4033
BT-20	TWS119	10	LJP5	72	1334	1191	4033
BT-20	PF477736	0.04	LJP5	72	1334	3517	4033
BT-20	PF477736	0.12	LJP5	72	1334	4033	4033
BT-20	PF477736	0.37	LJP5	72	1334	3900	4033
BT-20	PF477736	1.11	LJP5	72	1334	3744	4033
BT-20	PF477736	3.33	LJP5	72	1334	3255	4033
BT-20	PF477736	10	LJP5	72	1334	1264	4033
BT-20	LDN-193189	0.04	LJP5	72	1334	4142	4033
BT-20	LDN-193189	0.12	LJP5	72	1334	3838	4033
BT-20	LDN-193189	0.37	LJP5	72	1334	3952	4033
BT-20	LDN-193189	1.11	LJP5	72	1334	3110	4033
BT-20	LDN-193189	3.33	LJP5	72	1334	1491	4033
BT-20	LDN-193189	10	LJP5	72	1334	515	4033
BT-20	PF431396	0.04	LJP5	72	1334	3745	4033
BT-20	PF431396	0.12	LJP5	72	1334	3260	4033
BT-20	PF431396	0.37	LJP5	72	1334	2339	4033
BT-20	PF431396	1.11	LJP5	72	1334	1342	4033
BT-20	PF431396	3.33	LJP5	72	1334	1125	4033
BT-20	PF431396	10	LJP5	72	1334	571	4033
BT-20	Celastrol	0.04	LJP6	72	1334	4023	3925
BT-20	Celastrol	0.12	LJP6	72	1334	4099	3925
BT-20	Celastrol	0.37	LJP6	72	1334	3678	3925
BT-20	Celastrol	1.11	LJP6	72	1334	3231	3925
BT-20	Celastrol	3.33	LJP6	72	1334	1146	3925
BT-20	Celastrol	10	LJP6	72	1334	570	3925
BT-20	SU11274	0.04	LJP5	72	1334	4275	4033
BT-20	SU11274	0.12	LJP5	72	1334	4234	4033
BT-20	SU11274	0.37	LJP5	72	1334	4098	4033
BT-20	SU11274	1.11	LJP5	72	1334	3767	4033
BT-20	SU11274	3.33	LJP5	72	1334	3456	4033
BT-20	SU11274	10	LJP5	72	1334	1289	4033
BT-20	Canertinib	0.04	LJP6	72	1334	3494	3925
BT-20	Canertinib	0.12	LJP6	72	1334	3574	3925
BT-20	Canertinib	0.37	LJP6	72	1334	3516	3925
BT-20	Canertinib	1.11	LJP6	72	1334	3479	3925
BT-20	Canertinib	3.33	LJP6	72	1334	3276	3925
BT-20	Canertinib	10	LJP6	72	1334	1300	3925
BT-20	NVP-AEW541	0.04	LJP5	72	1334	4135	4033
BT-20	NVP-AEW541	0.12	LJP5	72	1334	4059	4033
BT-20	NVP-AEW541	0.37	LJP5	72	1334	4223	4033
BT-20	NVP-AEW541	1.11	LJP5	72	1334	4177	4033
BT-20	NVP-AEW541	3.33	LJP5	72	1334	4095	4033
BT-20	NVP-AEW541	10	LJP5	72	1334	3708	4033
BT-20	PHA-665752	0.04	LJP5	72	1334	4086	4033
BT-20	PHA-665752	0.12	LJP5	72	1334	4069	4033
BT-20	PHA-665752	0.37	LJP5	72	1334	4019	4033
BT-20	PHA-665752	1.11	LJP5	72	1334	3851	4033
BT-20	PHA-665752	3.33	LJP5	72	1334	3854	4033
BT-20	PHA-665752	10	LJP5	72	1334	1692	4033
BT-20	PI103	0.04	LJP6	72	1334	3878	3925
BT-20	PI103	0.12	LJP6	72	1334	3794	3925
BT-20	PI103	0.37	LJP6	72	1334	3059	3925
BT-20	PI103	1.11	LJP6	72	1334	2003	3925
BT-20	PI103	3.33	LJP6	72	1334	1188	3925
BT-20	PI103	10	LJP6	72	1334	1039	3925
BT-20	Dovitinib	0.04	LJP5	72	1334	3395	4033
BT-20	Dovitinib	0.12	LJP5	72	1334	3437	4033
BT-20	Dovitinib	0.37	LJP5	72	1334	2549	4033
BT-20	Dovitinib	1.11	LJP5	72	1334	2102	4033
BT-20	Dovitinib	3.33	LJP5	72	1334	1816	4033
BT-20	Dovitinib	10	LJP5	72	1334	1461	4033
BT-20	GSK 690693	0.04	LJP5	72	1334	3452	4033
BT-20	GSK 690693	0.12	LJP5	72	1334	3529	4033
BT-20	GSK 690693	0.37	LJP5	72	1334	3024	4033
BT-20	GSK 690693	1.11	LJP5	72	1334	2757	4033
BT-20	GSK 690693	3.33	LJP5	72	1334	2401	4033
BT-20	GSK 690693	10	LJP5	72	1334	2183	4033
BT-20	SNS-032	0.04	LJP6	72	1334	3780	3925
BT-20	SNS-032	0.12	LJP6	72	1334	2372	3925
BT-20	SNS-032	0.37	LJP6	72	1334	752	3925
BT-20	SNS-032	1.11	LJP6	72	1334	423	3925
BT-20	SNS-032	3.33	LJP6	72	1334	394	3925
BT-20	SNS-032	10	LJP6	72	1334	422	3925
BT-20	Afatinib	0.04	LJP6	72	1334	3050	3925
BT-20	Afatinib	0.12	LJP6	72	1334	3247	3925
BT-20	Afatinib	0.37	LJP6	72	1334	3305	3925
BT-20	Afatinib	1.11	LJP6	72	1334	3442	3925
BT-20	Afatinib	3.33	LJP6	72	1334	3377	3925
BT-20	Afatinib	10	LJP6	72	1334	2081	3925
BT-20	GSK1904529A	0.04	LJP6	72	1334	3236	3925
BT-20	GSK1904529A	0.12	LJP6	72	1334	3753	3925
BT-20	GSK1904529A	0.37	LJP6	72	1334	3680	3925
BT-20	GSK1904529A	1.11	LJP6	72	1334	3796	3925
BT-20	GSK1904529A	3.33	LJP6	72	1334	3893	3925
BT-20	GSK1904529A	10	LJP6	72	1334	3781	3925
BT-20	Linsitinib	0.04	LJP5	72	1334	3462	4033
BT-20	Linsitinib	0.12	LJP5	72	1334	3722	4033
BT-20	Linsitinib	0.37	LJP5	72	1334	4078	4033
BT-20	Linsitinib	1.11	LJP5	72	1334	3950	4033
BT-20	Linsitinib	3.33	LJP5	72	1334	3836	4033
BT-20	Linsitinib	10	LJP5	72	1334	3535	4033
BT-20	Ruxolitinib	0.04	LJP5	72	1334	4182	4033
BT-20	Ruxolitinib	0.12	LJP5	72	1334	3911	4033
BT-20	Ruxolitinib	0.37	LJP5	72	1334	4023	4033
BT-20	Ruxolitinib	1.11	LJP5	72	1334	3996	4033
BT-20	Ruxolitinib	3.33	LJP5	72	1334	3901	4033
BT-20	Ruxolitinib	10	LJP5	72	1334	3058	4033
BT-20	Momelotinib	0.04	LJP5	72	1334	3991	4033
BT-20	Momelotinib	0.12	LJP5	72	1334	3704	4033
BT-20	Momelotinib	0.37	LJP5	72	1334	3659	4033
BT-20	Momelotinib	1.11	LJP5	72	1334	3375	4033
BT-20	Momelotinib	3.33	LJP5	72	1334	2983	4033
BT-20	Momelotinib	10	LJP5	72	1334	1398	4033
BT-20	Fedratinib	0.04	LJP5	72	1334	4137	4033
BT-20	Fedratinib	0.12	LJP5	72	1334	3935	4033
BT-20	Fedratinib	0.37	LJP5	72	1334	3888	4033
BT-20	Fedratinib	1.11	LJP5	72	1334	3561	4033
BT-20	Fedratinib	3.33	LJP5	72	1334	2986	4033
BT-20	Fedratinib	10	LJP5	72	1334	842	4033
BT-20	Trametinib	0.04	LJP5	72	1334	3155	4033
BT-20	Trametinib	0.12	LJP5	72	1334	3519	4033
BT-20	Trametinib	0.37	LJP5	72	1334	3392	4033
BT-20	Trametinib	1.11	LJP5	72	1334	3314	4033
BT-20	Trametinib	3.33	LJP5	72	1334	3106	4033
BT-20	Trametinib	10	LJP5	72	1334	3525	4033
BT-20	Omipalisib	0.04	LJP6	72	1334	1179	3925
BT-20	Omipalisib	0.12	LJP6	72	1334	1045	3925
BT-20	Omipalisib	0.37	LJP6	72	1334	856	3925
BT-20	Omipalisib	1.11	LJP6	72	1334	734	3925
BT-20	Omipalisib	3.33	LJP6	72	1334	566	3925
BT-20	Omipalisib	10	LJP6	72	1334	479	3925
BT-20	Buparlisib	0.04	LJP5	72	1334	4150	4033
BT-20	Buparlisib	0.12	LJP5	72	1334	3831	4033
BT-20	Buparlisib	0.37	LJP5	72	1334	2698	4033
BT-20	Buparlisib	1.11	LJP5	72	1334	1273	4033
BT-20	Buparlisib	3.33	LJP5	72	1334	612	4033
BT-20	Buparlisib	10	LJP5	72	1334	463	4033
BT-20	XL147	0.04	LJP5	72	1334	4181	4033
BT-20	XL147	0.12	LJP5	72	1334	4014	4033
BT-20	XL147	0.37	LJP5	72	1334	3869	4033
BT-20	XL147	1.11	LJP5	72	1334	3794	4033
BT-20	XL147	3.33	LJP5	72	1334	3528	4033
BT-20	XL147	10	LJP5	72	1334	1451	4033
BT-20	Y39983	0.04	LJP6	72	1334	4097	3925
BT-20	Y39983	0.12	LJP6	72	1334	4299	3925
BT-20	Y39983	0.37	LJP6	72	1334	4100	3925
BT-20	Y39983	1.11	LJP6	72	1334	3860	3925
BT-20	Y39983	3.33	LJP6	72	1334	3643	3925
BT-20	Y39983	10	LJP6	72	1334	2476	3925
BT-20	Nintedanib	0.04	LJP6	72	1334	4047	3925
BT-20	Nintedanib	0.12	LJP6	72	1334	4041	3925
BT-20	Nintedanib	0.37	LJP6	72	1334	3517	3925
BT-20	Nintedanib	1.11	LJP6	72	1334	3668	3925
BT-20	Nintedanib	3.33	LJP6	72	1334	2894	3925
BT-20	Nintedanib	10	LJP6	72	1334	2846	3925
BT-20	Foretinib	0.04	LJP5	72	1334	3950	4033
BT-20	Foretinib	0.12	LJP5	72	1334	2941	4033
BT-20	Foretinib	0.37	LJP5	72	1334	1368	4033
BT-20	Foretinib	1.11	LJP5	72	1334	1031	4033
BT-20	Foretinib	3.33	LJP5	72	1334	1038	4033
BT-20	Foretinib	10	LJP5	72	1334	820	4033
BT-20	AZD 5438	0.04	LJP6	72	1334	3748	3925
BT-20	AZD 5438	0.12	LJP6	72	1334	3323	3925
BT-20	AZD 5438	0.37	LJP6	72	1334	2710	3925
BT-20	AZD 5438	1.11	LJP6	72	1334	1736	3925
BT-20	AZD 5438	3.33	LJP6	72	1334	1019	3925
BT-20	AZD 5438	10	LJP6	72	1334	407	3925
BT-20	Pelitinib	0.04	LJP5	72	1334	3996	4033
BT-20	Pelitinib	0.12	LJP5	72	1334	3802	4033
BT-20	Pelitinib	0.37	LJP5	72	1334	3297	4033
BT-20	Pelitinib	1.11	LJP5	72	1334	3080	4033
BT-20	Pelitinib	3.33	LJP5	72	1334	2711	4033
BT-20	Pelitinib	10	LJP5	72	1334	591	4033
BT-20	Luminespib	0.04	LJP5	72	1334	980	4033
BT-20	Luminespib	0.12	LJP5	72	1334	945	4033
BT-20	Luminespib	0.37	LJP5	72	1334	949	4033
BT-20	Luminespib	1.11	LJP5	72	1334	974	4033
BT-20	Luminespib	3.33	LJP5	72	1334	970	4033
BT-20	Luminespib	10	LJP5	72	1334	1000	4033
BT-20	AZD8330	0.04	LJP5	72	1334	3067	4033
BT-20	AZD8330	0.12	LJP5	72	1334	3347	4033
BT-20	AZD8330	0.37	LJP5	72	1334	3272	4033
BT-20	AZD8330	1.11	LJP5	72	1334	3298	4033
BT-20	AZD8330	3.33	LJP5	72	1334	3341	4033
BT-20	AZD8330	10	LJP5	72	1334	3412	4033
BT-20	TGX221	0.04	LJP5	72	1334	3594	4033
BT-20	TGX221	0.12	LJP5	72	1334	3991	4033
BT-20	TGX221	0.37	LJP5	72	1334	4135	4033
BT-20	TGX221	1.11	LJP5	72	1334	4075	4033
BT-20	TGX221	3.33	LJP5	72	1334	4317	4033
BT-20	TGX221	10	LJP5	72	1334	4133	4033
BT-20	GSK1059615	0.04	LJP5	72	1334	4146	4033
BT-20	GSK1059615	0.04	LJP6	72	1334	3858	3925
BT-20	GSK1059615	0.12	LJP5	72	1334	3234	4033
BT-20	GSK1059615	0.12	LJP6	72	1334	3206	3925
BT-20	GSK1059615	0.37	LJP5	72	1334	1606	4033
BT-20	GSK1059615	0.37	LJP6	72	1334	2282	3925
BT-20	GSK1059615	1.11	LJP5	72	1334	774	4033
BT-20	GSK1059615	1.11	LJP6	72	1334	784	3925
BT-20	GSK1059615	3.33	LJP5	72	1334	428	4033
BT-20	GSK1059615	3.33	LJP6	72	1334	626	3925
BT-20	GSK1059615	10	LJP5	72	1334	473	4033
BT-20	GSK1059615	10	LJP6	72	1334	312	3925
BT-20	Brivanib	0.04	LJP5	72	1334	4008	4033
BT-20	Brivanib	0.12	LJP5	72	1334	3864	4033
BT-20	Brivanib	0.37	LJP5	72	1334	3929	4033
BT-20	Brivanib	1.11	LJP5	72	1334	3891	4033
BT-20	Brivanib	3.33	LJP5	72	1334	3894	4033
BT-20	Brivanib	10	LJP5	72	1334	3351	4033
BT-20	CHIR-99021	0.04	LJP6	72	1334	3515	3925
BT-20	CHIR-99021	0.12	LJP6	72	1334	3649	3925
BT-20	CHIR-99021	0.37	LJP6	72	1334	3888	3925
BT-20	CHIR-99021	1.11	LJP6	72	1334	4191	3925
BT-20	CHIR-99021	3.33	LJP6	72	1334	4087	3925
BT-20	CHIR-99021	10	LJP6	72	1334	4018	3925
BT-20	Linifanib	0.04	LJP6	72	1334	4189	3925
BT-20	Linifanib	0.12	LJP6	72	1334	4249	3925
BT-20	Linifanib	0.37	LJP6	72	1334	4160	3925
BT-20	Linifanib	1.11	LJP6	72	1334	4145	3925
BT-20	Linifanib	3.33	LJP6	72	1334	4058	3925
BT-20	Linifanib	10	LJP6	72	1334	3831	3925
BT-20	PIK-93	0.04	LJP5	72	1334	4133	4033
BT-20	PIK-93	0.12	LJP5	72	1334	4135	4033
BT-20	PIK-93	0.37	LJP5	72	1334	4274	4033
BT-20	PIK-93	1.11	LJP5	72	1334	4128	4033
BT-20	PIK-93	3.33	LJP5	72	1334	3344	4033
BT-20	PIK-93	10	LJP5	72	1334	1431	4033
BT-20	Dactolisib	0.04	LJP5	72	1334	1982	4033
BT-20	Dactolisib	0.12	LJP5	72	1334	1715	4033
BT-20	Dactolisib	0.37	LJP5	72	1334	1463	4033
BT-20	Dactolisib	1.11	LJP5	72	1334	1371	4033
BT-20	Dactolisib	3.33	LJP5	72	1334	1375	4033
BT-20	Dactolisib	10	LJP5	72	1334	1437	4033
